Created as New Dataset,
760.2,0.0075
760.1,0.0076
760.0,0.0078
759.9,0.0077
759.8,0.0078
759.7,0.0076
759.6,0.0078
759.5,0.0081
759.4,0.0074
759.3,0.0081
759.2,0.0079
759.1,0.0072
759.0,0.0074
758.9,0.0078
758.8,0.0077
758.7,0.0085
758.6,0.0081
758.5,0.0090
758.4,0.0085
758.3,0.0084
758.2,0.0084
758.1,0.0085
758.0,0.0083
757.9,0.0080
757.8,0.0087
757.7,0.0082
757.6,0.0080
757.5,0.0085
757.4,0.0079
757.3,0.0076
757.2,0.0087
757.1,0.0070
757.0,0.0087
756.9,0.0084
756.8,0.0081
756.7,0.0077
756.6,0.0086
756.5,0.0092
756.4,0.0077
756.3,0.0081
756.2,0.0083
756.1,0.0075
756.0,0.0082
755.9,0.0084
755.8,0.0080
755.7,0.0083
755.6,0.0079
755.5,0.0095
755.4,0.0078
755.3,0.0085
755.2,0.0082
755.1,0.0073
755.0,0.0081
754.9,0.0075
754.8,0.0084
754.7,0.0081
754.6,0.0095
754.5,0.0086
754.4,0.0079
754.3,0.0079
754.2,0.0089
754.1,0.0084
754.0,0.0085
753.9,0.0077
753.8,0.0080
753.7,0.0082
753.6,0.0085
753.5,0.0081
753.4,0.0081
753.3,0.0080
753.2,0.0084
753.1,0.0085
753.0,0.0084
752.9,0.0082
752.8,0.0085
752.7,0.0086
752.6,0.0083
752.5,0.0077
752.4,0.0089
752.3,0.0091
752.2,0.0084
752.1,0.0078
752.0,0.0074
751.9,0.0083
751.8,0.0076
751.7,0.0077
751.6,0.0082
751.5,0.0078
751.4,0.0085
751.3,0.0082
751.2,0.0083
751.1,0.0078
751.0,0.0088
750.9,0.0079
750.8,0.0077
750.7,0.0076
750.6,0.0086
750.5,0.0087
750.4,0.0083
750.3,0.0086
750.2,0.0076
750.1,0.0073
750.0,0.0079
749.9,0.0076
749.8,0.0085
749.7,0.0083
749.6,0.0085
749.5,0.0092
749.4,0.0086
749.3,0.0089
749.2,0.0087
749.1,0.0084
749.0,0.0082
748.9,0.0080
748.8,0.0080
748.7,0.0083
748.6,0.0084
748.5,0.0083
748.4,0.0077
748.3,0.0083
748.2,0.0079
748.1,0.0078
748.0,0.0080
747.9,0.0089
747.8,0.0096
747.7,0.0088
747.6,0.0091
747.5,0.0090
747.4,0.0088
747.3,0.0080
747.2,0.0084
747.1,0.0089
747.0,0.0084
746.9,0.0090
746.8,0.0084
746.7,0.0082
746.6,0.0086
746.5,0.0083
746.4,0.0080
746.3,0.0079
746.2,0.0079
746.1,0.0077
746.0,0.0082
745.9,0.0086
745.8,0.0083
745.7,0.0079
745.6,0.0086
745.5,0.0085
745.4,0.0085
745.3,0.0085
745.2,0.0083
745.1,0.0077
745.0,0.0085
744.9,0.0082
744.8,0.0077
744.7,0.0083
744.6,0.0084
744.5,0.0083
744.4,0.0082
744.3,0.0081
744.2,0.0086
744.1,0.0085
744.0,0.0082
743.9,0.0080
743.8,0.0081
743.7,0.0086
743.6,0.0082
743.5,0.0081
743.4,0.0080
743.3,0.0086
743.2,0.0090
743.1,0.0088
743.0,0.0083
742.9,0.0078
742.8,0.0078
742.7,0.0084
742.6,0.0084
742.5,0.0082
742.4,0.0078
742.3,0.0085
742.2,0.0093
742.1,0.0085
742.0,0.0084
741.9,0.0085
741.8,0.0082
741.7,0.0085
741.6,0.0086
741.5,0.0087
741.4,0.0088
741.3,0.0088
741.2,0.0089
741.1,0.0087
741.0,0.0087
740.9,0.0085
740.8,0.0085
740.7,0.0084
740.6,0.0085
740.5,0.0088
740.4,0.0083
740.3,0.0085
740.2,0.0089
740.1,0.0089
740.0,0.0086
739.9,0.0089
739.8,0.0090
739.7,0.0090
739.6,0.0089
739.5,0.0081
739.4,0.0082
739.3,0.0083
739.2,0.0081
739.1,0.0087
739.0,0.0086
738.9,0.0083
738.8,0.0090
738.7,0.0089
738.6,0.0083
738.5,0.0079
738.4,0.0081
738.3,0.0086
738.2,0.0087
738.1,0.0092
738.0,0.0087
737.9,0.0089
737.8,0.0083
737.7,0.0078
737.6,0.0082
737.5,0.0080
737.4,0.0082
737.3,0.0082
737.2,0.0079
737.1,0.0077
737.0,0.0083
736.9,0.0089
736.8,0.0089
736.7,0.0089
736.6,0.0091
736.5,0.0092
736.4,0.0095
736.3,0.0087
736.2,0.0088
736.1,0.0085
736.0,0.0086
735.9,0.0086
735.8,0.0086
735.7,0.0087
735.6,0.0090
735.5,0.0085
735.4,0.0086
735.3,0.0091
735.2,0.0087
735.1,0.0087
735.0,0.0091
734.9,0.0089
734.8,0.0090
734.7,0.0089
734.6,0.0089
734.5,0.0091
734.4,0.0096
734.3,0.0088
734.2,0.0093
734.1,0.0088
734.0,0.0083
733.9,0.0086
733.8,0.0083
733.7,0.0091
733.6,0.0090
733.5,0.0090
733.4,0.0092
733.3,0.0083
733.2,0.0085
733.1,0.0084
733.0,0.0087
732.9,0.0089
732.8,0.0090
732.7,0.0093
732.6,0.0090
732.5,0.0093
732.4,0.0088
732.3,0.0087
732.2,0.0090
732.1,0.0084
732.0,0.0090
731.9,0.0087
731.8,0.0094
731.7,0.0091
731.6,0.0088
731.5,0.0092
731.4,0.0088
731.3,0.0087
731.2,0.0091
731.1,0.0089
731.0,0.0084
730.9,0.0082
730.8,0.0090
730.7,0.0087
730.6,0.0086
730.5,0.0095
730.4,0.0102
730.3,0.0088
730.2,0.0087
730.1,0.0101
730.0,0.0091
729.9,0.0083
729.8,0.0091
729.7,0.0082
729.6,0.0097
729.5,0.0096
729.4,0.0086
729.3,0.0093
729.2,0.0085
729.1,0.0083
729.0,0.0092
728.9,0.0083
728.8,0.0088
728.7,0.0098
728.6,0.0094
728.5,0.0097
728.4,0.0095
728.3,0.0088
728.2,0.0087
728.1,0.0093
728.0,0.0090
727.9,0.0090
727.8,0.0087
727.7,0.0095
727.6,0.0093
727.5,0.0096
727.4,0.0089
727.3,0.0094
727.2,0.0096
727.1,0.0096
727.0,0.0086
726.9,0.0090
726.8,0.0085
726.7,0.0092
726.6,0.0092
726.5,0.0081
726.4,0.0092
726.3,0.0093
726.2,0.0088
726.1,0.0095
726.0,0.0083
725.9,0.0096
725.8,0.0097
725.7,0.0095
725.6,0.0088
725.5,0.0091
725.4,0.0089
725.3,0.0092
725.2,0.0095
725.1,0.0094
725.0,0.0093
724.9,0.0087
724.8,0.0087
724.7,0.0090
724.6,0.0088
724.5,0.0093
724.4,0.0091
724.3,0.0087
724.2,0.0094
724.1,0.0097
724.0,0.0084
723.9,0.0080
723.8,0.0086
723.7,0.0087
723.6,0.0089
723.5,0.0090
723.4,0.0086
723.3,0.0094
723.2,0.0093
723.1,0.0093
723.0,0.0101
722.9,0.0099
722.8,0.0094
722.7,0.0092
722.6,0.0094
722.5,0.0094
722.4,0.0094
722.3,0.0095
722.2,0.0090
722.1,0.0094
722.0,0.0100
721.9,0.0098
721.8,0.0094
721.7,0.0092
721.6,0.0094
721.5,0.0090
721.4,0.0089
721.3,0.0089
721.2,0.0090
721.1,0.0093
721.0,0.0096
720.9,0.0097
720.8,0.0094
720.7,0.0095
720.6,0.0094
720.5,0.0095
720.4,0.0095
720.3,0.0092
720.2,0.0091
720.1,0.0092
720.0,0.0092
719.9,0.0100
719.8,0.0097
719.7,0.0096
719.6,0.0104
719.5,0.0098
719.4,0.0093
719.3,0.0095
719.2,0.0093
719.1,0.0099
719.0,0.0103
718.9,0.0096
718.8,0.0096
718.7,0.0100
718.6,0.0095
718.5,0.0098
718.4,0.0100
718.3,0.0099
718.2,0.0098
718.1,0.0094
718.0,0.0094
717.9,0.0101
717.8,0.0100
717.7,0.0091
717.6,0.0092
717.5,0.0093
717.4,0.0094
717.3,0.0098
717.2,0.0095
717.1,0.0097
717.0,0.0098
716.9,0.0096
716.8,0.0101
716.7,0.0100
716.6,0.0094
716.5,0.0092
716.4,0.0091
716.3,0.0089
716.2,0.0094
716.1,0.0089
716.0,0.0089
715.9,0.0094
715.8,0.0093
715.7,0.0095
715.6,0.0096
715.5,0.0099
715.4,0.0099
715.3,0.0095
715.2,0.0094
715.1,0.0092
715.0,0.0098
714.9,0.0096
714.8,0.0094
714.7,0.0098
714.6,0.0102
714.5,0.0097
714.4,0.0093
714.3,0.0096
714.2,0.0094
714.1,0.0095
714.0,0.0097
713.9,0.0090
713.8,0.0092
713.7,0.0094
713.6,0.0094
713.5,0.0098
713.4,0.0095
713.3,0.0096
713.2,0.0096
713.1,0.0098
713.0,0.0095
712.9,0.0097
712.8,0.0095
712.7,0.0102
712.6,0.0094
712.5,0.0092
712.4,0.0104
712.3,0.0102
712.2,0.0098
712.1,0.0101
712.0,0.0103
711.9,0.0100
711.8,0.0097
711.7,0.0102
711.6,0.0098
711.5,0.0102
711.4,0.0096
711.3,0.0099
711.2,0.0103
711.1,0.0104
711.0,0.0099
710.9,0.0103
710.8,0.0103
710.7,0.0097
710.6,0.0099
710.5,0.0098
710.4,0.0103
710.3,0.0098
710.2,0.0099
710.1,0.0101
710.0,0.0105
709.9,0.0104
709.8,0.0103
709.7,0.0106
709.6,0.0109
709.5,0.0098
709.4,0.0101
709.3,0.0108
709.2,0.0099
709.1,0.0102
709.0,0.0104
708.9,0.0096
708.8,0.0100
708.7,0.0103
708.6,0.0101
708.5,0.0104
708.4,0.0098
708.3,0.0098
708.2,0.0101
708.1,0.0101
708.0,0.0105
707.9,0.0098
707.8,0.0100
707.7,0.0104
707.6,0.0103
707.5,0.0097
707.4,0.0102
707.3,0.0107
707.2,0.0104
707.1,0.0097
707.0,0.0105
706.9,0.0105
706.8,0.0095
706.7,0.0103
706.6,0.0103
706.5,0.0100
706.4,0.0100
706.3,0.0097
706.2,0.0107
706.1,0.0099
706.0,0.0115
705.9,0.0116
705.8,0.0096
705.7,0.0099
705.6,0.0107
705.5,0.0105
705.4,0.0104
705.3,0.0104
705.2,0.0103
705.1,0.0101
705.0,0.0109
704.9,0.0105
704.8,0.0111
704.7,0.0111
704.6,0.0101
704.5,0.0103
704.4,0.0102
704.3,0.0106
704.2,0.0106
704.1,0.0102
704.0,0.0108
703.9,0.0101
703.8,0.0110
703.7,0.0104
703.6,0.0100
703.5,0.0102
703.4,0.0105
703.3,0.0102
703.2,0.0102
703.1,0.0105
703.0,0.0104
702.9,0.0101
702.8,0.0103
702.7,0.0104
702.6,0.0102
702.5,0.0102
702.4,0.0106
702.3,0.0107
702.2,0.0108
702.1,0.0108
702.0,0.0107
701.9,0.0104
701.8,0.0106
701.7,0.0110
701.6,0.0112
701.5,0.0108
701.4,0.0107
701.3,0.0106
701.2,0.0106
701.1,0.0111
701.0,0.0104
700.9,0.0104
700.8,0.0106
700.7,0.0104
700.6,0.0107
700.5,0.0110
700.4,0.0107
700.3,0.0111
700.2,0.0111
700.1,0.0107
700.0,0.0109
699.9,0.0113
699.8,0.0109
699.7,0.0103
699.6,0.0108
699.5,0.0110
699.4,0.0111
699.3,0.0108
699.2,0.0103
699.1,0.0108
699.0,0.0113
698.9,0.0107
698.8,0.0108
698.7,0.0110
698.6,0.0112
698.5,0.0112
698.4,0.0108
698.3,0.0108
698.2,0.0110
698.1,0.0112
698.0,0.0114
697.9,0.0111
697.8,0.0108
697.7,0.0108
697.6,0.0106
697.5,0.0111
697.4,0.0114
697.3,0.0111
697.2,0.0109
697.1,0.0111
697.0,0.0115
696.9,0.0114
696.8,0.0119
696.7,0.0117
696.6,0.0112
696.5,0.0115
696.4,0.0110
696.3,0.0105
696.2,0.0108
696.1,0.0111
696.0,0.0116
695.9,0.0112
695.8,0.0108
695.7,0.0113
695.6,0.0118
695.5,0.0114
695.4,0.0109
695.3,0.0109
695.2,0.0111
695.1,0.0113
695.0,0.0111
694.9,0.0107
694.8,0.0108
694.7,0.0110
694.6,0.0111
694.5,0.0112
694.4,0.0111
694.3,0.0112
694.2,0.0109
694.1,0.0106
694.0,0.0112
693.9,0.0114
693.8,0.0111
693.7,0.0110
693.6,0.0111
693.5,0.0114
693.4,0.0118
693.3,0.0119
693.2,0.0116
693.1,0.0114
693.0,0.0109
692.9,0.0112
692.8,0.0112
692.7,0.0110
692.6,0.0111
692.5,0.0112
692.4,0.0112
692.3,0.0114
692.2,0.0116
692.1,0.0115
692.0,0.0115
691.9,0.0116
691.8,0.0112
691.7,0.0113
691.6,0.0116
691.5,0.0118
691.4,0.0117
691.3,0.0116
691.2,0.0115
691.1,0.0113
691.0,0.0114
690.9,0.0114
690.8,0.0119
690.7,0.0115
690.6,0.0116
690.5,0.0119
690.4,0.0122
690.3,0.0126
690.2,0.0121
690.1,0.0119
690.0,0.0121
689.9,0.0120
689.8,0.0122
689.7,0.0122
689.6,0.0117
689.5,0.0121
689.4,0.0127
689.3,0.0130
689.2,0.0122
689.1,0.0119
689.0,0.0117
688.9,0.0123
688.8,0.0122
688.7,0.0123
688.6,0.0119
688.5,0.0123
688.4,0.0121
688.3,0.0120
688.2,0.0124
688.1,0.0121
688.0,0.0114
687.9,0.0118
687.8,0.0117
687.7,0.0123
687.6,0.0123
687.5,0.0124
687.4,0.0123
687.3,0.0125
687.2,0.0124
687.1,0.0118
687.0,0.0115
686.9,0.0117
686.8,0.0123
686.7,0.0119
686.6,0.0119
686.5,0.0123
686.4,0.0129
686.3,0.0124
686.2,0.0123
686.1,0.0119
686.0,0.0124
685.9,0.0121
685.8,0.0118
685.7,0.0123
685.6,0.0123
685.5,0.0127
685.4,0.0122
685.3,0.0129
685.2,0.0122
685.1,0.0122
685.0,0.0122
684.9,0.0123
684.8,0.0124
684.7,0.0128
684.6,0.0124
684.5,0.0126
684.4,0.0128
684.3,0.0136
684.2,0.0135
684.1,0.0128
684.0,0.0128
683.9,0.0126
683.8,0.0123
683.7,0.0124
683.6,0.0126
683.5,0.0131
683.4,0.0123
683.3,0.0130
683.2,0.0131
683.1,0.0131
683.0,0.0136
682.9,0.0130
682.8,0.0129
682.7,0.0124
682.6,0.0125
682.5,0.0127
682.4,0.0127
682.3,0.0126
682.2,0.0127
682.1,0.0128
682.0,0.0135
681.9,0.0129
681.8,0.0126
681.7,0.0129
681.6,0.0132
681.5,0.0126
681.4,0.0124
681.3,0.0128
681.2,0.0127
681.1,0.0127
681.0,0.0131
680.9,0.0134
680.8,0.0127
680.7,0.0128
680.6,0.0127
680.5,0.0130
680.4,0.0130
680.3,0.0130
680.2,0.0133
680.1,0.0139
680.0,0.0137
679.9,0.0140
679.8,0.0132
679.7,0.0134
679.6,0.0129
679.5,0.0130
679.4,0.0134
679.3,0.0136
679.2,0.0131
679.1,0.0137
679.0,0.0133
678.9,0.0135
678.8,0.0134
678.7,0.0139
678.6,0.0137
678.5,0.0140
678.4,0.0136
678.3,0.0130
678.2,0.0129
678.1,0.0139
678.0,0.0135
677.9,0.0133
677.8,0.0137
677.7,0.0133
677.6,0.0136
677.5,0.0137
677.4,0.0140
677.3,0.0137
677.2,0.0138
677.1,0.0139
677.0,0.0137
676.9,0.0134
676.8,0.0135
676.7,0.0137
676.6,0.0137
676.5,0.0142
676.4,0.0140
676.3,0.0140
676.2,0.0140
676.1,0.0138
676.0,0.0141
675.9,0.0143
675.8,0.0143
675.7,0.0140
675.6,0.0143
675.5,0.0139
675.4,0.0141
675.3,0.0140
675.2,0.0139
675.1,0.0144
675.0,0.0141
674.9,0.0137
674.8,0.0143
674.7,0.0141
674.6,0.0140
674.5,0.0141
674.4,0.0140
674.3,0.0142
674.2,0.0141
674.1,0.0143
674.0,0.0144
673.9,0.0140
673.8,0.0138
673.7,0.0141
673.6,0.0145
673.5,0.0146
673.4,0.0143
673.3,0.0139
673.2,0.0144
673.1,0.0145
673.0,0.0142
672.9,0.0143
672.8,0.0148
672.7,0.0145
672.6,0.0145
672.5,0.0149
672.4,0.0149
672.3,0.0148
672.2,0.0147
672.1,0.0146
672.0,0.0146
671.9,0.0147
671.8,0.0144
671.7,0.0143
671.6,0.0145
671.5,0.0149
671.4,0.0149
671.3,0.0148
671.2,0.0148
671.1,0.0146
671.0,0.0145
670.9,0.0148
670.8,0.0149
670.7,0.0146
670.6,0.0147
670.5,0.0147
670.4,0.0147
670.3,0.0149
670.2,0.0153
670.1,0.0151
670.0,0.0146
669.9,0.0148
669.8,0.0148
669.7,0.0142
669.6,0.0142
669.5,0.0147
669.4,0.0149
669.3,0.0146
669.2,0.0146
669.1,0.0152
669.0,0.0154
668.9,0.0154
668.8,0.0153
668.7,0.0149
668.6,0.0149
668.5,0.0153
668.4,0.0153
668.3,0.0150
668.2,0.0146
668.1,0.0151
668.0,0.0148
667.9,0.0149
667.8,0.0147
667.7,0.0145
667.6,0.0150
667.5,0.0153
667.4,0.0153
667.3,0.0146
667.2,0.0151
667.1,0.0147
667.0,0.0149
666.9,0.0150
666.8,0.0151
666.7,0.0151
666.6,0.0147
666.5,0.0146
666.4,0.0151
666.3,0.0152
666.2,0.0148
666.1,0.0152
666.0,0.0148
665.9,0.0146
665.8,0.0149
665.7,0.0156
665.6,0.0151
665.5,0.0148
665.4,0.0150
665.3,0.0153
665.2,0.0150
665.1,0.0145
665.0,0.0151
664.9,0.0148
664.8,0.0147
664.7,0.0149
664.6,0.0145
664.5,0.0149
664.4,0.0150
664.3,0.0150
664.2,0.0150
664.1,0.0147
664.0,0.0149
663.9,0.0150
663.8,0.0149
663.7,0.0150
663.6,0.0148
663.5,0.0150
663.4,0.0151
663.3,0.0153
663.2,0.0151
663.1,0.0149
663.0,0.0151
662.9,0.0146
662.8,0.0148
662.7,0.0148
662.6,0.0145
662.5,0.0151
662.4,0.0146
662.3,0.0150
662.2,0.0148
662.1,0.0143
662.0,0.0146
661.9,0.0150
661.8,0.0150
661.7,0.0149
661.6,0.0148
661.5,0.0150
661.4,0.0149
661.3,0.0146
661.2,0.0147
661.1,0.0154
661.0,0.0154
660.9,0.0141
660.8,0.0143
660.7,0.0143
660.6,0.0148
660.5,0.0150
660.4,0.0146
660.3,0.0147
660.2,0.0147
660.1,0.0146
660.0,0.0150
659.9,0.0149
659.8,0.0144
659.7,0.0149
659.6,0.0147
659.5,0.0140
659.4,0.0142
659.3,0.0146
659.2,0.0147
659.1,0.0148
659.0,0.0144
658.9,0.0148
658.8,0.0151
658.7,0.0147
658.6,0.0143
658.5,0.0145
658.4,0.0144
658.3,0.0145
658.2,0.0146
658.1,0.0147
658.0,0.0140
657.9,0.0148
657.8,0.0142
657.7,0.0141
657.6,0.0141
657.5,0.0148
657.4,0.0142
657.3,0.0146
657.2,0.0143
657.1,0.0144
657.0,0.0143
656.9,0.0142
656.8,0.0140
656.7,0.0143
656.6,0.0141
656.5,0.0143
656.4,0.0144
656.3,0.0143
656.2,0.0144
656.1,0.0144
656.0,0.0143
655.9,0.0139
655.8,0.0139
655.7,0.0137
655.6,0.0141
655.5,0.0145
655.4,0.0141
655.3,0.0142
655.2,0.0143
655.1,0.0142
655.0,0.0143
654.9,0.0141
654.8,0.0144
654.7,0.0137
654.6,0.0136
654.5,0.0135
654.4,0.0141
654.3,0.0139
654.2,0.0138
654.1,0.0138
654.0,0.0139
653.9,0.0145
653.8,0.0139
653.7,0.0137
653.6,0.0136
653.5,0.0138
653.4,0.0141
653.3,0.0137
653.2,0.0141
653.1,0.0138
653.0,0.0140
652.9,0.0139
652.8,0.0131
652.7,0.0133
652.6,0.0134
652.5,0.0136
652.4,0.0134
652.3,0.0140
652.2,0.0139
652.1,0.0133
652.0,0.0135
651.9,0.0137
651.8,0.0135
651.7,0.0134
651.6,0.0134
651.5,0.0135
651.4,0.0138
651.3,0.0140
651.2,0.0140
651.1,0.0137
651.0,0.0138
650.9,0.0140
650.8,0.0139
650.7,0.0135
650.6,0.0136
650.5,0.0140
650.4,0.0140
650.3,0.0138
650.2,0.0136
650.1,0.0139
650.0,0.0139
649.9,0.0134
649.8,0.0131
649.7,0.0133
649.6,0.0132
649.5,0.0131
649.4,0.0133
649.3,0.0138
649.2,0.0136
649.1,0.0133
649.0,0.0132
648.9,0.0128
648.8,0.0132
648.7,0.0134
648.6,0.0131
648.5,0.0132
648.4,0.0135
648.3,0.0134
648.2,0.0134
648.1,0.0136
648.0,0.0137
647.9,0.0138
647.8,0.0136
647.7,0.0135
647.6,0.0134
647.5,0.0133
647.4,0.0136
647.3,0.0136
647.2,0.0137
647.1,0.0138
647.0,0.0138
646.9,0.0135
646.8,0.0135
646.7,0.0134
646.6,0.0133
646.5,0.0134
646.4,0.0140
646.3,0.0139
646.2,0.0134
646.1,0.0134
646.0,0.0133
645.9,0.0134
645.8,0.0136
645.7,0.0136
645.6,0.0134
645.5,0.0135
645.4,0.0135
645.3,0.0140
645.2,0.0143
645.1,0.0138
645.0,0.0136
644.9,0.0138
