Created as New Dataset,
nm,A
741.6,0.0014
741.5,0.0016
741.4,0.0018
741.3,0.0021
741.2,0.0019
741.1,0.0015
741.0,0.0017
740.9,0.0020
740.8,0.0020
740.7,0.0016
740.6,0.0016
740.5,0.0018
740.4,0.0017
740.3,0.0018
740.2,0.0018
740.1,0.0018
740.0,0.0012
739.9,0.0011
739.8,0.0018
739.7,0.0017
739.6,0.0020
739.5,0.0019
739.4,0.0017
739.3,0.0011
739.2,0.0009
739.1,0.0015
739.0,0.0018
738.9,0.0021
738.8,0.0020
738.7,0.0015
738.6,0.0014
738.5,0.0013
738.4,0.0012
738.3,0.0014
738.2,0.0019
738.1,0.0015
738.0,0.0012
737.9,0.0015
737.8,0.0019
737.7,0.0014
737.6,0.0015
737.5,0.0012
737.4,0.0013
737.3,0.0012
737.2,0.0018
737.1,0.0015
737.0,0.0014
736.9,0.0017
736.8,0.0019
736.7,0.0018
736.6,0.0018
736.5,0.0021
736.4,0.0021
736.3,0.0019
736.2,0.0014
736.1,0.0013
736.0,0.0015
735.9,0.0013
735.8,0.0016
735.7,0.0013
735.6,0.0017
735.5,0.0013
735.4,0.0012
735.3,0.0014
735.2,0.0018
735.1,0.0014
735.0,0.0018
734.9,0.0012
734.8,0.0015
734.7,0.0013
734.6,0.0009
734.5,0.0013
734.4,0.0011
734.3,0.0013
734.2,0.0017
734.1,0.0013
734.0,0.0005
733.9,0.0014
733.8,0.0016
733.7,0.0018
733.6,0.0017
733.5,0.0020
733.4,0.0016
733.3,0.0011
733.2,0.0010
733.1,0.0014
733.0,0.0012
732.9,0.0015
732.8,0.0007
732.7,0.0012
732.6,0.0018
732.5,0.0019
732.4,0.0017
732.3,0.0018
732.2,0.0019
732.1,0.0011
732.0,0.0008
731.9,0.0020
731.8,0.0019
731.7,0.0023
731.6,0.0019
731.5,0.0019
731.4,0.0019
731.3,0.0012
731.2,0.0021
731.1,0.0018
731.0,0.0008
730.9,0.0009
730.8,0.0012
730.7,0.0015
730.6,0.0008
730.5,0.0012
730.4,0.0017
730.3,0.0014
730.2,0.0014
730.1,0.0026
730.0,0.0018
729.9,0.0015
729.8,0.0014
729.7,0.0018
729.6,0.0018
729.5,0.0017
729.4,0.0014
729.3,0.0012
729.2,0.0013
729.1,0.0011
729.0,0.0017
728.9,0.0018
728.8,0.0014
728.7,0.0022
728.6,0.0021
728.5,0.0021
728.4,0.0019
728.3,0.0013
728.2,0.0017
728.1,0.0015
728.0,0.0018
727.9,0.0018
727.8,0.0013
727.7,0.0017
727.6,0.0010
727.5,0.0016
727.4,0.0015
727.3,0.0015
727.2,0.0010
727.1,0.0013
727.0,0.0015
726.9,0.0009
726.8,0.0014
726.7,0.0012
726.6,0.0020
726.5,0.0007
726.4,0.0018
726.3,0.0017
726.2,0.0014
726.1,0.0015
726.0,0.0012
725.9,0.0013
725.8,0.0019
725.7,0.0019
725.6,0.0014
725.5,0.0018
725.4,0.0015
725.3,0.0016
725.2,0.0022
725.1,0.0019
725.0,0.0020
724.9,0.0013
724.8,0.0015
724.7,0.0015
724.6,0.0013
724.5,0.0017
724.4,0.0012
724.3,0.0012
724.2,0.0013
724.1,0.0016
724.0,0.0009
723.9,0.0014
723.8,0.0014
723.7,0.0014
723.6,0.0015
723.5,0.0014
723.4,0.0009
723.3,0.0016
723.2,0.0021
723.1,0.0018
723.0,0.0016
722.9,0.0017
722.8,0.0017
722.7,0.0018
722.6,0.0014
722.5,0.0015
722.4,0.0019
722.3,0.0023
722.2,0.0020
722.1,0.0022
722.0,0.0021
721.9,0.0017
721.8,0.0013
721.7,0.0015
721.6,0.0014
721.5,0.0017
721.4,0.0017
721.3,0.0014
721.2,0.0020
721.1,0.0020
721.0,0.0021
720.9,0.0018
720.8,0.0017
720.7,0.0017
720.6,0.0017
720.5,0.0014
720.4,0.0014
720.3,0.0015
720.2,0.0014
720.1,0.0013
720.0,0.0016
719.9,0.0015
719.8,0.0014
719.7,0.0014
719.6,0.0017
719.5,0.0018
719.4,0.0017
719.3,0.0013
719.2,0.0013
719.1,0.0017
719.0,0.0020
718.9,0.0019
718.8,0.0019
718.7,0.0019
718.6,0.0017
718.5,0.0021
718.4,0.0023
718.3,0.0018
718.2,0.0016
718.1,0.0018
718.0,0.0021
717.9,0.0021
717.8,0.0020
717.7,0.0019
717.6,0.0018
717.5,0.0017
717.4,0.0019
717.3,0.0021
717.2,0.0019
717.1,0.0021
717.0,0.0023
716.9,0.0021
716.8,0.0023
716.7,0.0024
716.6,0.0021
716.5,0.0018
716.4,0.0018
716.3,0.0017
716.2,0.0018
716.1,0.0016
716.0,0.0019
715.9,0.0023
715.8,0.0021
715.7,0.0021
715.6,0.0018
715.5,0.0019
715.4,0.0024
715.3,0.0022
715.2,0.0024
715.1,0.0023
715.0,0.0025
714.9,0.0026
714.8,0.0022
714.7,0.0022
714.6,0.0023
714.5,0.0022
714.4,0.0023
714.3,0.0028
714.2,0.0025
714.1,0.0019
714.0,0.0022
713.9,0.0017
713.8,0.0024
713.7,0.0023
713.6,0.0022
713.5,0.0028
713.4,0.0026
713.3,0.0021
713.2,0.0023
713.1,0.0025
713.0,0.0019
712.9,0.0027
712.8,0.0027
712.7,0.0029
712.6,0.0024
712.5,0.0023
712.4,0.0029
712.3,0.0026
712.2,0.0032
712.1,0.0029
712.0,0.0029
711.9,0.0022
711.8,0.0028
711.7,0.0028
711.6,0.0028
711.5,0.0029
711.4,0.0031
711.3,0.0030
711.2,0.0033
711.1,0.0031
711.0,0.0030
710.9,0.0032
710.8,0.0028
710.7,0.0027
710.6,0.0034
710.5,0.0024
710.4,0.0029
710.3,0.0027
710.2,0.0032
710.1,0.0031
710.0,0.0029
709.9,0.0028
709.8,0.0029
709.7,0.0029
709.6,0.0033
709.5,0.0026
709.4,0.0026
709.3,0.0039
709.2,0.0030
709.1,0.0030
709.0,0.0035
708.9,0.0033
708.8,0.0032
708.7,0.0029
708.6,0.0027
708.5,0.0034
708.4,0.0034
708.3,0.0033
708.2,0.0024
708.1,0.0031
708.0,0.0028
707.9,0.0028
707.8,0.0027
707.7,0.0035
707.6,0.0031
707.5,0.0033
707.4,0.0035
707.3,0.0030
707.2,0.0032
707.1,0.0026
707.0,0.0037
706.9,0.0033
706.8,0.0028
706.7,0.0037
706.6,0.0036
706.5,0.0032
706.4,0.0033
706.3,0.0031
706.2,0.0035
706.1,0.0030
706.0,0.0045
705.9,0.0035
705.8,0.0027
705.7,0.0028
705.6,0.0036
705.5,0.0036
705.4,0.0033
705.3,0.0040
705.2,0.0043
705.1,0.0034
705.0,0.0036
704.9,0.0036
704.8,0.0039
704.7,0.0035
704.6,0.0036
704.5,0.0038
704.4,0.0035
704.3,0.0034
704.2,0.0029
704.1,0.0036
704.0,0.0035
703.9,0.0039
703.8,0.0044
703.7,0.0039
703.6,0.0037
703.5,0.0034
703.4,0.0036
703.3,0.0037
703.2,0.0039
703.1,0.0040
703.0,0.0034
702.9,0.0037
702.8,0.0033
702.7,0.0039
702.6,0.0036
702.5,0.0036
702.4,0.0038
702.3,0.0039
702.2,0.0039
702.1,0.0036
702.0,0.0036
701.9,0.0041
701.8,0.0035
701.7,0.0041
701.6,0.0041
701.5,0.0039
701.4,0.0040
701.3,0.0037
701.2,0.0041
701.1,0.0043
701.0,0.0040
700.9,0.0038
700.8,0.0035
700.7,0.0036
700.6,0.0042
700.5,0.0044
700.4,0.0035
700.3,0.0042
700.2,0.0043
700.1,0.0043
700.0,0.0039
699.9,0.0040
699.8,0.0038
699.7,0.0038
699.6,0.0038
699.5,0.0041
699.4,0.0036
699.3,0.0032
699.2,0.0035
699.1,0.0040
699.0,0.0036
698.9,0.0037
698.8,0.0040
698.7,0.0042
698.6,0.0042
698.5,0.0040
698.4,0.0037
698.3,0.0039
698.2,0.0035
698.1,0.0034
698.0,0.0038
697.9,0.0037
697.8,0.0033
697.7,0.0037
697.6,0.0037
697.5,0.0041
697.4,0.0042
697.3,0.0037
697.2,0.0033
697.1,0.0038
697.0,0.0039
696.9,0.0040
696.8,0.0044
696.7,0.0045
696.6,0.0039
696.5,0.0039
696.4,0.0037
696.3,0.0035
696.2,0.0035
696.1,0.0038
696.0,0.0042
695.9,0.0043
695.8,0.0039
695.7,0.0039
695.6,0.0043
695.5,0.0042
695.4,0.0039
695.3,0.0035
695.2,0.0037
695.1,0.0039
695.0,0.0038
694.9,0.0035
694.8,0.0035
694.7,0.0038
694.6,0.0044
694.5,0.0042
694.4,0.0038
694.3,0.0039
694.2,0.0038
694.1,0.0037
694.0,0.0039
693.9,0.0039
693.8,0.0039
693.7,0.0039
693.6,0.0039
693.5,0.0039
693.4,0.0039
693.3,0.0040
693.2,0.0044
693.1,0.0043
693.0,0.0040
692.9,0.0041
692.8,0.0039
692.7,0.0037
692.6,0.0037
692.5,0.0038
692.4,0.0043
692.3,0.0040
692.2,0.0040
692.1,0.0042
692.0,0.0041
691.9,0.0044
691.8,0.0040
691.7,0.0042
691.6,0.0047
691.5,0.0048
691.4,0.0042
691.3,0.0039
691.2,0.0041
691.1,0.0039
691.0,0.0039
690.9,0.0039
690.8,0.0044
690.7,0.0045
690.6,0.0045
690.5,0.0040
690.4,0.0041
690.3,0.0044
690.2,0.0046
690.1,0.0045
690.0,0.0044
689.9,0.0043
689.8,0.0046
689.7,0.0042
689.6,0.0039
689.5,0.0039
689.4,0.0043
689.3,0.0050
689.2,0.0050
689.1,0.0043
689.0,0.0039
688.9,0.0048
688.8,0.0050
688.7,0.0047
688.6,0.0042
688.5,0.0050
688.4,0.0045
688.3,0.0049
688.2,0.0049
688.1,0.0052
688.0,0.0045
687.9,0.0039
687.8,0.0043
687.7,0.0045
687.6,0.0043
687.5,0.0045
687.4,0.0046
687.3,0.0044
687.2,0.0045
687.1,0.0045
687.0,0.0042
686.9,0.0050
686.8,0.0046
686.7,0.0048
686.6,0.0044
686.5,0.0043
686.4,0.0052
686.3,0.0051
686.2,0.0050
686.1,0.0043
686.0,0.0047
685.9,0.0046
685.8,0.0048
685.7,0.0044
685.6,0.0046
685.5,0.0050
685.4,0.0049
685.3,0.0051
685.2,0.0050
685.1,0.0046
685.0,0.0044
684.9,0.0048
684.8,0.0049
684.7,0.0054
684.6,0.0047
684.5,0.0048
684.4,0.0056
684.3,0.0054
684.2,0.0051
684.1,0.0050
684.0,0.0053
683.9,0.0054
683.8,0.0051
683.7,0.0054
683.6,0.0051
683.5,0.0052
683.4,0.0048
683.3,0.0050
683.2,0.0052
683.1,0.0050
683.0,0.0059
682.9,0.0055
682.8,0.0048
682.7,0.0047
682.6,0.0047
682.5,0.0053
682.4,0.0047
682.3,0.0046
682.2,0.0050
682.1,0.0056
682.0,0.0058
681.9,0.0058
681.8,0.0050
681.7,0.0053
681.6,0.0057
681.5,0.0054
681.4,0.0047
681.3,0.0051
681.2,0.0052
681.1,0.0052
681.0,0.0054
680.9,0.0053
680.8,0.0053
680.7,0.0055
680.6,0.0047
680.5,0.0053
680.4,0.0052
680.3,0.0055
680.2,0.0054
680.1,0.0055
680.0,0.0051
679.9,0.0059
679.8,0.0051
679.7,0.0056
679.6,0.0054
679.5,0.0052
679.4,0.0053
679.3,0.0054
679.2,0.0051
679.1,0.0054
679.0,0.0051
678.9,0.0058
678.8,0.0057
678.7,0.0060
678.6,0.0055
678.5,0.0063
678.4,0.0062
678.3,0.0055
678.2,0.0051
678.1,0.0058
678.0,0.0057
677.9,0.0057
677.8,0.0056
677.7,0.0059
677.6,0.0059
677.5,0.0058
677.4,0.0060
677.3,0.0058
677.2,0.0055
677.1,0.0055
677.0,0.0061
676.9,0.0057
676.8,0.0057
676.7,0.0057
676.6,0.0055
676.5,0.0061
676.4,0.0059
676.3,0.0060
676.2,0.0062
676.1,0.0061
676.0,0.0062
675.9,0.0061
675.8,0.0058
675.7,0.0059
675.6,0.0062
675.5,0.0062
675.4,0.0061
675.3,0.0060
675.2,0.0063
675.1,0.0058
675.0,0.0059
674.9,0.0060
674.8,0.0061
674.7,0.0059
674.6,0.0060
674.5,0.0064
674.4,0.0066
674.3,0.0061
674.2,0.0060
674.1,0.0063
674.0,0.0063
673.9,0.0062
673.8,0.0063
673.7,0.0062
673.6,0.0062
673.5,0.0060
673.4,0.0063
673.3,0.0065
673.2,0.0063
673.1,0.0065
673.0,0.0064
672.9,0.0061
672.8,0.0065
672.7,0.0066
672.6,0.0065
672.5,0.0066
672.4,0.0069
672.3,0.0067
672.2,0.0068
672.1,0.0068
672.0,0.0069
671.9,0.0074
671.8,0.0070
671.7,0.0067
671.6,0.0066
671.5,0.0068
671.4,0.0067
671.3,0.0069
671.2,0.0070
671.1,0.0070
671.0,0.0068
670.9,0.0068
670.8,0.0070
670.7,0.0069
670.6,0.0067
670.5,0.0068
670.4,0.0069
670.3,0.0070
670.2,0.0070
670.1,0.0066
670.0,0.0066
669.9,0.0071
669.8,0.0069
669.7,0.0064
669.6,0.0066
669.5,0.0071
669.4,0.0072
669.3,0.0070
669.2,0.0069
669.1,0.0070
669.0,0.0072
668.9,0.0071
668.8,0.0071
668.7,0.0073
668.6,0.0071
668.5,0.0070
668.4,0.0069
668.3,0.0075
668.2,0.0071
668.1,0.0077
668.0,0.0076
667.9,0.0075
667.8,0.0073
667.7,0.0073
667.6,0.0074
667.5,0.0073
667.4,0.0073
667.3,0.0071
667.2,0.0075
667.1,0.0071
667.0,0.0071
666.9,0.0076
666.8,0.0075
666.7,0.0076
666.6,0.0072
666.5,0.0071
666.4,0.0075
666.3,0.0079
666.2,0.0078
666.1,0.0076
666.0,0.0073
665.9,0.0072
665.8,0.0075
665.7,0.0079
665.6,0.0076
665.5,0.0076
665.4,0.0075
665.3,0.0074
665.2,0.0074
665.1,0.0073
665.0,0.0075
664.9,0.0077
664.8,0.0078
664.7,0.0077
664.6,0.0075
664.5,0.0072
664.4,0.0073
664.3,0.0074
664.2,0.0075
664.1,0.0072
664.0,0.0076
663.9,0.0072
663.8,0.0073
663.7,0.0074
663.6,0.0072
663.5,0.0071
663.4,0.0079
663.3,0.0076
663.2,0.0073
663.1,0.0070
663.0,0.0080
662.9,0.0078
662.8,0.0073
662.7,0.0078
662.6,0.0071
662.5,0.0074
662.4,0.0071
662.3,0.0081
662.2,0.0079
662.1,0.0075
662.0,0.0079
661.9,0.0076
661.8,0.0074
661.7,0.0076
661.6,0.0079
661.5,0.0072
661.4,0.0069
661.3,0.0072
661.2,0.0079
661.1,0.0080
661.0,0.0077
660.9,0.0071
660.8,0.0069
660.7,0.0071
660.6,0.0073
660.5,0.0071
660.4,0.0071
660.3,0.0077
660.2,0.0074
660.1,0.0073
660.0,0.0076
659.9,0.0075
659.8,0.0078
659.7,0.0075
659.6,0.0078
659.5,0.0069
