Created as New Dataset,
753.3,0.0042
753.2,0.0051
753.1,0.0047
753.0,0.0047
752.9,0.0047
752.8,0.0048
752.7,0.0047
752.6,0.0038
752.5,0.0039
752.4,0.0053
752.3,0.0057
752.2,0.0045
752.1,0.0052
752.0,0.0042
751.9,0.0052
751.8,0.0044
751.7,0.0042
751.6,0.0049
751.5,0.0046
751.4,0.0045
751.3,0.0053
751.2,0.0045
751.1,0.0044
751.0,0.0053
750.9,0.0047
750.8,0.0050
750.7,0.0045
750.6,0.0048
750.5,0.0049
750.4,0.0046
750.3,0.0044
750.2,0.0045
750.1,0.0037
750.0,0.0053
749.9,0.0045
749.8,0.0054
749.7,0.0048
749.6,0.0048
749.5,0.0053
749.4,0.0054
749.3,0.0055
749.2,0.0053
749.1,0.0045
749.0,0.0049
748.9,0.0046
748.8,0.0047
748.7,0.0049
748.6,0.0041
748.5,0.0049
748.4,0.0047
748.3,0.0051
748.2,0.0055
748.1,0.0052
748.0,0.0041
747.9,0.0048
747.8,0.0056
747.7,0.0055
747.6,0.0058
747.5,0.0059
747.4,0.0053
747.3,0.0053
747.2,0.0052
747.1,0.0055
747.0,0.0053
746.9,0.0052
746.8,0.0046
746.7,0.0047
746.6,0.0054
746.5,0.0048
746.4,0.0043
746.3,0.0044
746.2,0.0051
746.1,0.0047
746.0,0.0052
745.9,0.0054
745.8,0.0050
745.7,0.0046
745.6,0.0050
745.5,0.0051
745.4,0.0046
745.3,0.0050
745.2,0.0054
745.1,0.0051
745.0,0.0049
744.9,0.0047
744.8,0.0048
744.7,0.0058
744.6,0.0056
744.5,0.0049
744.4,0.0048
744.3,0.0045
744.2,0.0044
744.1,0.0047
744.0,0.0048
743.9,0.0041
743.8,0.0042
743.7,0.0049
743.6,0.0048
743.5,0.0048
743.4,0.0048
743.3,0.0055
743.2,0.0059
743.1,0.0053
743.0,0.0050
742.9,0.0045
742.8,0.0044
742.7,0.0047
742.6,0.0046
742.5,0.0052
742.4,0.0052
742.3,0.0051
742.2,0.0051
742.1,0.0048
742.0,0.0049
741.9,0.0050
741.8,0.0047
741.7,0.0052
741.6,0.0050
741.5,0.0050
741.4,0.0051
741.3,0.0052
741.2,0.0053
741.1,0.0048
741.0,0.0049
740.9,0.0051
740.8,0.0052
740.7,0.0054
740.6,0.0054
740.5,0.0053
740.4,0.0054
740.3,0.0057
740.2,0.0054
740.1,0.0049
740.0,0.0048
739.9,0.0050
739.8,0.0054
739.7,0.0054
739.6,0.0058
739.5,0.0057
739.4,0.0055
739.3,0.0048
739.2,0.0048
739.1,0.0055
739.0,0.0051
738.9,0.0051
738.8,0.0058
738.7,0.0056
738.6,0.0047
738.5,0.0043
738.4,0.0051
738.3,0.0058
738.2,0.0062
738.1,0.0057
738.0,0.0052
737.9,0.0057
737.8,0.0052
737.7,0.0049
737.6,0.0047
737.5,0.0047
737.4,0.0051
737.3,0.0051
737.2,0.0048
737.1,0.0047
737.0,0.0049
736.9,0.0056
736.8,0.0053
736.7,0.0056
736.6,0.0051
736.5,0.0052
736.4,0.0058
736.3,0.0052
736.2,0.0055
736.1,0.0051
736.0,0.0053
735.9,0.0052
735.8,0.0055
735.7,0.0054
735.6,0.0052
735.5,0.0049
735.4,0.0050
735.3,0.0052
735.2,0.0060
735.1,0.0056
735.0,0.0057
734.9,0.0050
734.8,0.0058
734.7,0.0056
734.6,0.0056
734.5,0.0052
734.4,0.0052
734.3,0.0057
734.2,0.0060
734.1,0.0054
734.0,0.0053
733.9,0.0046
733.8,0.0050
733.7,0.0051
733.6,0.0054
733.5,0.0057
733.4,0.0058
733.3,0.0050
733.2,0.0053
733.1,0.0064
733.0,0.0056
732.9,0.0050
732.8,0.0042
732.7,0.0054
732.6,0.0058
732.5,0.0051
732.4,0.0048
732.3,0.0057
732.2,0.0054
732.1,0.0048
732.0,0.0049
731.9,0.0057
731.8,0.0054
731.7,0.0058
731.6,0.0059
731.5,0.0052
731.4,0.0052
731.3,0.0053
731.2,0.0058
731.1,0.0057
731.0,0.0049
730.9,0.0049
730.8,0.0055
730.7,0.0048
730.6,0.0048
730.5,0.0058
730.4,0.0058
730.3,0.0053
730.2,0.0059
730.1,0.0070
730.0,0.0057
729.9,0.0052
729.8,0.0057
729.7,0.0052
729.6,0.0056
729.5,0.0050
729.4,0.0049
729.3,0.0053
729.2,0.0053
729.1,0.0054
729.0,0.0056
728.9,0.0052
728.8,0.0055
728.7,0.0056
728.6,0.0050
728.5,0.0053
728.4,0.0054
728.3,0.0052
728.2,0.0053
728.1,0.0054
728.0,0.0050
727.9,0.0054
727.8,0.0053
727.7,0.0061
727.6,0.0056
727.5,0.0061
727.4,0.0052
727.3,0.0055
727.2,0.0054
727.1,0.0054
727.0,0.0053
726.9,0.0048
726.8,0.0058
726.7,0.0055
726.6,0.0054
726.5,0.0051
726.4,0.0054
726.3,0.0055
726.2,0.0056
726.1,0.0060
726.0,0.0053
725.9,0.0055
725.8,0.0065
725.7,0.0063
725.6,0.0054
725.5,0.0059
725.4,0.0053
725.3,0.0053
725.2,0.0058
725.1,0.0056
725.0,0.0058
724.9,0.0055
724.8,0.0058
724.7,0.0057
724.6,0.0047
724.5,0.0056
724.4,0.0054
724.3,0.0048
724.2,0.0056
724.1,0.0061
724.0,0.0052
723.9,0.0055
723.8,0.0056
723.7,0.0058
723.6,0.0056
723.5,0.0057
723.4,0.0050
723.3,0.0059
723.2,0.0057
723.1,0.0058
723.0,0.0063
722.9,0.0058
722.8,0.0054
722.7,0.0053
722.6,0.0053
722.5,0.0055
722.4,0.0060
722.3,0.0061
722.2,0.0057
722.1,0.0062
722.0,0.0062
721.9,0.0061
721.8,0.0060
721.7,0.0057
721.6,0.0054
721.5,0.0055
721.4,0.0057
721.3,0.0059
721.2,0.0060
721.1,0.0059
721.0,0.0058
720.9,0.0056
720.8,0.0056
720.7,0.0057
720.6,0.0055
720.5,0.0052
720.4,0.0057
720.3,0.0061
720.2,0.0058
720.1,0.0057
720.0,0.0054
719.9,0.0056
719.8,0.0054
719.7,0.0056
719.6,0.0061
719.5,0.0062
719.4,0.0057
719.3,0.0053
719.2,0.0055
719.1,0.0059
719.0,0.0064
718.9,0.0060
718.8,0.0061
718.7,0.0066
718.6,0.0063
718.5,0.0061
718.4,0.0061
718.3,0.0057
718.2,0.0058
718.1,0.0059
718.0,0.0061
717.9,0.0065
717.8,0.0065
717.7,0.0060
717.6,0.0059
717.5,0.0061
717.4,0.0057
717.3,0.0057
717.2,0.0058
717.1,0.0061
717.0,0.0063
716.9,0.0059
716.8,0.0061
716.7,0.0064
716.6,0.0061
716.5,0.0058
716.4,0.0055
716.3,0.0055
716.2,0.0061
716.1,0.0059
716.0,0.0057
715.9,0.0062
715.8,0.0061
715.7,0.0059
715.6,0.0051
715.5,0.0053
715.4,0.0059
715.3,0.0056
715.2,0.0055
715.1,0.0059
715.0,0.0059
714.9,0.0056
714.8,0.0058
714.7,0.0061
714.6,0.0061
714.5,0.0058
714.4,0.0059
714.3,0.0059
714.2,0.0057
714.1,0.0060
714.0,0.0057
713.9,0.0056
713.8,0.0062
713.7,0.0056
713.6,0.0059
713.5,0.0059
713.4,0.0062
713.3,0.0061
713.2,0.0058
713.1,0.0064
713.0,0.0057
712.9,0.0061
712.8,0.0057
712.7,0.0058
712.6,0.0058
712.5,0.0058
712.4,0.0064
712.3,0.0062
712.2,0.0062
712.1,0.0059
712.0,0.0063
711.9,0.0060
711.8,0.0062
711.7,0.0059
711.6,0.0056
711.5,0.0062
711.4,0.0061
711.3,0.0060
711.2,0.0067
711.1,0.0065
711.0,0.0062
710.9,0.0065
710.8,0.0061
710.7,0.0063
710.6,0.0065
710.5,0.0061
710.4,0.0063
710.3,0.0063
710.2,0.0065
710.1,0.0063
710.0,0.0063
709.9,0.0061
709.8,0.0059
709.7,0.0063
709.6,0.0065
709.5,0.0061
709.4,0.0061
709.3,0.0072
709.2,0.0063
709.1,0.0063
709.0,0.0064
708.9,0.0062
708.8,0.0060
708.7,0.0064
708.6,0.0060
708.5,0.0060
708.4,0.0061
708.3,0.0064
708.2,0.0062
708.1,0.0063
708.0,0.0059
707.9,0.0058
707.8,0.0058
707.7,0.0062
707.6,0.0064
707.5,0.0067
707.4,0.0068
707.3,0.0062
707.2,0.0063
707.1,0.0057
707.0,0.0066
706.9,0.0060
706.8,0.0055
706.7,0.0069
706.6,0.0063
706.5,0.0061
706.4,0.0066
706.3,0.0049
706.2,0.0061
706.1,0.0062
706.0,0.0065
705.9,0.0064
705.8,0.0058
705.7,0.0059
705.6,0.0068
705.5,0.0068
705.4,0.0060
705.3,0.0065
705.2,0.0067
705.1,0.0062
705.0,0.0062
704.9,0.0063
704.8,0.0067
704.7,0.0060
704.6,0.0063
704.5,0.0062
704.4,0.0068
704.3,0.0067
704.2,0.0061
704.1,0.0063
704.0,0.0062
703.9,0.0057
703.8,0.0063
703.7,0.0059
703.6,0.0065
703.5,0.0066
703.4,0.0062
703.3,0.0062
703.2,0.0061
703.1,0.0066
703.0,0.0066
702.9,0.0063
702.8,0.0059
702.7,0.0066
702.6,0.0065
702.5,0.0066
702.4,0.0067
702.3,0.0065
702.2,0.0067
702.1,0.0061
702.0,0.0064
701.9,0.0064
701.8,0.0061
701.7,0.0064
701.6,0.0071
701.5,0.0069
701.4,0.0067
701.3,0.0066
701.2,0.0064
701.1,0.0064
701.0,0.0066
700.9,0.0068
700.8,0.0066
700.7,0.0064
700.6,0.0069
700.5,0.0070
700.4,0.0062
700.3,0.0067
700.2,0.0069
700.1,0.0064
700.0,0.0067
699.9,0.0067
699.8,0.0064
699.7,0.0064
699.6,0.0065
699.5,0.0068
699.4,0.0069
699.3,0.0064
699.2,0.0065
699.1,0.0070
699.0,0.0064
698.9,0.0063
698.8,0.0066
698.7,0.0068
698.6,0.0070
698.5,0.0066
698.4,0.0062
698.3,0.0062
698.2,0.0063
698.1,0.0063
698.0,0.0069
697.9,0.0067
697.8,0.0063
697.7,0.0069
697.6,0.0068
697.5,0.0068
697.4,0.0072
697.3,0.0073
697.2,0.0068
697.1,0.0066
697.0,0.0066
696.9,0.0064
696.8,0.0070
696.7,0.0071
696.6,0.0065
696.5,0.0068
696.4,0.0063
696.3,0.0060
696.2,0.0060
696.1,0.0062
696.0,0.0070
695.9,0.0069
695.8,0.0065
695.7,0.0066
695.6,0.0069
695.5,0.0068
695.4,0.0068
695.3,0.0067
695.2,0.0068
695.1,0.0068
695.0,0.0067
694.9,0.0064
694.8,0.0063
694.7,0.0069
694.6,0.0069
694.5,0.0067
694.4,0.0069
694.3,0.0072
694.2,0.0066
694.1,0.0063
694.0,0.0070
693.9,0.0071
693.8,0.0069
693.7,0.0068
693.6,0.0069
693.5,0.0069
693.4,0.0067
693.3,0.0070
693.2,0.0071
693.1,0.0069
693.0,0.0069
692.9,0.0071
692.8,0.0066
692.7,0.0067
692.6,0.0068
692.5,0.0071
692.4,0.0072
692.3,0.0065
692.2,0.0069
692.1,0.0069
692.0,0.0069
691.9,0.0069
691.8,0.0067
691.7,0.0066
691.6,0.0067
691.5,0.0071
691.4,0.0070
691.3,0.0068
691.2,0.0070
691.1,0.0070
691.0,0.0068
690.9,0.0066
690.8,0.0067
690.7,0.0071
690.6,0.0070
690.5,0.0073
690.4,0.0074
690.3,0.0073
690.2,0.0076
690.1,0.0075
690.0,0.0073
689.9,0.0069
689.8,0.0071
689.7,0.0070
689.6,0.0068
689.5,0.0066
689.4,0.0076
689.3,0.0078
689.2,0.0072
689.1,0.0065
689.0,0.0070
688.9,0.0074
688.8,0.0073
688.7,0.0076
688.6,0.0072
688.5,0.0074
688.4,0.0075
688.3,0.0072
688.2,0.0077
688.1,0.0074
688.0,0.0068
687.9,0.0067
687.8,0.0064
687.7,0.0072
687.6,0.0075
687.5,0.0074
687.4,0.0071
687.3,0.0071
687.2,0.0071
687.1,0.0071
687.0,0.0064
686.9,0.0072
686.8,0.0069
686.7,0.0072
686.6,0.0069
686.5,0.0069
686.4,0.0071
686.3,0.0081
686.2,0.0075
686.1,0.0070
686.0,0.0077
685.9,0.0073
685.8,0.0073
685.7,0.0073
685.6,0.0073
685.5,0.0078
685.4,0.0077
685.3,0.0076
685.2,0.0071
685.1,0.0073
685.0,0.0075
684.9,0.0073
684.8,0.0075
684.7,0.0080
684.6,0.0074
684.5,0.0075
684.4,0.0077
684.3,0.0079
684.2,0.0080
684.1,0.0071
684.0,0.0072
683.9,0.0077
683.8,0.0073
683.7,0.0076
683.6,0.0079
683.5,0.0078
683.4,0.0073
683.3,0.0072
683.2,0.0078
683.1,0.0077
683.0,0.0084
682.9,0.0076
682.8,0.0077
682.7,0.0070
682.6,0.0072
682.5,0.0078
682.4,0.0076
682.3,0.0075
682.2,0.0076
682.1,0.0077
682.0,0.0080
681.9,0.0076
681.8,0.0075
681.7,0.0081
681.6,0.0076
681.5,0.0076
681.4,0.0073
681.3,0.0074
681.2,0.0080
681.1,0.0075
681.0,0.0077
680.9,0.0079
680.8,0.0075
680.7,0.0074
680.6,0.0067
680.5,0.0077
680.4,0.0081
680.3,0.0082
680.2,0.0079
680.1,0.0079
680.0,0.0076
679.9,0.0079
679.8,0.0072
679.7,0.0078
679.6,0.0080
679.5,0.0079
679.4,0.0080
679.3,0.0077
679.2,0.0077
679.1,0.0082
679.0,0.0073
678.9,0.0078
678.8,0.0078
678.7,0.0080
678.6,0.0076
678.5,0.0084
678.4,0.0083
678.3,0.0078
678.2,0.0072
678.1,0.0079
678.0,0.0079
677.9,0.0074
677.8,0.0076
677.7,0.0077
677.6,0.0081
677.5,0.0079
677.4,0.0084
677.3,0.0086
677.2,0.0082
677.1,0.0080
677.0,0.0084
676.9,0.0079
676.8,0.0081
676.7,0.0079
676.6,0.0080
676.5,0.0088
676.4,0.0081
676.3,0.0080
676.2,0.0082
676.1,0.0084
676.0,0.0085
675.9,0.0083
675.8,0.0081
675.7,0.0076
675.6,0.0081
675.5,0.0083
675.4,0.0082
675.3,0.0081
675.2,0.0084
675.1,0.0080
675.0,0.0081
674.9,0.0082
674.8,0.0082
674.7,0.0085
674.6,0.0083
674.5,0.0083
674.4,0.0082
674.3,0.0082
674.2,0.0084
674.1,0.0086
674.0,0.0085
673.9,0.0084
673.8,0.0081
673.7,0.0081
673.6,0.0082
673.5,0.0082
673.4,0.0085
673.3,0.0084
673.2,0.0080
673.1,0.0083
673.0,0.0083
672.9,0.0082
672.8,0.0084
672.7,0.0083
672.6,0.0084
672.5,0.0085
672.4,0.0087
672.3,0.0086
672.2,0.0089
672.1,0.0086
672.0,0.0085
671.9,0.0088
671.8,0.0087
671.7,0.0083
671.6,0.0082
671.5,0.0087
671.4,0.0088
671.3,0.0087
671.2,0.0085
671.1,0.0085
671.0,0.0086
670.9,0.0084
670.8,0.0086
670.7,0.0089
670.6,0.0089
670.5,0.0087
670.4,0.0085
670.3,0.0084
670.2,0.0089
670.1,0.0089
670.0,0.0089
669.9,0.0090
669.8,0.0088
669.7,0.0083
669.6,0.0082
669.5,0.0083
669.4,0.0084
669.3,0.0083
669.2,0.0081
669.1,0.0085
669.0,0.0090
668.9,0.0092
668.8,0.0092
668.7,0.0090
668.6,0.0087
668.5,0.0090
668.4,0.0088
668.3,0.0088
668.2,0.0087
668.1,0.0091
668.0,0.0088
667.9,0.0089
667.8,0.0088
667.7,0.0085
667.6,0.0085
667.5,0.0086
667.4,0.0089
667.3,0.0088
667.2,0.0091
667.1,0.0086
667.0,0.0089
666.9,0.0086
666.8,0.0086
666.7,0.0089
666.6,0.0089
666.5,0.0087
666.4,0.0088
666.3,0.0091
666.2,0.0088
666.1,0.0088
666.0,0.0091
665.9,0.0087
665.8,0.0090
665.7,0.0090
665.6,0.0088
665.5,0.0088
665.4,0.0089
665.3,0.0089
665.2,0.0085
665.1,0.0084
665.0,0.0091
664.9,0.0088
664.8,0.0087
664.7,0.0090
664.6,0.0085
664.5,0.0084
664.4,0.0089
664.3,0.0086
664.2,0.0090
664.1,0.0091
664.0,0.0088
663.9,0.0088
663.8,0.0086
663.7,0.0087
663.6,0.0087
663.5,0.0088
663.4,0.0090
663.3,0.0091
663.2,0.0090
663.1,0.0085
663.0,0.0085
662.9,0.0087
662.8,0.0083
662.7,0.0084
662.6,0.0084
662.5,0.0093
662.4,0.0086
662.3,0.0090
662.2,0.0085
662.1,0.0085
662.0,0.0084
661.9,0.0085
661.8,0.0085
661.7,0.0086
661.6,0.0084
661.5,0.0086
661.4,0.0087
661.3,0.0083
661.2,0.0095
661.1,0.0091
661.0,0.0093
660.9,0.0085
660.8,0.0082
660.7,0.0082
660.6,0.0084
660.5,0.0085
660.4,0.0088
660.3,0.0088
660.2,0.0084
660.1,0.0085
660.0,0.0088
659.9,0.0087
659.8,0.0092
659.7,0.0092
659.6,0.0086
659.5,0.0080
659.4,0.0084
659.3,0.0087
659.2,0.0089
659.1,0.0088
659.0,0.0085
658.9,0.0082
658.8,0.0085
658.7,0.0081
658.6,0.0087
658.5,0.0089
658.4,0.0087
658.3,0.0083
658.2,0.0085
658.1,0.0088
658.0,0.0087
657.9,0.0087
657.8,0.0087
657.7,0.0083
657.6,0.0080
657.5,0.0082
657.4,0.0084
657.3,0.0086
657.2,0.0084
657.1,0.0081
657.0,0.0080
656.9,0.0081
656.8,0.0083
656.7,0.0084
656.6,0.0088
656.5,0.0084
656.4,0.0083
656.3,0.0086
656.2,0.0083
656.1,0.0081
656.0,0.0081
655.9,0.0077
655.8,0.0082
655.7,0.0080
655.6,0.0086
655.5,0.0088
655.4,0.0083
655.3,0.0082
655.2,0.0079
655.1,0.0078
655.0,0.0082
654.9,0.0080
654.8,0.0087
654.7,0.0077
654.6,0.0081
654.5,0.0082
654.4,0.0085
654.3,0.0084
654.2,0.0084
654.1,0.0082
654.0,0.0085
653.9,0.0083
653.8,0.0082
653.7,0.0080
653.6,0.0077
653.5,0.0080
653.4,0.0083
653.3,0.0080
653.2,0.0082
653.1,0.0081
653.0,0.0082
652.9,0.0083
652.8,0.0073
652.7,0.0077
652.6,0.0082
652.5,0.0077
652.4,0.0075
652.3,0.0081
652.2,0.0079
652.1,0.0079
652.0,0.0079
651.9,0.0077
651.8,0.0078
651.7,0.0077
651.6,0.0077
651.5,0.0079
651.4,0.0082
651.3,0.0084
651.2,0.0084
651.1,0.0081
651.0,0.0082
650.9,0.0081
650.8,0.0080
650.7,0.0078
650.6,0.0078
650.5,0.0082
650.4,0.0083
650.3,0.0078
650.2,0.0079
650.1,0.0082
650.0,0.0082
649.9,0.0078
649.8,0.0079
649.7,0.0081
649.6,0.0079
649.5,0.0076
649.4,0.0074
649.3,0.0078
649.2,0.0077
649.1,0.0075
649.0,0.0074
648.9,0.0074
648.8,0.0077
648.7,0.0078
648.6,0.0079
648.5,0.0077
648.4,0.0077
648.3,0.0078
648.2,0.0077
648.1,0.0076
648.0,0.0078
647.9,0.0079
647.8,0.0074
647.7,0.0075
647.6,0.0074
647.5,0.0075
647.4,0.0077
647.3,0.0073
647.2,0.0074
647.1,0.0076
647.0,0.0076
646.9,0.0075
646.8,0.0077
646.7,0.0076
646.6,0.0073
646.5,0.0075
646.4,0.0080
646.3,0.0078
646.2,0.0074
646.1,0.0077
646.0,0.0076
645.9,0.0076
645.8,0.0077
645.7,0.0075
645.6,0.0074
645.5,0.0078
645.4,0.0079
645.3,0.0079
645.2,0.0080
645.1,0.0077
645.0,0.0076
644.9,0.0077
