Created as New Dataset,
762.3,-0.0118
762.2,-0.0118
762.1,-0.0124
762.0,-0.0122
761.9,-0.0118
761.8,-0.0126
761.7,-0.0128
761.6,-0.0121
761.5,-0.0116
761.4,-0.0118
761.3,-0.0122
761.2,-0.0125
761.1,-0.0124
761.0,-0.0115
760.9,-0.0124
760.8,-0.0125
760.7,-0.0124
760.6,-0.0119
760.5,-0.0126
760.4,-0.0128
760.3,-0.0132
760.2,-0.0135
760.1,-0.0130
760.0,-0.0125
759.9,-0.0132
759.8,-0.0139
759.7,-0.0132
759.6,-0.0134
759.5,-0.0137
759.4,-0.0140
759.3,-0.0137
759.2,-0.0140
759.1,-0.0144
759.0,-0.0149
758.9,-0.0142
758.8,-0.0149
758.7,-0.0143
758.6,-0.0144
758.5,-0.0143
758.4,-0.0151
758.3,-0.0151
758.2,-0.0156
758.1,-0.0152
758.0,-0.0160
757.9,-0.0165
757.8,-0.0155
757.7,-0.0161
757.6,-0.0165
757.5,-0.0168
757.4,-0.0166
757.3,-0.0176
757.2,-0.0174
757.1,-0.0181
757.0,-0.0172
756.9,-0.0174
756.8,-0.0181
756.7,-0.0187
756.6,-0.0182
756.5,-0.0176
756.4,-0.0191
756.3,-0.0189
756.2,-0.0188
756.1,-0.0195
756.0,-0.0193
755.9,-0.0207
755.8,-0.0195
755.7,-0.0201
755.6,-0.0207
755.5,-0.0200
755.4,-0.0215
755.3,-0.0210
755.2,-0.0218
755.1,-0.0227
755.0,-0.0218
754.9,-0.0231
754.8,-0.0216
754.7,-0.0221
754.6,-0.0214
754.5,-0.0224
754.4,-0.0227
754.3,-0.0229
754.2,-0.0229
754.1,-0.0230
754.0,-0.0229
753.9,-0.0239
753.8,-0.0246
753.7,-0.0230
753.6,-0.0236
753.5,-0.0237
753.4,-0.0243
753.3,-0.0242
753.2,-0.0249
753.1,-0.0243
753.0,-0.0247
752.9,-0.0254
752.8,-0.0251
752.7,-0.0257
752.6,-0.0256
752.5,-0.0254
752.4,-0.0251
752.3,-0.0249
752.2,-0.0256
752.1,-0.0258
752.0,-0.0264
751.9,-0.0263
751.8,-0.0264
751.7,-0.0273
751.6,-0.0267
751.5,-0.0271
751.4,-0.0266
751.3,-0.0269
751.2,-0.0273
751.1,-0.0275
751.0,-0.0270
750.9,-0.0274
750.8,-0.0273
750.7,-0.0270
750.6,-0.0272
750.5,-0.0275
750.4,-0.0273
750.3,-0.0277
750.2,-0.0278
750.1,-0.0281
750.0,-0.0278
749.9,-0.0283
749.8,-0.0269
749.7,-0.0280
749.6,-0.0278
749.5,-0.0278
749.4,-0.0281
749.3,-0.0274
749.2,-0.0274
749.1,-0.0275
749.0,-0.0279
748.9,-0.0283
748.8,-0.0286
748.7,-0.0280
748.6,-0.0282
748.5,-0.0280
748.4,-0.0282
748.3,-0.0274
748.2,-0.0280
748.1,-0.0284
748.0,-0.0288
747.9,-0.0280
747.8,-0.0271
747.7,-0.0273
747.6,-0.0275
747.5,-0.0277
747.4,-0.0273
747.3,-0.0280
747.2,-0.0279
747.1,-0.0277
747.0,-0.0281
746.9,-0.0279
746.8,-0.0281
746.7,-0.0282
746.6,-0.0276
746.5,-0.0278
746.4,-0.0284
746.3,-0.0286
746.2,-0.0279
746.1,-0.0284
746.0,-0.0281
745.9,-0.0278
745.8,-0.0279
745.7,-0.0281
745.6,-0.0277
745.5,-0.0278
745.4,-0.0280
745.3,-0.0283
745.2,-0.0276
745.1,-0.0274
745.0,-0.0278
744.9,-0.0277
744.8,-0.0276
744.7,-0.0278
744.6,-0.0284
744.5,-0.0286
744.4,-0.0283
744.3,-0.0284
744.2,-0.0280
744.1,-0.0277
744.0,-0.0281
743.9,-0.0282
743.8,-0.0281
743.7,-0.0280
743.6,-0.0283
743.5,-0.0282
743.4,-0.0286
743.3,-0.0279
743.2,-0.0276
743.1,-0.0284
743.0,-0.0288
742.9,-0.0292
742.8,-0.0290
742.7,-0.0289
742.6,-0.0290
742.5,-0.0289
742.4,-0.0285
742.3,-0.0281
742.2,-0.0282
742.1,-0.0289
742.0,-0.0289
741.9,-0.0283
741.8,-0.0287
741.7,-0.0290
741.6,-0.0287
741.5,-0.0285
741.4,-0.0286
741.3,-0.0286
741.2,-0.0285
741.1,-0.0289
741.0,-0.0288
740.9,-0.0284
740.8,-0.0286
740.7,-0.0288
740.6,-0.0287
740.5,-0.0285
740.4,-0.0288
740.3,-0.0286
740.2,-0.0280
740.1,-0.0284
740.0,-0.0289
739.9,-0.0289
739.8,-0.0285
739.7,-0.0282
739.6,-0.0279
739.5,-0.0285
739.4,-0.0287
739.3,-0.0285
739.2,-0.0288
739.1,-0.0284
739.0,-0.0283
738.9,-0.0280
738.8,-0.0274
738.7,-0.0275
738.6,-0.0277
738.5,-0.0280
738.4,-0.0274
738.3,-0.0270
738.2,-0.0273
738.1,-0.0275
738.0,-0.0271
737.9,-0.0269
737.8,-0.0269
737.7,-0.0268
737.6,-0.0265
737.5,-0.0269
737.4,-0.0269
737.3,-0.0264
737.2,-0.0263
737.1,-0.0260
737.0,-0.0258
736.9,-0.0254
736.8,-0.0255
736.7,-0.0250
736.6,-0.0247
736.5,-0.0244
736.4,-0.0242
736.3,-0.0245
736.2,-0.0246
736.1,-0.0247
736.0,-0.0241
735.9,-0.0238
735.8,-0.0235
735.7,-0.0238
735.6,-0.0232
735.5,-0.0236
735.4,-0.0233
735.3,-0.0227
735.2,-0.0228
735.1,-0.0231
735.0,-0.0223
734.9,-0.0222
734.8,-0.0219
734.7,-0.0217
734.6,-0.0215
734.5,-0.0206
734.4,-0.0208
734.3,-0.0212
734.2,-0.0208
734.1,-0.0212
734.0,-0.0214
733.9,-0.0203
733.8,-0.0205
733.7,-0.0203
733.6,-0.0205
733.5,-0.0204
733.4,-0.0196
733.3,-0.0202
733.2,-0.0195
733.1,-0.0192
733.0,-0.0186
732.9,-0.0190
732.8,-0.0191
732.7,-0.0193
732.6,-0.0190
732.5,-0.0182
732.4,-0.0193
732.3,-0.0184
732.2,-0.0185
732.1,-0.0187
732.0,-0.0184
731.9,-0.0187
731.8,-0.0175
731.7,-0.0172
731.6,-0.0174
731.5,-0.0173
731.4,-0.0180
731.3,-0.0178
731.2,-0.0181
731.1,-0.0177
731.0,-0.0187
730.9,-0.0183
730.8,-0.0178
730.7,-0.0182
730.6,-0.0190
730.5,-0.0185
730.4,-0.0172
730.3,-0.0178
730.2,-0.0181
730.1,-0.0175
730.0,-0.0174
729.9,-0.0189
729.8,-0.0189
729.7,-0.0189
729.6,-0.0179
729.5,-0.0188
729.4,-0.0188
729.3,-0.0185
729.2,-0.0194
729.1,-0.0195
729.0,-0.0188
728.9,-0.0195
728.8,-0.0188
728.7,-0.0188
728.6,-0.0197
728.5,-0.0197
728.4,-0.0198
728.3,-0.0198
728.2,-0.0199
728.1,-0.0197
728.0,-0.0201
727.9,-0.0201
727.8,-0.0207
727.7,-0.0198
727.6,-0.0205
727.5,-0.0201
727.4,-0.0206
727.3,-0.0210
727.2,-0.0212
727.1,-0.0212
727.0,-0.0215
726.9,-0.0221
726.8,-0.0219
726.7,-0.0218
726.6,-0.0216
726.5,-0.0225
726.4,-0.0216
726.3,-0.0215
726.2,-0.0219
726.1,-0.0221
726.0,-0.0228
725.9,-0.0226
725.8,-0.0222
725.7,-0.0227
725.6,-0.0233
725.5,-0.0229
725.4,-0.0238
725.3,-0.0231
725.2,-0.0234
725.1,-0.0236
725.0,-0.0236
724.9,-0.0240
724.8,-0.0245
724.7,-0.0238
724.6,-0.0242
724.5,-0.0241
724.4,-0.0245
724.3,-0.0246
724.2,-0.0241
724.1,-0.0240
724.0,-0.0248
723.9,-0.0248
723.8,-0.0249
723.7,-0.0248
723.6,-0.0249
723.5,-0.0247
723.4,-0.0253
723.3,-0.0249
723.2,-0.0250
723.1,-0.0249
723.0,-0.0245
722.9,-0.0246
722.8,-0.0250
722.7,-0.0254
722.6,-0.0252
722.5,-0.0253
722.4,-0.0251
722.3,-0.0249
722.2,-0.0256
722.1,-0.0255
722.0,-0.0254
721.9,-0.0255
721.8,-0.0252
721.7,-0.0254
721.6,-0.0256
721.5,-0.0255
721.4,-0.0258
721.3,-0.0261
721.2,-0.0259
721.1,-0.0261
721.0,-0.0260
720.9,-0.0259
720.8,-0.0262
720.7,-0.0263
720.6,-0.0260
720.5,-0.0263
720.4,-0.0265
720.3,-0.0262
720.2,-0.0264
720.1,-0.0265
720.0,-0.0263
719.9,-0.0262
719.8,-0.0266
719.7,-0.0266
719.6,-0.0259
719.5,-0.0258
719.4,-0.0260
719.3,-0.0263
719.2,-0.0263
719.1,-0.0262
719.0,-0.0258
718.9,-0.0262
718.8,-0.0263
718.7,-0.0258
718.6,-0.0263
718.5,-0.0265
718.4,-0.0265
718.3,-0.0265
718.2,-0.0263
718.1,-0.0265
718.0,-0.0265
717.9,-0.0260
717.8,-0.0262
717.7,-0.0264
717.6,-0.0263
717.5,-0.0268
717.4,-0.0266
717.3,-0.0263
717.2,-0.0262
717.1,-0.0255
717.0,-0.0252
716.9,-0.0258
716.8,-0.0250
716.7,-0.0245
716.6,-0.0248
716.5,-0.0251
716.4,-0.0254
716.3,-0.0251
716.2,-0.0250
716.1,-0.0250
716.0,-0.0245
715.9,-0.0239
715.8,-0.0241
715.7,-0.0242
715.6,-0.0239
715.5,-0.0233
715.4,-0.0234
715.3,-0.0231
715.2,-0.0232
715.1,-0.0232
715.0,-0.0225
714.9,-0.0223
714.8,-0.0223
714.7,-0.0222
714.6,-0.0221
714.5,-0.0220
714.4,-0.0216
714.3,-0.0215
714.2,-0.0215
714.1,-0.0213
714.0,-0.0215
713.9,-0.0216
713.8,-0.0209
713.7,-0.0213
713.6,-0.0213
713.5,-0.0212
713.4,-0.0209
713.3,-0.0209
713.2,-0.0207
713.1,-0.0207
713.0,-0.0210
712.9,-0.0202
712.8,-0.0205
712.7,-0.0205
712.6,-0.0206
712.5,-0.0200
712.4,-0.0200
712.3,-0.0199
712.2,-0.0198
712.1,-0.0204
712.0,-0.0202
711.9,-0.0202
711.8,-0.0199
711.7,-0.0201
711.6,-0.0201
711.5,-0.0201
711.4,-0.0210
711.3,-0.0208
711.2,-0.0204
711.1,-0.0201
711.0,-0.0205
710.9,-0.0203
710.8,-0.0210
710.7,-0.0212
710.6,-0.0211
710.5,-0.0219
710.4,-0.0219
710.3,-0.0215
710.2,-0.0216
710.1,-0.0216
710.0,-0.0223
709.9,-0.0228
709.8,-0.0224
709.7,-0.0225
709.6,-0.0224
709.5,-0.0231
709.4,-0.0229
709.3,-0.0221
709.2,-0.0235
709.1,-0.0236
709.0,-0.0235
708.9,-0.0235
708.8,-0.0238
708.7,-0.0242
708.6,-0.0242
708.5,-0.0242
708.4,-0.0247
708.3,-0.0244
708.2,-0.0252
708.1,-0.0248
708.0,-0.0245
707.9,-0.0253
707.8,-0.0259
707.7,-0.0254
707.6,-0.0254
707.5,-0.0257
707.4,-0.0252
707.3,-0.0252
707.2,-0.0262
707.1,-0.0259
707.0,-0.0262
706.9,-0.0269
706.8,-0.0265
706.7,-0.0264
706.6,-0.0272
706.5,-0.0268
706.4,-0.0268
706.3,-0.0266
706.2,-0.0265
706.1,-0.0267
706.0,-0.0264
705.9,-0.0265
705.8,-0.0281
705.7,-0.0275
705.6,-0.0269
705.5,-0.0271
705.4,-0.0276
705.3,-0.0272
705.2,-0.0273
705.1,-0.0276
705.0,-0.0271
704.9,-0.0271
704.8,-0.0269
704.7,-0.0277
704.6,-0.0282
704.5,-0.0282
704.4,-0.0276
704.3,-0.0277
704.2,-0.0276
704.1,-0.0279
704.0,-0.0274
703.9,-0.0284
703.8,-0.0276
703.7,-0.0284
703.6,-0.0282
703.5,-0.0279
703.4,-0.0281
703.3,-0.0281
703.2,-0.0283
703.1,-0.0280
703.0,-0.0278
702.9,-0.0283
702.8,-0.0287
702.7,-0.0280
702.6,-0.0284
702.5,-0.0282
702.4,-0.0279
702.3,-0.0277
702.2,-0.0277
702.1,-0.0278
702.0,-0.0279
701.9,-0.0277
701.8,-0.0276
701.7,-0.0275
701.6,-0.0272
701.5,-0.0275
701.4,-0.0275
701.3,-0.0273
701.2,-0.0278
701.1,-0.0270
701.0,-0.0274
700.9,-0.0275
700.8,-0.0276
700.7,-0.0272
700.6,-0.0262
700.5,-0.0262
700.4,-0.0267
700.3,-0.0261
700.2,-0.0260
700.1,-0.0256
700.0,-0.0255
699.9,-0.0255
699.8,-0.0258
699.7,-0.0256
699.6,-0.0254
699.5,-0.0247
699.4,-0.0247
699.3,-0.0247
699.2,-0.0247
699.1,-0.0240
699.0,-0.0241
698.9,-0.0242
698.8,-0.0237
698.7,-0.0233
698.6,-0.0229
698.5,-0.0227
698.4,-0.0230
698.3,-0.0226
698.2,-0.0227
698.1,-0.0223
698.0,-0.0216
697.9,-0.0218
697.8,-0.0222
697.7,-0.0219
697.6,-0.0218
697.5,-0.0213
697.4,-0.0211
697.3,-0.0210
697.2,-0.0213
697.1,-0.0212
697.0,-0.0207
696.9,-0.0205
696.8,-0.0202
696.7,-0.0200
696.6,-0.0201
696.5,-0.0200
696.4,-0.0200
696.3,-0.0201
696.2,-0.0199
696.1,-0.0199
696.0,-0.0198
695.9,-0.0195
695.8,-0.0197
695.7,-0.0197
695.6,-0.0192
695.5,-0.0195
695.4,-0.0195
695.3,-0.0194
695.2,-0.0194
695.1,-0.0195
695.0,-0.0195
694.9,-0.0198
694.8,-0.0198
694.7,-0.0191
694.6,-0.0191
694.5,-0.0196
694.4,-0.0196
694.3,-0.0192
694.2,-0.0199
694.1,-0.0203
694.0,-0.0195
693.9,-0.0188
693.8,-0.0191
693.7,-0.0194
693.6,-0.0190
693.5,-0.0195
693.4,-0.0195
693.3,-0.0190
693.2,-0.0192
693.1,-0.0197
693.0,-0.0196
692.9,-0.0193
692.8,-0.0196
692.7,-0.0193
692.6,-0.0199
692.5,-0.0199
692.4,-0.0195
692.3,-0.0196
692.2,-0.0198
692.1,-0.0196
692.0,-0.0195
691.9,-0.0193
691.8,-0.0201
691.7,-0.0203
691.6,-0.0201
691.5,-0.0200
691.4,-0.0202
691.3,-0.0206
691.2,-0.0207
691.1,-0.0209
691.0,-0.0209
690.9,-0.0211
690.8,-0.0208
690.7,-0.0210
690.6,-0.0211
690.5,-0.0210
690.4,-0.0210
690.3,-0.0210
690.2,-0.0208
690.1,-0.0213
690.0,-0.0213
689.9,-0.0219
689.8,-0.0218
689.7,-0.0218
689.6,-0.0224
689.5,-0.0225
689.4,-0.0218
689.3,-0.0216
689.2,-0.0221
689.1,-0.0227
689.0,-0.0229
688.9,-0.0228
688.8,-0.0229
688.7,-0.0228
688.6,-0.0229
688.5,-0.0225
688.4,-0.0230
688.3,-0.0236
688.2,-0.0233
688.1,-0.0235
688.0,-0.0241
687.9,-0.0243
687.8,-0.0244
687.7,-0.0240
687.6,-0.0240
687.5,-0.0238
687.4,-0.0247
687.3,-0.0245
687.2,-0.0244
687.1,-0.0247
687.0,-0.0254
686.9,-0.0245
686.8,-0.0246
686.7,-0.0244
686.6,-0.0251
686.5,-0.0254
686.4,-0.0251
686.3,-0.0244
686.2,-0.0244
686.1,-0.0253
686.0,-0.0249
685.9,-0.0255
685.8,-0.0257
685.7,-0.0253
685.6,-0.0255
685.5,-0.0254
685.4,-0.0255
685.3,-0.0249
685.2,-0.0258
685.1,-0.0257
685.0,-0.0260
684.9,-0.0259
684.8,-0.0259
684.7,-0.0251
684.6,-0.0258
684.5,-0.0264
684.4,-0.0257
684.3,-0.0257
684.2,-0.0255
684.1,-0.0256
684.0,-0.0261
683.9,-0.0256
683.8,-0.0260
683.7,-0.0261
683.6,-0.0254
683.5,-0.0255
683.4,-0.0262
683.3,-0.0264
683.2,-0.0262
683.1,-0.0263
683.0,-0.0257
682.9,-0.0259
682.8,-0.0264
682.7,-0.0267
682.6,-0.0262
682.5,-0.0261
682.4,-0.0267
682.3,-0.0268
682.2,-0.0269
682.1,-0.0264
682.0,-0.0265
681.9,-0.0269
681.8,-0.0269
681.7,-0.0263
681.6,-0.0266
681.5,-0.0267
681.4,-0.0271
681.3,-0.0269
681.2,-0.0267
681.1,-0.0267
681.0,-0.0267
680.9,-0.0269
680.8,-0.0270
680.7,-0.0267
680.6,-0.0271
680.5,-0.0265
680.4,-0.0267
680.3,-0.0267
680.2,-0.0268
680.1,-0.0262
680.0,-0.0267
679.9,-0.0269
679.8,-0.0272
679.7,-0.0270
679.6,-0.0267
679.5,-0.0272
679.4,-0.0267
679.3,-0.0271
679.2,-0.0272
679.1,-0.0268
679.0,-0.0272
678.9,-0.0269
678.8,-0.0270
678.7,-0.0268
678.6,-0.0272
678.5,-0.0268
678.4,-0.0270
678.3,-0.0273
678.2,-0.0277
678.1,-0.0268
678.0,-0.0274
677.9,-0.0273
677.8,-0.0271
677.7,-0.0275
677.6,-0.0273
677.5,-0.0277
677.4,-0.0275
677.3,-0.0273
677.2,-0.0273
677.1,-0.0273
677.0,-0.0274
676.9,-0.0273
676.8,-0.0275
676.7,-0.0273
676.6,-0.0277
676.5,-0.0274
676.4,-0.0274
676.3,-0.0274
676.2,-0.0271
676.1,-0.0273
676.0,-0.0271
675.9,-0.0270
675.8,-0.0273
675.7,-0.0274
675.6,-0.0273
675.5,-0.0275
675.4,-0.0275
675.3,-0.0276
675.2,-0.0277
675.1,-0.0279
675.0,-0.0281
674.9,-0.0275
674.8,-0.0271
674.7,-0.0272
674.6,-0.0272
674.5,-0.0273
674.4,-0.0271
674.3,-0.0273
674.2,-0.0273
674.1,-0.0270
674.0,-0.0272
673.9,-0.0275
673.8,-0.0276
673.7,-0.0279
673.6,-0.0277
673.5,-0.0275
673.4,-0.0275
673.3,-0.0276
673.2,-0.0274
673.1,-0.0271
673.0,-0.0273
672.9,-0.0274
672.8,-0.0273
672.7,-0.0274
672.6,-0.0274
672.5,-0.0274
672.4,-0.0271
672.3,-0.0271
672.2,-0.0271
672.1,-0.0272
672.0,-0.0270
671.9,-0.0268
671.8,-0.0270
671.7,-0.0272
671.6,-0.0273
671.5,-0.0271
671.4,-0.0270
671.3,-0.0273
671.2,-0.0271
671.1,-0.0270
671.0,-0.0270
670.9,-0.0269
670.8,-0.0270
670.7,-0.0269
670.6,-0.0270
670.5,-0.0271
670.4,-0.0273
670.3,-0.0273
670.2,-0.0267
670.1,-0.0269
670.0,-0.0271
669.9,-0.0268
669.8,-0.0267
669.7,-0.0272
669.6,-0.0274
669.5,-0.0271
669.4,-0.0268
669.3,-0.0270
669.2,-0.0269
669.1,-0.0267
669.0,-0.0266
668.9,-0.0263
668.8,-0.0262
668.7,-0.0262
668.6,-0.0262
668.5,-0.0262
668.4,-0.0266
668.3,-0.0268
668.2,-0.0269
668.1,-0.0262
668.0,-0.0262
667.9,-0.0258
667.8,-0.0262
667.7,-0.0267
667.6,-0.0265
667.5,-0.0264
667.4,-0.0259
667.3,-0.0262
667.2,-0.0262
667.1,-0.0260
667.0,-0.0262
666.9,-0.0261
666.8,-0.0261
666.7,-0.0261
666.6,-0.0260
666.5,-0.0261
666.4,-0.0263
666.3,-0.0263
666.2,-0.0258
666.1,-0.0256
666.0,-0.0260
665.9,-0.0261
665.8,-0.0258
665.7,-0.0255
665.6,-0.0257
665.5,-0.0258
665.4,-0.0256
665.3,-0.0255
665.2,-0.0256
665.1,-0.0257
665.0,-0.0251
664.9,-0.0258
664.8,-0.0258
664.7,-0.0256
664.6,-0.0258
664.5,-0.0261
664.4,-0.0261
664.3,-0.0255
664.2,-0.0254
664.1,-0.0259
664.0,-0.0258
663.9,-0.0256
663.8,-0.0257
663.7,-0.0258
663.6,-0.0257
663.5,-0.0252
663.4,-0.0248
663.3,-0.0253
663.2,-0.0255
663.1,-0.0255
663.0,-0.0253
662.9,-0.0255
662.8,-0.0253
662.7,-0.0249
662.6,-0.0260
662.5,-0.0250
662.4,-0.0258
662.3,-0.0249
662.2,-0.0253
662.1,-0.0254
662.0,-0.0256
661.9,-0.0252
661.8,-0.0255
661.7,-0.0253
661.6,-0.0251
661.5,-0.0247
661.4,-0.0251
661.3,-0.0256
661.2,-0.0255
661.1,-0.0247
661.0,-0.0250
660.9,-0.0255
660.8,-0.0257
660.7,-0.0258
660.6,-0.0251
660.5,-0.0250
660.4,-0.0252
