Created as New Dataset,
790.0,-0.0014
789.9,-0.0022
789.8,-0.0022
789.7,-0.0019
789.6,-0.0023
789.5,-0.0019
789.4,-0.0013
789.3,-0.0017
789.2,-0.0017
789.1,-0.0007
789.0,-0.0007
788.9,-0.0018
788.8,-0.0016
788.7,-0.0015
788.6,-0.0023
788.5,-0.0023
788.4,-0.0020
788.3,-0.0018
788.2,-0.0021
788.1,-0.0019
788.0,-0.0017
787.9,-0.0018
787.8,-0.0016
787.7,-0.0012
787.6,-0.0016
787.5,-0.0010
787.4,-0.0007
787.3,-0.0010
787.2,-0.0011
787.1,-0.0015
787.0,-0.0012
786.9,-0.0013
786.8,-0.0014
786.7,-0.0014
786.6,-0.0022
786.5,-0.0019
786.4,-0.0013
786.3,-0.0017
786.2,-0.0020
786.1,-0.0023
786.0,-0.0022
785.9,-0.0016
785.8,-0.0018
785.7,-0.0020
785.6,-0.0018
785.5,-0.0017
785.4,-0.0019
785.3,-0.0016
785.2,-0.0020
785.1,-0.0019
785.0,-0.0026
784.9,-0.0013
784.8,-0.0007
784.7,-0.0022
784.6,-0.0021
784.5,-0.0015
784.4,-0.0011
784.3,-0.0010
784.2,-0.0011
784.1,-0.0016
784.0,-0.0013
783.9,-0.0010
783.8,-0.0016
783.7,-0.0015
783.6,-0.0013
783.5,-0.0017
783.4,-0.0014
783.3,-0.0019
783.2,-0.0018
783.1,-0.0014
783.0,-0.0012
782.9,-0.0020
782.8,-0.0021
782.7,-0.0023
782.6,-0.0018
782.5,-0.0017
782.4,-0.0018
782.3,-0.0023
782.2,-0.0020
782.1,-0.0013
782.0,-0.0014
781.9,-0.0011
781.8,-0.0005
781.7,-0.0022
781.6,-0.0021
781.5,-0.0018
781.4,-0.0022
781.3,-0.0014
781.2,-0.0017
781.1,-0.0014
781.0,-0.0024
780.9,-0.0015
780.8,-0.0024
780.7,-0.0021
780.6,-0.0011
780.5,-0.0014
780.4,-0.0019
780.3,-0.0019
780.2,-0.0021
780.1,-0.0019
780.0,-0.0018
779.9,-0.0012
779.8,-0.0015
779.7,-0.0023
779.6,-0.0019
779.5,-0.0017
779.4,-0.0015
779.3,-0.0017
779.2,-0.0015
779.1,-0.0014
779.0,-0.0019
778.9,-0.0004
778.8,-0.0019
778.7,-0.0016
778.6,-0.0017
778.5,-0.0021
778.4,-0.0021
778.3,-0.0020
778.2,-0.0016
778.1,-0.0017
778.0,-0.0014
777.9,-0.0011
777.8,-0.0019
777.7,-0.0023
777.6,-0.0009
777.5,-0.0014
777.4,-0.0009
777.3,-0.0017
777.2,-0.0012
777.1,-0.0006
777.0,-0.0007
776.9,-0.0005
776.8,-0.0022
776.7,-0.0010
776.6,-0.0005
776.5,-0.0012
776.4,-0.0017
776.3,-0.0012
776.2,-0.0014
776.1,-0.0022
776.0,-0.0024
775.9,-0.0014
775.8,-0.0006
775.7,-0.0015
775.6,-0.0030
775.5,-0.0021
775.4,-0.0017
775.3,-0.0005
775.2,-0.0010
775.1,-0.0017
775.0,-0.0015
774.9,-0.0012
774.8,-0.0021
774.7,-0.0017
774.6,-0.0002
774.5,-0.0006
774.4,-0.0018
774.3,-0.0007
774.2,-0.0018
774.1,-0.0013
774.0,-0.0020
773.9,-0.0016
773.8,-0.0013
773.7,-0.0014
773.6,-0.0013
773.5,-0.0017
773.4,-0.0008
773.3,-0.0006
773.2,-0.0008
773.1,-0.0013
773.0,-0.0015
772.9,-0.0014
772.8,-0.0015
772.7,-0.0011
772.6,-0.0011
772.5,-0.0010
772.4,-0.0013
772.3,-0.0010
772.2,-0.0018
772.1,-0.0012
772.0,-0.0016
771.9,-0.0024
771.8,-0.0015
771.7,-0.0018
771.6,-0.0020
771.5,-0.0008
771.4,-0.0014
771.3,-0.0019
771.2,-0.0024
771.1,-0.0012
771.0,-0.0016
770.9,-0.0020
770.8,-0.0016
770.7,-0.0013
770.6,-0.0013
770.5,-0.0016
770.4,-0.0022
770.3,-0.0021
770.2,-0.0014
770.1,-0.0007
770.0,0.0003
769.9,-0.0006
769.8,-0.0010
769.7,-0.0014
769.6,-0.0021
769.5,-0.0016
769.4,-0.0017
769.3,-0.0019
769.2,-0.0012
769.1,-0.0006
769.0,-0.0008
768.9,-0.0013
768.8,-0.0008
768.7,-0.0005
768.6,-0.0012
768.5,-0.0012
768.4,-0.0011
768.3,-0.0004
768.2,-0.0011
768.1,-0.0011
768.0,-0.0007
767.9,-0.0012
767.8,-0.0013
767.7,-0.0007
767.6,-0.0008
767.5,-0.0007
767.4,-0.0002
767.3,-0.0009
767.2,-0.0012
767.1,-0.0008
767.0,-0.0010
766.9,-0.0005
766.8,-0.0009
766.7,-0.0015
766.6,-0.0009
766.5,-0.0006
766.4,-0.0007
766.3,-0.0007
766.2,-0.0013
766.1,-0.0014
766.0,-0.0012
765.9,-0.0012
765.8,-0.0010
765.7,-0.0008
765.6,-0.0012
765.5,-0.0009
765.4,-0.0004
765.3,-0.0004
765.2,-0.0003
765.1,-0.0004
765.0,-0.0005
764.9,-0.0003
764.8,-0.0007
764.7,-0.0011
764.6,-0.0009
764.5,-0.0009
764.4,-0.0009
764.3,-0.0006
764.2,-0.0007
764.1,-0.0011
764.0,-0.0008
763.9,-0.0010
763.8,-0.0010
763.7,-0.0010
763.6,-0.0014
763.5,-0.0008
763.4,-0.0007
763.3,-0.0006
763.2,-0.0006
763.1,-0.0005
763.0,-0.0006
762.9,-0.0008
762.8,-0.0003
762.7,0.0001
762.6,-0.0006
762.5,-0.0007
762.4,-0.0001
762.3,-0.0002
762.2,-0.0000
762.1,-0.0001
762.0,0.0002
761.9,0.0006
761.8,0.0002
761.7,-0.0005
761.6,-0.0002
761.5,-0.0004
761.4,-0.0004
761.3,-0.0001
761.2,-0.0005
761.1,-0.0006
761.0,-0.0003
760.9,0.0002
760.8,-0.0001
760.7,-0.0007
760.6,0.0000
760.5,-0.0001
760.4,-0.0005
760.3,-0.0002
760.2,-0.0008
760.1,-0.0004
760.0,0.0002
759.9,-0.0008
759.8,-0.0006
759.7,-0.0000
759.6,-0.0002
759.5,-0.0000
759.4,-0.0011
759.3,-0.0003
759.2,0.0001
759.1,0.0003
759.0,-0.0006
758.9,-0.0003
758.8,0.0000
758.7,0.0004
758.6,0.0005
758.5,0.0005
758.4,-0.0005
758.3,-0.0012
758.2,0.0000
758.1,0.0006
758.0,0.0002
757.9,-0.0005
757.8,0.0007
757.7,-0.0007
757.6,-0.0004
757.5,0.0004
757.4,0.0000
757.3,-0.0001
757.2,0.0008
757.1,-0.0008
757.0,-0.0005
756.9,-0.0001
756.8,-0.0002
756.7,-0.0003
756.6,0.0014
756.5,0.0007
756.4,0.0006
756.3,-0.0001
756.2,-0.0007
756.1,-0.0004
756.0,-0.0005
755.9,-0.0006
755.8,0.0001
755.7,-0.0000
755.6,0.0000
755.5,0.0006
755.4,-0.0010
755.3,0.0002
755.2,-0.0002
755.1,-0.0003
755.0,-0.0002
754.9,-0.0001
754.8,0.0006
754.7,0.0001
754.6,0.0001
754.5,0.0002
754.4,-0.0000
754.3,0.0004
754.2,0.0002
754.1,-0.0003
754.0,0.0002
753.9,-0.0006
753.8,-0.0005
753.7,0.0005
753.6,-0.0007
753.5,-0.0004
753.4,0.0007
753.3,-0.0003
753.2,0.0000
753.1,0.0000
753.0,0.0002
752.9,0.0003
752.8,0.0004
752.7,0.0003
752.6,-0.0005
752.5,0.0001
752.4,0.0001
752.3,0.0016
752.2,0.0000
752.1,0.0003
752.0,-0.0002
751.9,0.0000
751.8,-0.0001
751.7,-0.0010
751.6,0.0000
751.5,-0.0005
751.4,-0.0004
751.3,0.0005
751.2,-0.0004
751.1,-0.0005
751.0,0.0007
750.9,0.0000
750.8,0.0006
750.7,-0.0001
750.6,0.0001
750.5,0.0003
750.4,0.0001
750.3,0.0001
750.2,-0.0005
750.1,-0.0009
750.0,-0.0000
749.9,0.0007
749.8,0.0010
749.7,-0.0001
749.6,0.0001
749.5,0.0008
749.4,0.0001
749.3,0.0005
749.2,0.0002
749.1,0.0002
749.0,0.0008
748.9,0.0004
748.8,-0.0005
748.7,0.0004
748.6,0.0004
748.5,0.0005
748.4,0.0003
748.3,0.0001
748.2,-0.0003
748.1,0.0003
748.0,-0.0001
747.9,0.0003
747.8,0.0007
747.7,0.0002
747.6,0.0015
747.5,0.0012
747.4,0.0008
747.3,0.0004
747.2,0.0007
747.1,0.0006
747.0,0.0006
746.9,0.0006
746.8,0.0004
746.7,0.0002
746.6,0.0006
746.5,0.0005
746.4,-0.0004
746.3,-0.0002
746.2,0.0008
746.1,0.0001
746.0,-0.0001
745.9,0.0006
745.8,-0.0001
745.7,-0.0001
745.6,0.0005
745.5,0.0005
745.4,0.0007
745.3,0.0002
745.2,-0.0000
745.1,0.0000
745.0,0.0002
744.9,0.0000
744.8,-0.0002
744.7,0.0007
744.6,0.0007
744.5,-0.0000
744.4,0.0000
744.3,0.0003
744.2,0.0002
744.1,0.0000
744.0,0.0001
743.9,0.0000
743.8,-0.0001
743.7,0.0006
743.6,0.0001
743.5,0.0003
743.4,0.0003
743.3,0.0006
743.2,0.0008
743.1,0.0006
743.0,0.0003
742.9,-0.0004
742.8,-0.0002
742.7,0.0002
742.6,0.0001
742.5,0.0000
742.4,-0.0001
742.3,0.0007
742.2,0.0010
742.1,0.0006
742.0,0.0004
741.9,0.0004
741.8,0.0005
741.7,0.0007
741.6,0.0003
741.5,0.0006
741.4,0.0004
741.3,0.0004
741.2,0.0008
741.1,0.0005
741.0,0.0009
740.9,0.0009
740.8,0.0004
740.7,0.0007
740.6,0.0008
740.5,0.0012
740.4,0.0012
740.3,0.0009
740.2,0.0008
740.1,0.0006
740.0,0.0001
739.9,0.0003
739.8,0.0005
739.7,0.0001
739.6,0.0005
739.5,0.0003
739.4,0.0003
739.3,0.0001
739.2,-0.0001
739.1,0.0004
739.0,0.0000
738.9,0.0003
738.8,0.0005
738.7,0.0004
738.6,0.0005
738.5,0.0006
738.4,0.0008
738.3,0.0009
738.2,0.0003
738.1,0.0004
738.0,0.0007
737.9,0.0011
737.8,0.0007
737.7,0.0007
737.6,0.0007
737.5,0.0003
737.4,-0.0003
737.3,-0.0002
737.2,0.0000
737.1,0.0000
737.0,0.0001
736.9,0.0002
736.8,0.0004
736.7,0.0007
736.6,0.0006
736.5,0.0004
736.4,0.0007
736.3,-0.0001
736.2,0.0002
736.1,0.0001
736.0,0.0005
735.9,0.0001
735.8,-0.0001
735.7,-0.0001
735.6,0.0007
735.5,0.0003
735.4,-0.0000
735.3,0.0002
735.2,0.0007
735.1,0.0003
735.0,0.0000
734.9,-0.0004
734.8,0.0010
734.7,0.0007
734.6,-0.0002
734.5,0.0008
734.4,0.0005
734.3,-0.0000
734.2,0.0009
734.1,0.0005
734.0,-0.0004
733.9,0.0002
733.8,0.0006
733.7,0.0003
733.6,0.0002
733.5,0.0003
733.4,0.0011
733.3,-0.0003
733.2,-0.0007
733.1,0.0001
733.0,-0.0003
732.9,0.0003
732.8,-0.0003
732.7,-0.0002
732.6,0.0005
732.5,0.0005
732.4,-0.0005
732.3,0.0002
732.2,0.0003
732.1,0.0003
732.0,0.0006
731.9,-0.0003
731.8,0.0010
731.7,0.0009
731.6,0.0007
731.5,0.0008
731.4,0.0007
731.3,-0.0004
731.2,0.0005
731.1,0.0007
731.0,-0.0006
730.9,-0.0004
730.8,0.0005
730.7,0.0003
730.6,-0.0008
730.5,0.0003
730.4,0.0006
730.3,0.0000
730.2,0.0002
730.1,0.0009
730.0,-0.0003
729.9,-0.0004
729.8,0.0004
729.7,-0.0008
729.6,0.0005
729.5,0.0010
729.4,0.0004
729.3,0.0005
729.2,-0.0009
729.1,-0.0006
729.0,-0.0002
728.9,0.0000
728.8,0.0003
728.7,0.0006
728.6,0.0006
728.5,0.0010
728.4,0.0006
728.3,-0.0002
728.2,0.0000
728.1,0.0010
728.0,-0.0001
727.9,-0.0000
727.8,-0.0002
727.7,0.0004
727.6,0.0002
727.5,0.0012
727.4,0.0006
727.3,0.0008
727.2,0.0002
727.1,0.0006
727.0,0.0003
726.9,0.0003
726.8,-0.0001
726.7,0.0008
726.6,0.0002
726.5,0.0001
726.4,0.0008
726.3,0.0010
726.2,0.0001
726.1,0.0013
726.0,0.0006
725.9,0.0005
725.8,0.0006
725.7,0.0006
725.6,-0.0000
725.5,0.0002
725.4,0.0006
725.3,0.0007
725.2,0.0004
725.1,0.0003
725.0,0.0005
724.9,0.0001
724.8,0.0002
724.7,0.0004
724.6,0.0009
724.5,0.0008
724.4,-0.0001
724.3,0.0000
724.2,0.0009
724.1,0.0010
724.0,0.0001
723.9,0.0002
723.8,0.0006
723.7,0.0004
723.6,0.0001
723.5,0.0006
723.4,-0.0004
723.3,0.0008
723.2,0.0005
723.1,0.0008
723.0,0.0009
722.9,0.0009
722.8,0.0003
722.7,0.0001
722.6,0.0005
722.5,0.0003
722.4,0.0003
722.3,0.0003
722.2,-0.0003
722.1,0.0002
722.0,0.0002
721.9,0.0001
721.8,0.0006
721.7,0.0005
721.6,0.0002
721.5,0.0004
721.4,0.0002
721.3,0.0002
721.2,0.0006
721.1,0.0007
721.0,0.0006
720.9,0.0006
720.8,0.0005
720.7,0.0005
720.6,0.0008
720.5,0.0009
720.4,0.0007
720.3,0.0007
720.2,0.0004
720.1,0.0002
720.0,0.0003
719.9,0.0009
719.8,0.0009
719.7,0.0008
719.6,0.0010
719.5,0.0009
719.4,0.0008
719.3,0.0004
719.2,0.0002
719.1,0.0005
719.0,0.0009
718.9,0.0006
718.8,0.0007
718.7,0.0012
718.6,0.0012
718.5,0.0010
718.4,0.0008
718.3,0.0009
718.2,0.0009
718.1,0.0004
718.0,0.0003
717.9,0.0011
717.8,0.0007
717.7,0.0003
717.6,0.0003
717.5,0.0003
717.4,0.0005
717.3,0.0005
717.2,0.0004
717.1,0.0008
717.0,0.0012
716.9,0.0008
716.8,0.0011
716.7,0.0014
716.6,0.0012
716.5,0.0009
716.4,0.0007
716.3,0.0005
716.2,0.0007
716.1,0.0009
716.0,0.0010
715.9,0.0013
715.8,0.0008
715.7,0.0009
715.6,0.0004
715.5,0.0012
715.4,0.0015
715.3,0.0011
715.2,0.0010
715.1,0.0010
715.0,0.0012
714.9,0.0011
714.8,0.0010
714.7,0.0014
714.6,0.0012
714.5,0.0007
714.4,0.0012
714.3,0.0017
714.2,0.0015
714.1,0.0013
714.0,0.0010
713.9,0.0008
713.8,0.0011
713.7,0.0011
713.6,0.0010
713.5,0.0010
713.4,0.0012
713.3,0.0012
713.2,0.0011
713.1,0.0018
713.0,0.0014
712.9,0.0015
712.8,0.0012
712.7,0.0017
712.6,0.0011
712.5,0.0013
712.4,0.0017
712.3,0.0013
712.2,0.0017
712.1,0.0015
712.0,0.0019
711.9,0.0017
711.8,0.0013
711.7,0.0011
711.6,0.0011
711.5,0.0019
711.4,0.0014
711.3,0.0014
711.2,0.0020
711.1,0.0016
711.0,0.0021
710.9,0.0022
710.8,0.0013
710.7,0.0018
710.6,0.0022
710.5,0.0019
710.4,0.0017
710.3,0.0018
710.2,0.0019
710.1,0.0023
710.0,0.0017
709.9,0.0018
709.8,0.0023
709.7,0.0020
709.6,0.0018
709.5,0.0011
709.4,0.0019
709.3,0.0025
709.2,0.0020
709.1,0.0017
709.0,0.0027
708.9,0.0018
708.8,0.0015
708.7,0.0016
708.6,0.0022
708.5,0.0022
708.4,0.0018
708.3,0.0018
708.2,0.0013
708.1,0.0016
708.0,0.0025
707.9,0.0019
707.8,0.0014
707.7,0.0024
707.6,0.0022
707.5,0.0019
707.4,0.0020
707.3,0.0024
707.2,0.0017
707.1,0.0018
707.0,0.0025
706.9,0.0021
706.8,0.0020
706.7,0.0026
706.6,0.0020
706.5,0.0019
706.4,0.0021
706.3,0.0022
706.2,0.0024
706.1,0.0022
706.0,0.0031
705.9,0.0030
705.8,0.0014
705.7,0.0021
705.6,0.0028
705.5,0.0029
705.4,0.0026
705.3,0.0030
705.2,0.0026
705.1,0.0018
705.0,0.0026
704.9,0.0023
704.8,0.0029
704.7,0.0019
704.6,0.0017
704.5,0.0021
704.4,0.0021
704.3,0.0025
704.2,0.0024
704.1,0.0021
704.0,0.0027
703.9,0.0026
703.8,0.0029
703.7,0.0023
703.6,0.0024
703.5,0.0023
703.4,0.0023
703.3,0.0024
703.2,0.0026
703.1,0.0022
703.0,0.0025
702.9,0.0025
702.8,0.0018
702.7,0.0021
702.6,0.0019
702.5,0.0025
702.4,0.0025
702.3,0.0029
702.2,0.0029
702.1,0.0027
702.0,0.0032
701.9,0.0028
701.8,0.0027
701.7,0.0030
701.6,0.0031
701.5,0.0030
701.4,0.0027
701.3,0.0026
701.2,0.0022
701.1,0.0028
701.0,0.0025
700.9,0.0025
700.8,0.0027
700.7,0.0025
700.6,0.0031
700.5,0.0035
700.4,0.0027
700.3,0.0030
700.2,0.0026
700.1,0.0027
700.0,0.0028
699.9,0.0028
699.8,0.0027
699.7,0.0028
699.6,0.0026
699.5,0.0027
699.4,0.0027
699.3,0.0019
699.2,0.0023
699.1,0.0028
699.0,0.0028
698.9,0.0025
698.8,0.0027
698.7,0.0027
698.6,0.0026
698.5,0.0028
698.4,0.0026
698.3,0.0024
698.2,0.0024
698.1,0.0023
698.0,0.0030
697.9,0.0030
697.8,0.0025
697.7,0.0023
697.6,0.0023
697.5,0.0028
697.4,0.0031
697.3,0.0028
697.2,0.0024
697.1,0.0025
697.0,0.0026
696.9,0.0030
696.8,0.0033
696.7,0.0027
696.6,0.0027
696.5,0.0029
696.4,0.0026
696.3,0.0022
696.2,0.0024
696.1,0.0023
696.0,0.0024
695.9,0.0029
695.8,0.0026
695.7,0.0025
695.6,0.0031
695.5,0.0032
695.4,0.0029
695.3,0.0023
695.2,0.0022
695.1,0.0025
695.0,0.0027
694.9,0.0025
694.8,0.0025
694.7,0.0026
694.6,0.0025
694.5,0.0023
694.4,0.0024
694.3,0.0024
694.2,0.0022
694.1,0.0020
694.0,0.0026
693.9,0.0029
693.8,0.0027
693.7,0.0023
693.6,0.0027
693.5,0.0027
693.4,0.0029
693.3,0.0033
693.2,0.0032
693.1,0.0031
693.0,0.0030
692.9,0.0031
692.8,0.0029
692.7,0.0028
692.6,0.0028
692.5,0.0029
692.4,0.0032
692.3,0.0025
692.2,0.0027
692.1,0.0030
692.0,0.0031
691.9,0.0031
691.8,0.0028
691.7,0.0032
691.6,0.0032
691.5,0.0027
691.4,0.0027
691.3,0.0029
691.2,0.0030
691.1,0.0033
691.0,0.0033
690.9,0.0032
690.8,0.0032
690.7,0.0034
690.6,0.0032
690.5,0.0031
690.4,0.0030
690.3,0.0031
690.2,0.0039
690.1,0.0032
690.0,0.0033
689.9,0.0032
689.8,0.0035
689.7,0.0030
689.6,0.0031
689.5,0.0031
689.4,0.0042
689.3,0.0040
689.2,0.0036
689.1,0.0031
689.0,0.0031
688.9,0.0034
688.8,0.0038
688.7,0.0034
688.6,0.0035
688.5,0.0036
688.4,0.0035
688.3,0.0039
688.2,0.0042
688.1,0.0037
688.0,0.0029
687.9,0.0027
687.8,0.0029
687.7,0.0035
687.6,0.0040
687.5,0.0038
687.4,0.0034
687.3,0.0034
687.2,0.0036
687.1,0.0032
687.0,0.0029
686.9,0.0036
686.8,0.0033
686.7,0.0039
686.6,0.0035
686.5,0.0033
686.4,0.0037
686.3,0.0039
686.2,0.0041
686.1,0.0036
686.0,0.0039
685.9,0.0037
685.8,0.0035
685.7,0.0039
685.6,0.0038
685.5,0.0045
685.4,0.0039
685.3,0.0043
685.2,0.0037
685.1,0.0034
685.0,0.0035
684.9,0.0039
684.8,0.0039
684.7,0.0040
684.6,0.0037
684.5,0.0037
684.4,0.0038
684.3,0.0048
684.2,0.0044
684.1,0.0044
684.0,0.0036
683.9,0.0038
683.8,0.0038
683.7,0.0032
683.6,0.0037
683.5,0.0044
683.4,0.0038
683.3,0.0040
683.2,0.0040
683.1,0.0043
683.0,0.0046
682.9,0.0043
682.8,0.0043
682.7,0.0034
682.6,0.0039
682.5,0.0037
682.4,0.0043
682.3,0.0041
682.2,0.0032
682.1,0.0042
682.0,0.0045
681.9,0.0042
681.8,0.0037
681.7,0.0042
681.6,0.0040
681.5,0.0041
681.4,0.0036
681.3,0.0036
681.2,0.0037
681.1,0.0040
681.0,0.0039
680.9,0.0045
680.8,0.0040
680.7,0.0037
680.6,0.0036
680.5,0.0041
680.4,0.0035
680.3,0.0037
680.2,0.0036
680.1,0.0046
680.0,0.0044
679.9,0.0044
679.8,0.0042
679.7,0.0043
679.6,0.0043
679.5,0.0042
679.4,0.0042
679.3,0.0046
679.2,0.0046
679.1,0.0043
679.0,0.0044
678.9,0.0046
678.8,0.0047
678.7,0.0043
678.6,0.0039
678.5,0.0049
678.4,0.0041
678.3,0.0043
678.2,0.0044
678.1,0.0049
678.0,0.0043
677.9,0.0045
677.8,0.0046
677.7,0.0042
677.6,0.0048
677.5,0.0048
677.4,0.0048
677.3,0.0045
677.2,0.0049
677.1,0.0045
677.0,0.0043
676.9,0.0045
676.8,0.0045
676.7,0.0045
676.6,0.0045
676.5,0.0054
676.4,0.0050
676.3,0.0047
676.2,0.0047
676.1,0.0048
676.0,0.0051
675.9,0.0049
675.8,0.0048
675.7,0.0048
675.6,0.0051
675.5,0.0050
675.4,0.0048
675.3,0.0049
675.2,0.0048
675.1,0.0043
675.0,0.0045
674.9,0.0049
674.8,0.0052
674.7,0.0053
674.6,0.0051
674.5,0.0050
674.4,0.0048
674.3,0.0052
674.2,0.0050
674.1,0.0048
674.0,0.0051
673.9,0.0052
673.8,0.0053
673.7,0.0053
673.6,0.0052
673.5,0.0050
673.4,0.0050
673.3,0.0049
673.2,0.0049
673.1,0.0054
673.0,0.0055
672.9,0.0054
672.8,0.0054
672.7,0.0054
672.6,0.0053
672.5,0.0054
672.4,0.0058
672.3,0.0055
672.2,0.0055
672.1,0.0051
672.0,0.0049
671.9,0.0055
671.8,0.0056
671.7,0.0053
671.6,0.0055
671.5,0.0058
671.4,0.0057
671.3,0.0060
671.2,0.0060
671.1,0.0056
671.0,0.0055
670.9,0.0056
670.8,0.0056
670.7,0.0057
670.6,0.0059
670.5,0.0056
670.4,0.0059
670.3,0.0063
670.2,0.0061
670.1,0.0058
670.0,0.0058
669.9,0.0059
669.8,0.0058
669.7,0.0056
669.6,0.0057
669.5,0.0059
669.4,0.0058
669.3,0.0056
669.2,0.0061
669.1,0.0063
669.0,0.0061
668.9,0.0062
668.8,0.0062
668.7,0.0062
668.6,0.0060
668.5,0.0060
668.4,0.0058
668.3,0.0060
668.2,0.0055
668.1,0.0064
668.0,0.0062
667.9,0.0062
667.8,0.0063
667.7,0.0062
667.6,0.0061
667.5,0.0060
667.4,0.0065
667.3,0.0063
667.2,0.0065
667.1,0.0058
667.0,0.0059
666.9,0.0061
666.8,0.0061
666.7,0.0063
666.6,0.0064
666.5,0.0065
666.4,0.0062
666.3,0.0064
666.2,0.0064
666.1,0.0062
666.0,0.0062
665.9,0.0062
665.8,0.0064
665.7,0.0064
665.6,0.0067
665.5,0.0065
665.4,0.0066
665.3,0.0064
665.2,0.0062
665.1,0.0061
665.0,0.0068
664.9,0.0065
664.8,0.0063
664.7,0.0064
664.6,0.0060
664.5,0.0059
664.4,0.0060
664.3,0.0064
664.2,0.0068
664.1,0.0060
664.0,0.0061
663.9,0.0066
663.8,0.0062
663.7,0.0063
663.6,0.0064
663.5,0.0063
663.4,0.0066
663.3,0.0063
663.2,0.0065
663.1,0.0063
663.0,0.0067
662.9,0.0063
662.8,0.0062
662.7,0.0069
662.6,0.0064
662.5,0.0066
662.4,0.0062
662.3,0.0069
662.2,0.0066
662.1,0.0061
662.0,0.0067
661.9,0.0066
661.8,0.0061
661.7,0.0064
661.6,0.0061
661.5,0.0062
661.4,0.0063
661.3,0.0062
661.2,0.0063
661.1,0.0070
661.0,0.0064
660.9,0.0060
660.8,0.0058
660.7,0.0056
660.6,0.0066
660.5,0.0066
660.4,0.0062
660.3,0.0068
660.2,0.0059
660.1,0.0064
660.0,0.0063
659.9,0.0063
659.8,0.0067
659.7,0.0065
659.6,0.0058
659.5,0.0059
659.4,0.0058
659.3,0.0064
659.2,0.0061
659.1,0.0062
659.0,0.0057
658.9,0.0060
658.8,0.0063
658.7,0.0057
658.6,0.0063
658.5,0.0065
658.4,0.0063
658.3,0.0065
658.2,0.0062
658.1,0.0060
658.0,0.0059
657.9,0.0067
657.8,0.0064
657.7,0.0058
657.6,0.0057
657.5,0.0059
657.4,0.0056
657.3,0.0058
657.2,0.0056
657.1,0.0058
657.0,0.0056
656.9,0.0056
656.8,0.0059
656.7,0.0061
656.6,0.0059
656.5,0.0059
656.4,0.0057
656.3,0.0063
656.2,0.0059
656.1,0.0059
656.0,0.0057
655.9,0.0054
655.8,0.0057
655.7,0.0055
655.6,0.0059
655.5,0.0060
655.4,0.0057
655.3,0.0057
655.2,0.0054
655.1,0.0051
655.0,0.0057
654.9,0.0057
654.8,0.0060
654.7,0.0055
654.6,0.0055
654.5,0.0053
654.4,0.0058
654.3,0.0056
654.2,0.0056
654.1,0.0056
654.0,0.0055
653.9,0.0053
653.8,0.0056
653.7,0.0049
653.6,0.0049
653.5,0.0056
653.4,0.0054
653.3,0.0049
653.2,0.0054
653.1,0.0055
653.0,0.0054
652.9,0.0053
652.8,0.0048
652.7,0.0049
652.6,0.0048
652.5,0.0049
652.4,0.0054
652.3,0.0057
652.2,0.0056
652.1,0.0049
652.0,0.0049
651.9,0.0051
651.8,0.0049
651.7,0.0051
651.6,0.0050
651.5,0.0054
651.4,0.0054
651.3,0.0057
651.2,0.0053
651.1,0.0053
651.0,0.0054
650.9,0.0051
650.8,0.0051
650.7,0.0052
650.6,0.0054
650.5,0.0055
650.4,0.0057
