Created as New Dataset,
732.8,0.0053
732.7,0.0060
732.6,0.0059
732.5,0.0063
732.4,0.0055
732.3,0.0060
732.2,0.0058
732.1,0.0057
732.0,0.0053
731.9,0.0060
731.8,0.0066
731.7,0.0063
731.6,0.0061
731.5,0.0067
731.4,0.0059
731.3,0.0056
731.2,0.0059
731.1,0.0058
731.0,0.0054
730.9,0.0050
730.8,0.0057
730.7,0.0054
730.6,0.0049
730.5,0.0054
730.4,0.0060
730.3,0.0057
730.2,0.0056
730.1,0.0070
730.0,0.0063
729.9,0.0054
729.8,0.0060
729.7,0.0062
729.6,0.0062
729.5,0.0062
729.4,0.0055
729.3,0.0060
729.2,0.0054
729.1,0.0050
729.0,0.0061
728.9,0.0057
728.8,0.0059
728.7,0.0059
728.6,0.0060
728.5,0.0056
728.4,0.0062
728.3,0.0060
728.2,0.0056
728.1,0.0067
728.0,0.0058
727.9,0.0056
727.8,0.0049
727.7,0.0059
727.6,0.0064
727.5,0.0061
727.4,0.0055
727.3,0.0068
727.2,0.0059
727.1,0.0062
727.0,0.0056
726.9,0.0058
726.8,0.0054
726.7,0.0064
726.6,0.0061
726.5,0.0051
726.4,0.0059
726.3,0.0063
726.2,0.0061
726.1,0.0064
726.0,0.0062
725.9,0.0063
725.8,0.0069
725.7,0.0065
725.6,0.0059
725.5,0.0057
725.4,0.0058
725.3,0.0057
725.2,0.0066
725.1,0.0065
725.0,0.0063
724.9,0.0058
724.8,0.0057
724.7,0.0059
724.6,0.0054
724.5,0.0052
724.4,0.0057
724.3,0.0059
724.2,0.0067
724.1,0.0068
724.0,0.0056
723.9,0.0061
723.8,0.0061
723.7,0.0059
723.6,0.0060
723.5,0.0061
723.4,0.0054
723.3,0.0060
723.2,0.0060
723.1,0.0064
723.0,0.0063
722.9,0.0063
722.8,0.0061
722.7,0.0060
722.6,0.0062
722.5,0.0065
722.4,0.0061
722.3,0.0061
722.2,0.0061
722.1,0.0062
722.0,0.0066
721.9,0.0065
721.8,0.0064
721.7,0.0063
721.6,0.0062
721.5,0.0059
721.4,0.0058
721.3,0.0058
721.2,0.0060
721.1,0.0060
721.0,0.0065
720.9,0.0063
720.8,0.0061
720.7,0.0061
720.6,0.0062
720.5,0.0062
720.4,0.0062
720.3,0.0063
720.2,0.0061
720.1,0.0061
720.0,0.0059
719.9,0.0064
719.8,0.0062
719.7,0.0065
719.6,0.0072
719.5,0.0069
719.4,0.0069
719.3,0.0068
719.2,0.0065
719.1,0.0064
719.0,0.0065
718.9,0.0063
718.8,0.0065
718.7,0.0069
718.6,0.0066
718.5,0.0068
718.4,0.0066
718.3,0.0059
718.2,0.0058
718.1,0.0058
718.0,0.0060
717.9,0.0064
717.8,0.0064
717.7,0.0060
717.6,0.0062
717.5,0.0060
717.4,0.0057
717.3,0.0056
717.2,0.0058
717.1,0.0065
717.0,0.0069
716.9,0.0066
716.8,0.0067
716.7,0.0065
716.6,0.0059
716.5,0.0059
716.4,0.0059
716.3,0.0056
716.2,0.0062
716.1,0.0061
716.0,0.0061
715.9,0.0066
715.8,0.0065
715.7,0.0068
715.6,0.0065
715.5,0.0067
715.4,0.0066
715.3,0.0063
715.2,0.0063
715.1,0.0063
715.0,0.0066
714.9,0.0063
714.8,0.0062
714.7,0.0062
714.6,0.0060
714.5,0.0065
714.4,0.0064
714.3,0.0066
714.2,0.0064
714.1,0.0066
714.0,0.0067
713.9,0.0061
713.8,0.0058
713.7,0.0060
713.6,0.0063
713.5,0.0068
713.4,0.0066
713.3,0.0066
713.2,0.0065
713.1,0.0064
713.0,0.0060
712.9,0.0063
712.8,0.0064
712.7,0.0069
712.6,0.0057
712.5,0.0063
712.4,0.0071
712.3,0.0070
712.2,0.0065
712.1,0.0062
712.0,0.0067
711.9,0.0065
711.8,0.0068
711.7,0.0068
711.6,0.0064
711.5,0.0065
711.4,0.0063
711.3,0.0061
711.2,0.0071
711.1,0.0068
711.0,0.0066
710.9,0.0071
710.8,0.0070
710.7,0.0067
710.6,0.0070
710.5,0.0062
710.4,0.0066
710.3,0.0066
710.2,0.0066
710.1,0.0061
710.0,0.0061
709.9,0.0062
709.8,0.0064
709.7,0.0068
709.6,0.0065
709.5,0.0067
709.4,0.0066
709.3,0.0075
709.2,0.0070
709.1,0.0066
709.0,0.0072
708.9,0.0066
708.8,0.0062
708.7,0.0064
708.6,0.0064
708.5,0.0068
708.4,0.0062
708.3,0.0070
708.2,0.0070
708.1,0.0062
708.0,0.0068
707.9,0.0068
707.8,0.0064
707.7,0.0073
707.6,0.0072
707.5,0.0074
707.4,0.0071
707.3,0.0070
707.2,0.0069
707.1,0.0059
707.0,0.0064
706.9,0.0066
706.8,0.0061
706.7,0.0069
706.6,0.0065
706.5,0.0064
706.4,0.0067
706.3,0.0067
706.2,0.0067
706.1,0.0062
706.0,0.0065
705.9,0.0066
705.8,0.0058
705.7,0.0063
705.6,0.0069
705.5,0.0065
705.4,0.0069
705.3,0.0072
705.2,0.0070
705.1,0.0068
705.0,0.0071
704.9,0.0069
704.8,0.0073
704.7,0.0071
704.6,0.0068
704.5,0.0065
704.4,0.0068
704.3,0.0072
704.2,0.0070
704.1,0.0063
704.0,0.0067
703.9,0.0068
703.8,0.0070
703.7,0.0068
703.6,0.0064
703.5,0.0069
703.4,0.0069
703.3,0.0066
703.2,0.0067
703.1,0.0072
703.0,0.0069
702.9,0.0067
702.8,0.0064
702.7,0.0068
702.6,0.0071
702.5,0.0073
702.4,0.0072
702.3,0.0075
702.2,0.0074
702.1,0.0075
702.0,0.0068
701.9,0.0072
701.8,0.0071
701.7,0.0076
701.6,0.0075
701.5,0.0074
701.4,0.0073
701.3,0.0074
701.2,0.0068
701.1,0.0074
701.0,0.0072
700.9,0.0071
700.8,0.0066
700.7,0.0064
700.6,0.0075
700.5,0.0071
700.4,0.0065
700.3,0.0068
700.2,0.0075
700.1,0.0067
700.0,0.0071
699.9,0.0072
699.8,0.0072
699.7,0.0071
699.6,0.0070
699.5,0.0076
699.4,0.0068
699.3,0.0068
699.2,0.0066
699.1,0.0072
699.0,0.0069
698.9,0.0072
698.8,0.0072
698.7,0.0069
698.6,0.0071
698.5,0.0072
698.4,0.0071
698.3,0.0071
698.2,0.0072
698.1,0.0074
698.0,0.0074
697.9,0.0073
697.8,0.0070
697.7,0.0071
697.6,0.0067
697.5,0.0068
697.4,0.0073
697.3,0.0071
697.2,0.0069
697.1,0.0071
697.0,0.0074
696.9,0.0072
696.8,0.0075
696.7,0.0074
696.6,0.0073
696.5,0.0078
696.4,0.0074
696.3,0.0068
696.2,0.0067
696.1,0.0069
696.0,0.0073
695.9,0.0073
695.8,0.0072
695.7,0.0074
695.6,0.0076
695.5,0.0074
695.4,0.0072
695.3,0.0069
695.2,0.0069
695.1,0.0069
695.0,0.0071
694.9,0.0073
694.8,0.0074
694.7,0.0075
694.6,0.0073
694.5,0.0070
694.4,0.0070
694.3,0.0075
694.2,0.0072
694.1,0.0071
694.0,0.0075
693.9,0.0077
693.8,0.0077
693.7,0.0071
693.6,0.0071
693.5,0.0070
693.4,0.0071
693.3,0.0077
693.2,0.0078
693.1,0.0076
693.0,0.0074
692.9,0.0076
692.8,0.0069
692.7,0.0071
692.6,0.0073
692.5,0.0079
692.4,0.0082
692.3,0.0075
692.2,0.0074
692.1,0.0074
692.0,0.0074
691.9,0.0078
691.8,0.0079
691.7,0.0079
691.6,0.0081
691.5,0.0079
691.4,0.0079
691.3,0.0078
691.2,0.0076
691.1,0.0076
691.0,0.0074
690.9,0.0079
690.8,0.0082
690.7,0.0078
690.6,0.0083
690.5,0.0078
690.4,0.0074
690.3,0.0082
690.2,0.0086
690.1,0.0081
690.0,0.0082
689.9,0.0081
689.8,0.0080
689.7,0.0077
689.6,0.0076
689.5,0.0076
689.4,0.0081
689.3,0.0087
689.2,0.0085
689.1,0.0077
689.0,0.0078
688.9,0.0082
688.8,0.0083
688.7,0.0085
688.6,0.0079
688.5,0.0080
688.4,0.0085
688.3,0.0082
688.2,0.0085
688.1,0.0087
688.0,0.0076
687.9,0.0075
687.8,0.0073
687.7,0.0081
687.6,0.0085
687.5,0.0080
687.4,0.0080
687.3,0.0083
687.2,0.0080
687.1,0.0075
687.0,0.0074
686.9,0.0080
686.8,0.0080
686.7,0.0080
686.6,0.0075
686.5,0.0074
686.4,0.0079
686.3,0.0088
686.2,0.0088
686.1,0.0082
686.0,0.0083
685.9,0.0077
685.8,0.0077
685.7,0.0078
685.6,0.0081
685.5,0.0084
685.4,0.0077
685.3,0.0087
685.2,0.0082
685.1,0.0083
685.0,0.0081
684.9,0.0080
684.8,0.0082
684.7,0.0084
684.6,0.0078
684.5,0.0082
684.4,0.0084
684.3,0.0092
684.2,0.0086
684.1,0.0086
684.0,0.0088
683.9,0.0091
683.8,0.0081
683.7,0.0088
683.6,0.0086
683.5,0.0087
683.4,0.0078
683.3,0.0082
683.2,0.0082
683.1,0.0086
683.0,0.0091
682.9,0.0085
682.8,0.0082
682.7,0.0079
682.6,0.0084
682.5,0.0081
682.4,0.0084
682.3,0.0085
682.2,0.0078
682.1,0.0087
682.0,0.0080
681.9,0.0084
681.8,0.0084
681.7,0.0083
681.6,0.0087
681.5,0.0083
681.4,0.0080
681.3,0.0085
681.2,0.0085
681.1,0.0081
681.0,0.0087
680.9,0.0084
680.8,0.0087
680.7,0.0084
680.6,0.0077
680.5,0.0084
680.4,0.0088
680.3,0.0086
680.2,0.0088
680.1,0.0086
680.0,0.0082
679.9,0.0092
679.8,0.0086
679.7,0.0084
679.6,0.0085
679.5,0.0089
679.4,0.0089
679.3,0.0083
679.2,0.0087
679.1,0.0088
679.0,0.0088
678.9,0.0092
678.8,0.0089
678.7,0.0093
678.6,0.0089
678.5,0.0093
678.4,0.0090
678.3,0.0086
678.2,0.0085
678.1,0.0085
678.0,0.0089
677.9,0.0089
677.8,0.0091
677.7,0.0087
677.6,0.0086
677.5,0.0082
677.4,0.0089
677.3,0.0087
677.2,0.0091
677.1,0.0087
677.0,0.0088
676.9,0.0085
676.8,0.0088
676.7,0.0087
676.6,0.0091
676.5,0.0095
676.4,0.0087
676.3,0.0087
676.2,0.0091
676.1,0.0088
676.0,0.0091
675.9,0.0093
675.8,0.0095
675.7,0.0093
675.6,0.0094
675.5,0.0091
675.4,0.0086
675.3,0.0088
675.2,0.0089
675.1,0.0091
675.0,0.0087
674.9,0.0086
674.8,0.0091
674.7,0.0091
674.6,0.0088
674.5,0.0088
674.4,0.0086
674.3,0.0089
674.2,0.0094
674.1,0.0092
674.0,0.0092
673.9,0.0089
673.8,0.0085
673.7,0.0087
673.6,0.0091
673.5,0.0088
673.4,0.0090
673.3,0.0091
673.2,0.0089
673.1,0.0091
673.0,0.0092
672.9,0.0089
672.8,0.0089
672.7,0.0089
672.6,0.0091
672.5,0.0091
672.4,0.0094
672.3,0.0093
672.2,0.0093
672.1,0.0089
672.0,0.0090
671.9,0.0094
671.8,0.0093
671.7,0.0092
671.6,0.0092
671.5,0.0095
671.4,0.0097
671.3,0.0093
671.2,0.0092
671.1,0.0097
671.0,0.0097
670.9,0.0093
670.8,0.0094
670.7,0.0096
670.6,0.0096
670.5,0.0092
670.4,0.0092
670.3,0.0096
670.2,0.0098
670.1,0.0095
670.0,0.0093
669.9,0.0097
669.8,0.0098
669.7,0.0094
669.6,0.0090
669.5,0.0092
669.4,0.0096
669.3,0.0097
669.2,0.0098
669.1,0.0100
669.0,0.0099
668.9,0.0097
668.8,0.0096
668.7,0.0092
668.6,0.0094
668.5,0.0098
668.4,0.0094
668.3,0.0093
668.2,0.0091
668.1,0.0099
668.0,0.0100
667.9,0.0098
667.8,0.0096
667.7,0.0094
667.6,0.0096
667.5,0.0097
667.4,0.0100
667.3,0.0095
667.2,0.0099
667.1,0.0094
667.0,0.0094
666.9,0.0094
666.8,0.0096
666.7,0.0097
666.6,0.0094
666.5,0.0095
666.4,0.0096
666.3,0.0096
666.2,0.0098
666.1,0.0101
666.0,0.0099
665.9,0.0099
665.8,0.0096
665.7,0.0097
665.6,0.0099
665.5,0.0097
665.4,0.0101
665.3,0.0097
665.2,0.0095
665.1,0.0092
665.0,0.0098
664.9,0.0094
664.8,0.0093
664.7,0.0095
664.6,0.0096
664.5,0.0095
664.4,0.0097
664.3,0.0096
664.2,0.0102
664.1,0.0095
664.0,0.0096
663.9,0.0097
663.8,0.0096
663.7,0.0094
663.6,0.0096
663.5,0.0094
663.4,0.0098
663.3,0.0095
663.2,0.0092
663.1,0.0089
663.0,0.0095
662.9,0.0096
662.8,0.0096
662.7,0.0098
662.6,0.0093
662.5,0.0097
662.4,0.0093
662.3,0.0098
662.2,0.0094
662.1,0.0091
662.0,0.0094
661.9,0.0093
661.8,0.0097
661.7,0.0097
661.6,0.0098
661.5,0.0095
661.4,0.0096
661.3,0.0095
661.2,0.0097
661.1,0.0100
661.0,0.0098
660.9,0.0089
660.8,0.0090
660.7,0.0089
660.6,0.0094
660.5,0.0097
660.4,0.0090
660.3,0.0099
660.2,0.0094
660.1,0.0096
660.0,0.0098
659.9,0.0093
659.8,0.0098
659.7,0.0097
659.6,0.0094
659.5,0.0091
659.4,0.0095
659.3,0.0097
659.2,0.0097
659.1,0.0098
659.0,0.0086
658.9,0.0094
658.8,0.0094
658.7,0.0097
658.6,0.0090
658.5,0.0097
658.4,0.0091
658.3,0.0096
658.2,0.0091
658.1,0.0093
658.0,0.0089
657.9,0.0095
657.8,0.0095
657.7,0.0091
657.6,0.0089
657.5,0.0090
657.4,0.0087
657.3,0.0091
657.2,0.0090
657.1,0.0091
657.0,0.0087
656.9,0.0091
656.8,0.0090
656.7,0.0088
656.6,0.0093
656.5,0.0091
656.4,0.0091
656.3,0.0096
656.2,0.0089
656.1,0.0093
656.0,0.0088
655.9,0.0089
655.8,0.0093
655.7,0.0087
655.6,0.0091
655.5,0.0092
655.4,0.0086
655.3,0.0086
655.2,0.0086
655.1,0.0085
655.0,0.0093
654.9,0.0089
654.8,0.0095
654.7,0.0091
654.6,0.0088
654.5,0.0086
654.4,0.0089
654.3,0.0092
654.2,0.0094
654.1,0.0091
654.0,0.0090
653.9,0.0090
653.8,0.0089
653.7,0.0088
653.6,0.0085
653.5,0.0087
653.4,0.0090
653.3,0.0087
653.2,0.0089
653.1,0.0088
653.0,0.0089
652.9,0.0093
652.8,0.0088
652.7,0.0089
652.6,0.0087
652.5,0.0086
652.4,0.0085
652.3,0.0090
652.2,0.0090
652.1,0.0086
652.0,0.0088
651.9,0.0087
651.8,0.0088
651.7,0.0086
651.6,0.0084
651.5,0.0085
651.4,0.0087
651.3,0.0090
651.2,0.0089
651.1,0.0088
651.0,0.0090
650.9,0.0089
650.8,0.0086
650.7,0.0085
650.6,0.0088
650.5,0.0089
650.4,0.0088
650.3,0.0088
650.2,0.0090
650.1,0.0093
650.0,0.0090
649.9,0.0084
649.8,0.0086
649.7,0.0088
649.6,0.0086
649.5,0.0084
649.4,0.0083
649.3,0.0085
649.2,0.0087
649.1,0.0086
649.0,0.0084
648.9,0.0084
648.8,0.0083
648.7,0.0085
648.6,0.0087
648.5,0.0085
648.4,0.0083
648.3,0.0085
648.2,0.0084
648.1,0.0085
648.0,0.0087
647.9,0.0087
647.8,0.0083
647.7,0.0082
647.6,0.0086
647.5,0.0086
647.4,0.0084
647.3,0.0083
647.2,0.0085
647.1,0.0086
647.0,0.0083
646.9,0.0083
646.8,0.0085
646.7,0.0085
646.6,0.0082
646.5,0.0084
646.4,0.0089
646.3,0.0084
646.2,0.0079
646.1,0.0079
646.0,0.0082
645.9,0.0083
645.8,0.0083
645.7,0.0085
645.6,0.0083
645.5,0.0080
645.4,0.0082
645.3,0.0087
645.2,0.0087
645.1,0.0087
645.0,0.0088
644.9,0.0084
