Created as New Dataset,
761.9,0.0037
761.8,0.0033
761.7,0.0030
761.6,0.0035
761.5,0.0040
761.4,0.0036
761.3,0.0040
761.2,0.0036
761.1,0.0032
761.0,0.0040
760.9,0.0038
760.8,0.0033
760.7,0.0029
760.6,0.0037
760.5,0.0038
760.4,0.0030
760.3,0.0034
760.2,0.0033
760.1,0.0034
760.0,0.0036
759.9,0.0033
759.8,0.0033
759.7,0.0041
759.6,0.0043
759.5,0.0042
759.4,0.0031
759.3,0.0032
759.2,0.0039
759.1,0.0035
759.0,0.0029
758.9,0.0032
758.8,0.0030
758.7,0.0032
758.6,0.0031
758.5,0.0043
758.4,0.0040
758.3,0.0037
758.2,0.0034
758.1,0.0044
758.0,0.0034
757.9,0.0036
757.8,0.0041
757.7,0.0037
757.6,0.0034
757.5,0.0043
757.4,0.0040
757.3,0.0028
757.2,0.0049
757.1,0.0028
757.0,0.0038
756.9,0.0034
756.8,0.0036
756.7,0.0033
756.6,0.0040
756.5,0.0040
756.4,0.0038
756.3,0.0032
756.2,0.0033
756.1,0.0042
756.0,0.0035
755.9,0.0028
755.8,0.0030
755.7,0.0037
755.6,0.0034
755.5,0.0042
755.4,0.0031
755.3,0.0038
755.2,0.0038
755.1,0.0033
755.0,0.0036
754.9,0.0034
754.8,0.0040
754.7,0.0037
754.6,0.0044
754.5,0.0037
754.4,0.0034
754.3,0.0046
754.2,0.0041
754.1,0.0039
754.0,0.0041
753.9,0.0032
753.8,0.0038
753.7,0.0035
753.6,0.0039
753.5,0.0028
753.4,0.0045
753.3,0.0028
753.2,0.0033
753.1,0.0039
753.0,0.0034
752.9,0.0032
752.8,0.0043
752.7,0.0036
752.6,0.0034
752.5,0.0032
752.4,0.0040
752.3,0.0042
752.2,0.0039
752.1,0.0041
752.0,0.0033
751.9,0.0042
751.8,0.0038
751.7,0.0031
751.6,0.0032
751.5,0.0042
751.4,0.0034
751.3,0.0037
751.2,0.0035
751.1,0.0030
751.0,0.0047
750.9,0.0037
750.8,0.0038
750.7,0.0034
750.6,0.0035
750.5,0.0041
750.4,0.0042
750.3,0.0037
750.2,0.0032
750.1,0.0027
750.0,0.0035
749.9,0.0034
749.8,0.0033
749.7,0.0032
749.6,0.0036
749.5,0.0039
749.4,0.0037
749.3,0.0043
749.2,0.0046
749.1,0.0036
749.0,0.0033
748.9,0.0034
748.8,0.0039
748.7,0.0038
748.6,0.0032
748.5,0.0034
748.4,0.0040
748.3,0.0041
748.2,0.0036
748.1,0.0037
748.0,0.0035
747.9,0.0035
747.8,0.0042
747.7,0.0041
747.6,0.0048
747.5,0.0052
747.4,0.0041
747.3,0.0040
747.2,0.0045
747.1,0.0041
747.0,0.0040
746.9,0.0039
746.8,0.0035
746.7,0.0034
746.6,0.0041
746.5,0.0042
746.4,0.0036
746.3,0.0033
746.2,0.0038
746.1,0.0036
746.0,0.0041
745.9,0.0046
745.8,0.0039
745.7,0.0036
745.6,0.0039
745.5,0.0035
745.4,0.0035
745.3,0.0042
745.2,0.0042
745.1,0.0039
745.0,0.0038
744.9,0.0039
744.8,0.0037
744.7,0.0037
744.6,0.0041
744.5,0.0042
744.4,0.0040
744.3,0.0037
744.2,0.0039
744.1,0.0039
744.0,0.0039
743.9,0.0032
743.8,0.0036
743.7,0.0043
743.6,0.0039
743.5,0.0040
743.4,0.0042
743.3,0.0046
743.2,0.0045
743.1,0.0041
743.0,0.0039
742.9,0.0036
742.8,0.0035
742.7,0.0034
742.6,0.0035
742.5,0.0038
742.4,0.0042
742.3,0.0045
742.2,0.0046
742.1,0.0042
742.0,0.0037
741.9,0.0043
741.8,0.0041
741.7,0.0037
741.6,0.0037
741.5,0.0041
741.4,0.0045
741.3,0.0047
741.2,0.0047
741.1,0.0042
741.0,0.0039
740.9,0.0039
740.8,0.0042
740.7,0.0043
740.6,0.0042
740.5,0.0043
740.4,0.0041
740.3,0.0041
740.2,0.0044
740.1,0.0043
740.0,0.0036
739.9,0.0041
739.8,0.0046
739.7,0.0046
739.6,0.0044
739.5,0.0041
739.4,0.0044
739.3,0.0042
739.2,0.0042
739.1,0.0041
739.0,0.0041
738.9,0.0047
738.8,0.0045
738.7,0.0039
738.6,0.0039
738.5,0.0035
738.4,0.0038
738.3,0.0041
738.2,0.0040
738.1,0.0045
738.0,0.0042
737.9,0.0038
737.8,0.0040
737.7,0.0040
737.6,0.0044
737.5,0.0042
737.4,0.0034
737.3,0.0041
737.2,0.0042
737.1,0.0039
737.0,0.0043
736.9,0.0045
736.8,0.0046
736.7,0.0040
736.6,0.0040
736.5,0.0040
736.4,0.0044
736.3,0.0040
736.2,0.0041
736.1,0.0039
736.0,0.0047
735.9,0.0043
735.8,0.0045
735.7,0.0039
735.6,0.0044
735.5,0.0039
735.4,0.0039
735.3,0.0040
735.2,0.0048
735.1,0.0047
735.0,0.0042
734.9,0.0046
734.8,0.0048
734.7,0.0040
734.6,0.0043
734.5,0.0047
734.4,0.0047
734.3,0.0046
734.2,0.0046
734.1,0.0038
734.0,0.0038
733.9,0.0042
733.8,0.0038
733.7,0.0044
733.6,0.0041
733.5,0.0040
733.4,0.0048
733.3,0.0041
733.2,0.0041
733.1,0.0048
733.0,0.0046
732.9,0.0042
732.8,0.0032
732.7,0.0036
732.6,0.0044
732.5,0.0044
732.4,0.0036
732.3,0.0042
732.2,0.0046
732.1,0.0041
732.0,0.0042
731.9,0.0043
731.8,0.0043
731.7,0.0044
731.6,0.0048
731.5,0.0043
731.4,0.0043
731.3,0.0042
731.2,0.0045
731.1,0.0050
731.0,0.0031
730.9,0.0039
730.8,0.0047
730.7,0.0041
730.6,0.0038
730.5,0.0044
730.4,0.0048
730.3,0.0042
730.2,0.0047
730.1,0.0051
730.0,0.0041
729.9,0.0040
729.8,0.0042
729.7,0.0045
729.6,0.0044
729.5,0.0044
729.4,0.0039
729.3,0.0045
729.2,0.0035
729.1,0.0036
729.0,0.0049
728.9,0.0039
728.8,0.0048
728.7,0.0049
728.6,0.0043
728.5,0.0043
728.4,0.0044
728.3,0.0039
728.2,0.0035
728.1,0.0046
728.0,0.0046
727.9,0.0043
727.8,0.0044
727.7,0.0049
727.6,0.0041
727.5,0.0047
727.4,0.0042
727.3,0.0046
727.2,0.0043
727.1,0.0042
727.0,0.0040
726.9,0.0041
726.8,0.0040
726.7,0.0044
726.6,0.0052
726.5,0.0041
726.4,0.0049
726.3,0.0048
726.2,0.0044
726.1,0.0049
726.0,0.0041
725.9,0.0045
725.8,0.0054
725.7,0.0049
725.6,0.0041
725.5,0.0045
725.4,0.0045
725.3,0.0043
725.2,0.0049
725.1,0.0044
725.0,0.0045
724.9,0.0042
724.8,0.0043
724.7,0.0046
724.6,0.0043
724.5,0.0041
724.4,0.0046
724.3,0.0040
724.2,0.0048
724.1,0.0047
724.0,0.0043
723.9,0.0045
723.8,0.0044
723.7,0.0040
723.6,0.0043
723.5,0.0045
723.4,0.0043
723.3,0.0046
723.2,0.0046
723.1,0.0050
723.0,0.0053
722.9,0.0052
722.8,0.0045
722.7,0.0044
722.6,0.0046
722.5,0.0047
722.4,0.0048
722.3,0.0047
722.2,0.0041
722.1,0.0048
722.0,0.0050
721.9,0.0049
721.8,0.0050
721.7,0.0047
721.6,0.0047
721.5,0.0052
721.4,0.0048
721.3,0.0049
721.2,0.0053
721.1,0.0052
721.0,0.0050
720.9,0.0047
720.8,0.0048
720.7,0.0048
720.6,0.0044
720.5,0.0047
720.4,0.0050
720.3,0.0048
720.2,0.0045
720.1,0.0044
720.0,0.0048
719.9,0.0048
719.8,0.0048
719.7,0.0049
719.6,0.0052
719.5,0.0054
719.4,0.0050
719.3,0.0046
719.2,0.0047
719.1,0.0050
719.0,0.0049
718.9,0.0046
718.8,0.0050
718.7,0.0057
718.6,0.0049
718.5,0.0046
718.4,0.0047
718.3,0.0044
718.2,0.0046
718.1,0.0049
718.0,0.0049
717.9,0.0050
717.8,0.0051
717.7,0.0048
717.6,0.0047
717.5,0.0045
717.4,0.0047
717.3,0.0047
717.2,0.0046
717.1,0.0051
717.0,0.0052
716.9,0.0047
716.8,0.0049
716.7,0.0054
716.6,0.0051
716.5,0.0047
716.4,0.0045
716.3,0.0043
716.2,0.0046
716.1,0.0047
716.0,0.0050
715.9,0.0056
715.8,0.0053
715.7,0.0049
715.6,0.0046
715.5,0.0052
715.4,0.0051
715.3,0.0048
715.2,0.0046
715.1,0.0046
715.0,0.0054
714.9,0.0054
714.8,0.0051
714.7,0.0050
714.6,0.0050
714.5,0.0047
714.4,0.0046
714.3,0.0049
714.2,0.0048
714.1,0.0048
714.0,0.0050
713.9,0.0048
713.8,0.0051
713.7,0.0046
713.6,0.0047
713.5,0.0048
713.4,0.0048
713.3,0.0052
713.2,0.0053
713.1,0.0055
713.0,0.0049
712.9,0.0053
712.8,0.0051
712.7,0.0054
712.6,0.0045
712.5,0.0048
712.4,0.0052
712.3,0.0053
712.2,0.0050
712.1,0.0048
712.0,0.0050
711.9,0.0049
711.8,0.0054
711.7,0.0054
711.6,0.0050
711.5,0.0053
711.4,0.0052
711.3,0.0052
711.2,0.0055
711.1,0.0060
711.0,0.0056
710.9,0.0056
710.8,0.0052
710.7,0.0050
710.6,0.0057
710.5,0.0049
710.4,0.0050
710.3,0.0045
710.2,0.0053
710.1,0.0054
710.0,0.0052
709.9,0.0050
709.8,0.0054
709.7,0.0049
709.6,0.0050
709.5,0.0053
709.4,0.0049
709.3,0.0060
709.2,0.0056
709.1,0.0053
709.0,0.0054
708.9,0.0049
708.8,0.0042
708.7,0.0053
708.6,0.0051
708.5,0.0052
708.4,0.0049
708.3,0.0048
708.2,0.0046
708.1,0.0051
708.0,0.0054
707.9,0.0053
707.8,0.0047
707.7,0.0056
707.6,0.0053
707.5,0.0053
707.4,0.0056
707.3,0.0056
707.2,0.0051
707.1,0.0048
707.0,0.0059
706.9,0.0053
706.8,0.0046
706.7,0.0049
706.6,0.0048
706.5,0.0047
706.4,0.0052
706.3,0.0046
706.2,0.0057
706.1,0.0055
706.0,0.0057
705.9,0.0057
705.8,0.0043
705.7,0.0048
705.6,0.0056
705.5,0.0054
705.4,0.0053
705.3,0.0057
705.2,0.0059
705.1,0.0054
705.0,0.0061
704.9,0.0056
704.8,0.0061
704.7,0.0054
704.6,0.0054
704.5,0.0051
704.4,0.0052
704.3,0.0058
704.2,0.0050
704.1,0.0051
704.0,0.0056
703.9,0.0049
703.8,0.0061
703.7,0.0052
703.6,0.0045
703.5,0.0051
703.4,0.0053
703.3,0.0052
703.2,0.0052
703.1,0.0052
703.0,0.0053
702.9,0.0055
702.8,0.0052
702.7,0.0056
702.6,0.0053
702.5,0.0053
702.4,0.0052
702.3,0.0058
702.2,0.0055
702.1,0.0053
702.0,0.0056
701.9,0.0061
701.8,0.0054
701.7,0.0055
701.6,0.0057
701.5,0.0055
701.4,0.0054
701.3,0.0057
701.2,0.0052
701.1,0.0055
701.0,0.0052
700.9,0.0059
700.8,0.0058
700.7,0.0053
700.6,0.0058
700.5,0.0058
700.4,0.0053
700.3,0.0054
700.2,0.0056
700.1,0.0056
700.0,0.0055
699.9,0.0056
699.8,0.0054
699.7,0.0053
699.6,0.0055
699.5,0.0062
699.4,0.0057
699.3,0.0051
699.2,0.0052
699.1,0.0055
699.0,0.0056
698.9,0.0056
698.8,0.0053
698.7,0.0057
698.6,0.0059
698.5,0.0062
698.4,0.0057
698.3,0.0056
698.2,0.0055
698.1,0.0053
698.0,0.0059
697.9,0.0058
697.8,0.0053
697.7,0.0054
697.6,0.0052
697.5,0.0057
697.4,0.0060
697.3,0.0059
697.2,0.0055
697.1,0.0054
697.0,0.0057
696.9,0.0058
696.8,0.0059
696.7,0.0057
696.6,0.0053
696.5,0.0056
696.4,0.0057
696.3,0.0055
696.2,0.0052
696.1,0.0053
696.0,0.0060
695.9,0.0058
695.8,0.0056
695.7,0.0058
695.6,0.0063
695.5,0.0062
695.4,0.0057
695.3,0.0053
695.2,0.0054
695.1,0.0056
695.0,0.0057
694.9,0.0058
694.8,0.0057
694.7,0.0056
694.6,0.0055
694.5,0.0057
694.4,0.0057
694.3,0.0059
694.2,0.0058
694.1,0.0054
694.0,0.0059
693.9,0.0060
693.8,0.0059
693.7,0.0060
693.6,0.0060
693.5,0.0057
693.4,0.0059
693.3,0.0063
693.2,0.0060
693.1,0.0059
693.0,0.0060
692.9,0.0063
692.8,0.0059
692.7,0.0055
692.6,0.0053
692.5,0.0057
692.4,0.0063
692.3,0.0057
692.2,0.0056
692.1,0.0056
692.0,0.0057
691.9,0.0060
691.8,0.0057
691.7,0.0059
691.6,0.0060
691.5,0.0059
691.4,0.0058
691.3,0.0056
691.2,0.0057
691.1,0.0057
691.0,0.0061
690.9,0.0060
690.8,0.0062
690.7,0.0062
690.6,0.0060
690.5,0.0059
690.4,0.0059
690.3,0.0060
690.2,0.0062
690.1,0.0061
690.0,0.0063
689.9,0.0060
689.8,0.0059
689.7,0.0059
689.6,0.0055
689.5,0.0055
689.4,0.0066
689.3,0.0067
689.2,0.0061
689.1,0.0056
689.0,0.0056
688.9,0.0056
688.8,0.0062
688.7,0.0063
688.6,0.0062
688.5,0.0063
688.4,0.0062
688.3,0.0064
688.2,0.0064
688.1,0.0064
688.0,0.0059
687.9,0.0059
687.8,0.0062
687.7,0.0065
687.6,0.0069
687.5,0.0067
687.4,0.0058
687.3,0.0062
687.2,0.0059
687.1,0.0060
687.0,0.0053
686.9,0.0060
686.8,0.0061
686.7,0.0063
686.6,0.0061
686.5,0.0059
686.4,0.0065
686.3,0.0066
686.2,0.0064
686.1,0.0061
686.0,0.0063
685.9,0.0062
685.8,0.0061
685.7,0.0067
685.6,0.0061
685.5,0.0067
685.4,0.0067
685.3,0.0071
685.2,0.0063
685.1,0.0065
685.0,0.0064
684.9,0.0064
684.8,0.0065
684.7,0.0067
684.6,0.0064
684.5,0.0062
684.4,0.0071
684.3,0.0072
684.2,0.0077
684.1,0.0066
684.0,0.0062
683.9,0.0066
683.8,0.0060
683.7,0.0062
683.6,0.0070
683.5,0.0069
683.4,0.0064
683.3,0.0065
683.2,0.0064
683.1,0.0062
683.0,0.0071
682.9,0.0067
682.8,0.0066
682.7,0.0064
682.6,0.0065
682.5,0.0064
682.4,0.0066
682.3,0.0066
682.2,0.0062
682.1,0.0067
682.0,0.0069
681.9,0.0066
681.8,0.0071
681.7,0.0069
681.6,0.0070
681.5,0.0064
681.4,0.0066
681.3,0.0062
681.2,0.0063
681.1,0.0065
681.0,0.0067
680.9,0.0066
680.8,0.0064
680.7,0.0063
680.6,0.0062
680.5,0.0066
680.4,0.0069
680.3,0.0067
680.2,0.0066
680.1,0.0069
680.0,0.0067
679.9,0.0071
679.8,0.0066
679.7,0.0066
679.6,0.0062
679.5,0.0065
679.4,0.0069
679.3,0.0069
679.2,0.0066
679.1,0.0067
679.0,0.0066
678.9,0.0072
678.8,0.0072
678.7,0.0069
678.6,0.0067
678.5,0.0074
678.4,0.0069
678.3,0.0068
678.2,0.0061
678.1,0.0071
678.0,0.0072
677.9,0.0069
677.8,0.0071
677.7,0.0068
677.6,0.0072
677.5,0.0071
677.4,0.0074
677.3,0.0074
677.2,0.0071
677.1,0.0070
677.0,0.0069
676.9,0.0070
676.8,0.0071
676.7,0.0069
676.6,0.0073
676.5,0.0076
676.4,0.0072
676.3,0.0073
676.2,0.0074
676.1,0.0070
676.0,0.0072
675.9,0.0073
675.8,0.0074
675.7,0.0071
675.6,0.0076
675.5,0.0076
675.4,0.0073
675.3,0.0070
675.2,0.0070
675.1,0.0067
675.0,0.0067
674.9,0.0069
674.8,0.0078
674.7,0.0074
674.6,0.0069
674.5,0.0071
674.4,0.0073
674.3,0.0073
674.2,0.0073
674.1,0.0073
674.0,0.0074
673.9,0.0072
673.8,0.0073
673.7,0.0072
673.6,0.0071
673.5,0.0072
673.4,0.0073
673.3,0.0072
673.2,0.0072
673.1,0.0073
673.0,0.0072
672.9,0.0073
672.8,0.0073
672.7,0.0074
672.6,0.0076
672.5,0.0075
672.4,0.0075
672.3,0.0072
672.2,0.0074
672.1,0.0077
672.0,0.0076
671.9,0.0079
671.8,0.0079
671.7,0.0076
671.6,0.0074
671.5,0.0077
671.4,0.0080
671.3,0.0080
671.2,0.0078
671.1,0.0079
671.0,0.0078
670.9,0.0077
670.8,0.0078
670.7,0.0078
670.6,0.0078
670.5,0.0076
670.4,0.0075
670.3,0.0074
670.2,0.0077
670.1,0.0080
670.0,0.0079
669.9,0.0081
669.8,0.0078
669.7,0.0075
669.6,0.0074
669.5,0.0077
669.4,0.0078
669.3,0.0076
669.2,0.0075
669.1,0.0078
669.0,0.0077
668.9,0.0079
668.8,0.0081
668.7,0.0081
668.6,0.0082
668.5,0.0079
668.4,0.0076
668.3,0.0077
668.2,0.0077
668.1,0.0080
668.0,0.0078
667.9,0.0080
667.8,0.0079
667.7,0.0076
667.6,0.0075
667.5,0.0079
667.4,0.0081
667.3,0.0077
667.2,0.0077
667.1,0.0078
667.0,0.0080
666.9,0.0080
666.8,0.0077
666.7,0.0079
666.6,0.0079
666.5,0.0080
666.4,0.0079
666.3,0.0081
666.2,0.0077
666.1,0.0078
666.0,0.0082
665.9,0.0078
665.8,0.0083
665.7,0.0083
665.6,0.0076
665.5,0.0078
665.4,0.0079
665.3,0.0082
665.2,0.0080
665.1,0.0078
665.0,0.0081
664.9,0.0077
664.8,0.0073
664.7,0.0081
664.6,0.0079
664.5,0.0075
664.4,0.0078
664.3,0.0082
664.2,0.0082
664.1,0.0079
664.0,0.0080
663.9,0.0079
663.8,0.0080
663.7,0.0080
663.6,0.0075
663.5,0.0079
663.4,0.0079
663.3,0.0077
663.2,0.0078
663.1,0.0078
663.0,0.0076
662.9,0.0077
662.8,0.0075
662.7,0.0079
662.6,0.0075
662.5,0.0078
662.4,0.0078
662.3,0.0079
662.2,0.0079
662.1,0.0075
662.0,0.0080
661.9,0.0078
661.8,0.0078
661.7,0.0077
661.6,0.0079
661.5,0.0080
661.4,0.0080
661.3,0.0080
661.2,0.0082
661.1,0.0087
661.0,0.0078
660.9,0.0077
660.8,0.0076
660.7,0.0075
660.6,0.0080
660.5,0.0077
660.4,0.0075
660.3,0.0078
660.2,0.0076
660.1,0.0076
660.0,0.0078
659.9,0.0076
659.8,0.0082
659.7,0.0079
659.6,0.0075
659.5,0.0069
659.4,0.0073
659.3,0.0078
659.2,0.0080
659.1,0.0085
659.0,0.0073
658.9,0.0078
658.8,0.0079
658.7,0.0074
658.6,0.0074
658.5,0.0079
658.4,0.0082
658.3,0.0075
658.2,0.0075
658.1,0.0082
658.0,0.0077
657.9,0.0082
657.8,0.0081
657.7,0.0076
657.6,0.0073
657.5,0.0067
657.4,0.0071
657.3,0.0074
657.2,0.0078
657.1,0.0078
657.0,0.0076
656.9,0.0073
656.8,0.0071
656.7,0.0074
656.6,0.0072
656.5,0.0073
656.4,0.0073
656.3,0.0074
656.2,0.0073
656.1,0.0074
656.0,0.0073
655.9,0.0070
655.8,0.0071
655.7,0.0072
655.6,0.0076
655.5,0.0075
655.4,0.0073
655.3,0.0071
655.2,0.0070
655.1,0.0071
655.0,0.0072
654.9,0.0073
654.8,0.0073
654.7,0.0066
654.6,0.0069
654.5,0.0069
654.4,0.0072
654.3,0.0074
654.2,0.0074
654.1,0.0072
654.0,0.0075
653.9,0.0074
653.8,0.0070
653.7,0.0070
653.6,0.0069
653.5,0.0070
653.4,0.0072
653.3,0.0069
653.2,0.0072
653.1,0.0072
653.0,0.0074
652.9,0.0075
652.8,0.0065
652.7,0.0072
652.6,0.0071
652.5,0.0066
652.4,0.0068
652.3,0.0071
652.2,0.0070
652.1,0.0070
652.0,0.0071
651.9,0.0068
651.8,0.0068
651.7,0.0070
651.6,0.0070
651.5,0.0071
651.4,0.0067
651.3,0.0070
651.2,0.0071
651.1,0.0070
651.0,0.0071
650.9,0.0068
650.8,0.0066
650.7,0.0069
650.6,0.0070
650.5,0.0073
650.4,0.0071
650.3,0.0068
650.2,0.0071
650.1,0.0071
650.0,0.0070
649.9,0.0067
649.8,0.0067
649.7,0.0070
649.6,0.0064
649.5,0.0061
649.4,0.0064
649.3,0.0068
649.2,0.0068
649.1,0.0066
649.0,0.0064
648.9,0.0066
648.8,0.0065
648.7,0.0066
648.6,0.0069
648.5,0.0065
648.4,0.0066
648.3,0.0068
648.2,0.0067
648.1,0.0067
648.0,0.0066
647.9,0.0068
647.8,0.0070
647.7,0.0069
647.6,0.0065
647.5,0.0067
647.4,0.0067
647.3,0.0064
647.2,0.0065
647.1,0.0066
647.0,0.0064
646.9,0.0063
646.8,0.0064
646.7,0.0067
646.6,0.0064
646.5,0.0061
646.4,0.0065
646.3,0.0065
646.2,0.0060
646.1,0.0062
646.0,0.0064
645.9,0.0065
645.8,0.0067
645.7,0.0066
645.6,0.0063
645.5,0.0067
645.4,0.0069
645.3,0.0070
645.2,0.0069
645.1,0.0069
645.0,0.0069
644.9,0.0069
