Created as New Dataset,
771.2,0.0081
771.1,0.0088
771.0,0.0088
770.9,0.0078
770.8,0.0085
770.7,0.0086
770.6,0.0092
770.5,0.0093
770.4,0.0081
770.3,0.0079
770.2,0.0082
770.1,0.0093
770.0,0.0099
769.9,0.0092
769.8,0.0085
769.7,0.0088
769.6,0.0079
769.5,0.0087
769.4,0.0091
769.3,0.0090
769.2,0.0090
769.1,0.0085
769.0,0.0082
768.9,0.0087
768.8,0.0090
768.7,0.0086
768.6,0.0081
768.5,0.0081
768.4,0.0078
768.3,0.0082
768.2,0.0079
768.1,0.0088
768.0,0.0087
767.9,0.0085
767.8,0.0085
767.7,0.0090
767.6,0.0089
767.5,0.0090
767.4,0.0093
767.3,0.0088
767.2,0.0089
767.1,0.0087
767.0,0.0084
766.9,0.0087
766.8,0.0094
766.7,0.0093
766.6,0.0090
766.5,0.0094
766.4,0.0095
766.3,0.0096
766.2,0.0093
766.1,0.0091
766.0,0.0088
765.9,0.0084
765.8,0.0093
765.7,0.0090
765.6,0.0089
765.5,0.0091
765.4,0.0090
765.3,0.0093
765.2,0.0092
765.1,0.0091
765.0,0.0095
764.9,0.0090
764.8,0.0085
764.7,0.0085
764.6,0.0082
764.5,0.0081
764.4,0.0083
764.3,0.0081
764.2,0.0078
764.1,0.0085
764.0,0.0091
763.9,0.0088
763.8,0.0087
763.7,0.0086
763.6,0.0084
763.5,0.0090
763.4,0.0095
763.3,0.0094
763.2,0.0096
763.1,0.0092
763.0,0.0091
762.9,0.0089
762.8,0.0090
762.7,0.0095
762.6,0.0088
762.5,0.0089
762.4,0.0097
762.3,0.0094
762.2,0.0094
762.1,0.0091
762.0,0.0095
761.9,0.0097
761.8,0.0089
761.7,0.0083
761.6,0.0094
761.5,0.0095
761.4,0.0095
761.3,0.0088
761.2,0.0083
761.1,0.0089
761.0,0.0098
760.9,0.0089
760.8,0.0090
760.7,0.0089
760.6,0.0097
760.5,0.0096
760.4,0.0089
760.3,0.0089
760.2,0.0089
760.1,0.0088
760.0,0.0091
759.9,0.0092
759.8,0.0091
759.7,0.0088
759.6,0.0090
759.5,0.0094
759.4,0.0084
759.3,0.0086
759.2,0.0086
759.1,0.0085
759.0,0.0081
758.9,0.0090
758.8,0.0085
758.7,0.0092
758.6,0.0095
758.5,0.0099
758.4,0.0094
758.3,0.0087
758.2,0.0094
758.1,0.0097
758.0,0.0098
757.9,0.0094
757.8,0.0101
757.7,0.0091
757.6,0.0093
757.5,0.0092
757.4,0.0098
757.3,0.0095
757.2,0.0100
757.1,0.0087
757.0,0.0097
756.9,0.0093
756.8,0.0086
756.7,0.0086
756.6,0.0094
756.5,0.0099
756.4,0.0090
756.3,0.0094
756.2,0.0091
756.1,0.0090
756.0,0.0088
755.9,0.0090
755.8,0.0092
755.7,0.0092
755.6,0.0085
755.5,0.0103
755.4,0.0088
755.3,0.0094
755.2,0.0093
755.1,0.0089
755.0,0.0089
754.9,0.0091
754.8,0.0090
754.7,0.0092
754.6,0.0107
754.5,0.0096
754.4,0.0092
754.3,0.0100
754.2,0.0098
754.1,0.0080
754.0,0.0097
753.9,0.0093
753.8,0.0090
753.7,0.0103
753.6,0.0093
753.5,0.0088
753.4,0.0094
753.3,0.0090
753.2,0.0084
753.1,0.0096
753.0,0.0083
752.9,0.0089
752.8,0.0096
752.7,0.0092
752.6,0.0089
752.5,0.0086
752.4,0.0091
752.3,0.0100
752.2,0.0090
752.1,0.0091
752.0,0.0089
751.9,0.0089
751.8,0.0089
751.7,0.0086
751.6,0.0091
751.5,0.0091
751.4,0.0090
751.3,0.0091
751.2,0.0088
751.1,0.0093
751.0,0.0095
750.9,0.0093
750.8,0.0091
750.7,0.0088
750.6,0.0094
750.5,0.0092
750.4,0.0095
750.3,0.0098
750.2,0.0089
750.1,0.0090
750.0,0.0098
749.9,0.0090
749.8,0.0094
749.7,0.0096
749.6,0.0098
749.5,0.0105
749.4,0.0098
749.3,0.0103
749.2,0.0101
749.1,0.0100
749.0,0.0091
748.9,0.0088
748.8,0.0092
748.7,0.0096
748.6,0.0093
748.5,0.0090
748.4,0.0091
748.3,0.0090
748.2,0.0090
748.1,0.0091
748.0,0.0087
747.9,0.0089
747.8,0.0099
747.7,0.0102
747.6,0.0099
747.5,0.0105
747.4,0.0100
747.3,0.0093
747.2,0.0091
747.1,0.0094
747.0,0.0091
746.9,0.0100
746.8,0.0091
746.7,0.0090
746.6,0.0093
746.5,0.0095
746.4,0.0085
746.3,0.0092
746.2,0.0097
746.1,0.0086
746.0,0.0087
745.9,0.0091
745.8,0.0094
745.7,0.0091
745.6,0.0096
745.5,0.0097
745.4,0.0096
745.3,0.0097
745.2,0.0096
745.1,0.0095
745.0,0.0101
744.9,0.0095
744.8,0.0096
744.7,0.0100
744.6,0.0096
744.5,0.0093
744.4,0.0092
744.3,0.0096
744.2,0.0094
744.1,0.0098
744.0,0.0094
743.9,0.0089
743.8,0.0093
743.7,0.0096
743.6,0.0093
743.5,0.0090
743.4,0.0090
743.3,0.0095
743.2,0.0100
743.1,0.0099
743.0,0.0095
742.9,0.0088
742.8,0.0089
742.7,0.0092
742.6,0.0091
742.5,0.0095
742.4,0.0097
742.3,0.0096
742.2,0.0093
742.1,0.0092
742.0,0.0096
741.9,0.0094
741.8,0.0094
741.7,0.0099
741.6,0.0096
741.5,0.0095
741.4,0.0099
741.3,0.0100
741.2,0.0098
741.1,0.0095
741.0,0.0098
740.9,0.0097
740.8,0.0093
740.7,0.0094
740.6,0.0094
740.5,0.0097
740.4,0.0096
740.3,0.0094
740.2,0.0098
740.1,0.0096
740.0,0.0088
739.9,0.0089
739.8,0.0095
739.7,0.0100
739.6,0.0104
739.5,0.0098
739.4,0.0098
739.3,0.0096
739.2,0.0095
739.1,0.0097
739.0,0.0096
738.9,0.0099
738.8,0.0103
738.7,0.0099
738.6,0.0101
738.5,0.0096
738.4,0.0097
738.3,0.0100
738.2,0.0100
738.1,0.0099
738.0,0.0098
737.9,0.0096
737.8,0.0094
737.7,0.0093
737.6,0.0095
737.5,0.0092
737.4,0.0091
737.3,0.0095
737.2,0.0101
737.1,0.0097
737.0,0.0097
736.9,0.0099
736.8,0.0097
736.7,0.0096
736.6,0.0097
736.5,0.0096
736.4,0.0097
736.3,0.0094
736.2,0.0101
736.1,0.0095
736.0,0.0099
735.9,0.0094
735.8,0.0100
735.7,0.0097
735.6,0.0100
735.5,0.0093
735.4,0.0098
735.3,0.0102
735.2,0.0106
735.1,0.0101
735.0,0.0097
734.9,0.0093
734.8,0.0094
734.7,0.0099
734.6,0.0103
734.5,0.0102
734.4,0.0099
734.3,0.0097
734.2,0.0100
734.1,0.0097
734.0,0.0093
733.9,0.0096
733.8,0.0098
733.7,0.0101
733.6,0.0099
733.5,0.0098
733.4,0.0106
733.3,0.0092
733.2,0.0094
733.1,0.0102
733.0,0.0101
732.9,0.0099
732.8,0.0094
732.7,0.0100
732.6,0.0097
732.5,0.0101
732.4,0.0099
732.3,0.0102
732.2,0.0103
732.1,0.0100
732.0,0.0100
731.9,0.0097
731.8,0.0108
731.7,0.0104
731.6,0.0103
731.5,0.0106
731.4,0.0102
731.3,0.0102
731.2,0.0095
731.1,0.0103
731.0,0.0092
730.9,0.0096
730.8,0.0102
730.7,0.0097
730.6,0.0094
730.5,0.0101
730.4,0.0103
730.3,0.0101
730.2,0.0093
730.1,0.0111
730.0,0.0102
729.9,0.0101
729.8,0.0095
729.7,0.0097
729.6,0.0104
729.5,0.0106
729.4,0.0097
729.3,0.0100
729.2,0.0097
729.1,0.0097
729.0,0.0096
728.9,0.0095
728.8,0.0102
728.7,0.0105
728.6,0.0099
728.5,0.0094
728.4,0.0098
728.3,0.0098
728.2,0.0102
728.1,0.0106
728.0,0.0096
727.9,0.0103
727.8,0.0099
727.7,0.0106
727.6,0.0104
727.5,0.0109
727.4,0.0105
727.3,0.0101
727.2,0.0102
727.1,0.0102
727.0,0.0100
726.9,0.0103
726.8,0.0098
726.7,0.0104
726.6,0.0102
726.5,0.0093
726.4,0.0098
726.3,0.0101
726.2,0.0105
726.1,0.0108
726.0,0.0100
725.9,0.0101
725.8,0.0109
725.7,0.0111
725.6,0.0106
725.5,0.0098
725.4,0.0098
725.3,0.0102
725.2,0.0105
725.1,0.0104
725.0,0.0104
724.9,0.0098
724.8,0.0095
724.7,0.0102
724.6,0.0100
724.5,0.0102
724.4,0.0096
724.3,0.0103
724.2,0.0105
724.1,0.0107
724.0,0.0098
723.9,0.0101
723.8,0.0102
723.7,0.0103
723.6,0.0101
723.5,0.0102
723.4,0.0097
723.3,0.0101
723.2,0.0107
723.1,0.0109
723.0,0.0112
722.9,0.0110
722.8,0.0107
722.7,0.0105
722.6,0.0100
722.5,0.0105
722.4,0.0108
722.3,0.0106
722.2,0.0099
722.1,0.0103
722.0,0.0107
721.9,0.0103
721.8,0.0102
721.7,0.0102
721.6,0.0105
721.5,0.0104
721.4,0.0102
721.3,0.0106
721.2,0.0110
721.1,0.0108
721.0,0.0108
720.9,0.0105
720.8,0.0099
720.7,0.0101
720.6,0.0105
720.5,0.0104
720.4,0.0099
720.3,0.0103
720.2,0.0101
720.1,0.0099
720.0,0.0103
719.9,0.0104
719.8,0.0103
719.7,0.0105
719.6,0.0110
719.5,0.0109
719.4,0.0108
719.3,0.0103
719.2,0.0100
719.1,0.0106
719.0,0.0108
718.9,0.0106
718.8,0.0104
718.7,0.0106
718.6,0.0104
718.5,0.0106
718.4,0.0106
718.3,0.0101
718.2,0.0104
718.1,0.0107
718.0,0.0109
717.9,0.0111
717.8,0.0110
717.7,0.0105
717.6,0.0106
717.5,0.0107
717.4,0.0107
717.3,0.0106
717.2,0.0107
717.1,0.0109
717.0,0.0107
716.9,0.0103
716.8,0.0110
716.7,0.0111
716.6,0.0108
716.5,0.0108
716.4,0.0105
716.3,0.0101
716.2,0.0104
716.1,0.0106
716.0,0.0106
715.9,0.0107
715.8,0.0105
715.7,0.0108
715.6,0.0105
715.5,0.0110
715.4,0.0110
715.3,0.0104
715.2,0.0105
715.1,0.0109
715.0,0.0108
714.9,0.0104
714.8,0.0103
714.7,0.0107
714.6,0.0110
714.5,0.0104
714.4,0.0105
714.3,0.0111
714.2,0.0111
714.1,0.0105
714.0,0.0105
713.9,0.0104
713.8,0.0109
713.7,0.0105
713.6,0.0107
713.5,0.0112
713.4,0.0109
713.3,0.0107
713.2,0.0106
713.1,0.0113
713.0,0.0108
712.9,0.0109
712.8,0.0103
712.7,0.0110
712.6,0.0105
712.5,0.0103
712.4,0.0112
712.3,0.0109
712.2,0.0110
712.1,0.0113
712.0,0.0119
711.9,0.0111
711.8,0.0107
711.7,0.0109
711.6,0.0110
711.5,0.0109
711.4,0.0106
711.3,0.0109
711.2,0.0112
711.1,0.0111
711.0,0.0110
710.9,0.0114
710.8,0.0110
710.7,0.0111
710.6,0.0115
710.5,0.0106
710.4,0.0110
710.3,0.0106
710.2,0.0110
710.1,0.0114
710.0,0.0109
709.9,0.0108
709.8,0.0111
709.7,0.0113
709.6,0.0116
709.5,0.0107
709.4,0.0111
709.3,0.0112
709.2,0.0114
709.1,0.0112
709.0,0.0116
708.9,0.0111
708.8,0.0108
708.7,0.0110
708.6,0.0112
708.5,0.0110
708.4,0.0107
708.3,0.0107
708.2,0.0110
708.1,0.0110
708.0,0.0115
707.9,0.0115
707.8,0.0113
707.7,0.0116
707.6,0.0116
707.5,0.0105
707.4,0.0112
707.3,0.0114
707.2,0.0110
707.1,0.0113
707.0,0.0116
706.9,0.0112
706.8,0.0109
706.7,0.0116
706.6,0.0109
706.5,0.0114
706.4,0.0109
706.3,0.0107
706.2,0.0115
706.1,0.0109
706.0,0.0121
705.9,0.0117
705.8,0.0111
705.7,0.0109
705.6,0.0110
705.5,0.0113
705.4,0.0110
705.3,0.0111
705.2,0.0116
705.1,0.0111
705.0,0.0117
704.9,0.0118
704.8,0.0122
704.7,0.0113
704.6,0.0113
704.5,0.0118
704.4,0.0117
704.3,0.0115
704.2,0.0111
704.1,0.0115
704.0,0.0117
703.9,0.0117
703.8,0.0117
703.7,0.0112
703.6,0.0108
703.5,0.0111
703.4,0.0109
703.3,0.0112
703.2,0.0116
703.1,0.0120
703.0,0.0114
702.9,0.0113
702.8,0.0110
702.7,0.0113
702.6,0.0114
702.5,0.0115
702.4,0.0113
702.3,0.0117
702.2,0.0118
702.1,0.0120
702.0,0.0116
701.9,0.0114
701.8,0.0116
701.7,0.0118
701.6,0.0123
701.5,0.0118
701.4,0.0122
701.3,0.0121
701.2,0.0113
701.1,0.0119
701.0,0.0113
700.9,0.0113
700.8,0.0116
700.7,0.0116
700.6,0.0124
700.5,0.0123
700.4,0.0120
700.3,0.0119
700.2,0.0122
700.1,0.0118
700.0,0.0117
699.9,0.0122
699.8,0.0122
699.7,0.0118
699.6,0.0119
699.5,0.0125
699.4,0.0124
699.3,0.0120
699.2,0.0117
699.1,0.0116
699.0,0.0120
698.9,0.0119
698.8,0.0119
698.7,0.0122
698.6,0.0121
698.5,0.0121
698.4,0.0121
698.3,0.0118
698.2,0.0122
698.1,0.0121
698.0,0.0123
697.9,0.0121
697.8,0.0120
697.7,0.0125
697.6,0.0121
697.5,0.0124
697.4,0.0125
697.3,0.0124
697.2,0.0120
697.1,0.0122
697.0,0.0120
696.9,0.0118
696.8,0.0121
696.7,0.0121
696.6,0.0121
696.5,0.0124
696.4,0.0122
696.3,0.0117
696.2,0.0118
696.1,0.0122
696.0,0.0124
695.9,0.0123
695.8,0.0121
695.7,0.0123
695.6,0.0129
695.5,0.0127
695.4,0.0121
695.3,0.0120
695.2,0.0124
695.1,0.0121
695.0,0.0118
694.9,0.0118
694.8,0.0119
694.7,0.0120
694.6,0.0123
694.5,0.0122
694.4,0.0123
694.3,0.0125
694.2,0.0120
694.1,0.0121
694.0,0.0127
693.9,0.0127
693.8,0.0128
693.7,0.0125
693.6,0.0125
693.5,0.0125
693.4,0.0128
693.3,0.0130
693.2,0.0128
693.1,0.0127
693.0,0.0126
692.9,0.0127
692.8,0.0125
692.7,0.0125
692.6,0.0126
692.5,0.0127
692.4,0.0129
692.3,0.0126
692.2,0.0127
692.1,0.0127
692.0,0.0129
691.9,0.0128
691.8,0.0124
691.7,0.0125
691.6,0.0129
691.5,0.0131
691.4,0.0128
691.3,0.0129
691.2,0.0131
691.1,0.0128
691.0,0.0128
690.9,0.0126
690.8,0.0130
690.7,0.0130
690.6,0.0127
690.5,0.0129
690.4,0.0130
690.3,0.0129
690.2,0.0134
690.1,0.0126
690.0,0.0127
689.9,0.0131
689.8,0.0130
689.7,0.0129
689.6,0.0128
689.5,0.0128
689.4,0.0138
689.3,0.0137
689.2,0.0129
689.1,0.0128
689.0,0.0126
688.9,0.0128
688.8,0.0128
688.7,0.0129
688.6,0.0131
688.5,0.0135
688.4,0.0132
688.3,0.0133
688.2,0.0133
688.1,0.0132
688.0,0.0127
687.9,0.0127
687.8,0.0131
687.7,0.0134
687.6,0.0135
687.5,0.0130
687.4,0.0128
687.3,0.0130
687.2,0.0131
687.1,0.0128
687.0,0.0125
686.9,0.0132
686.8,0.0131
686.7,0.0136
686.6,0.0133
686.5,0.0131
686.4,0.0133
686.3,0.0140
686.2,0.0138
686.1,0.0129
686.0,0.0135
685.9,0.0132
685.8,0.0134
685.7,0.0137
685.6,0.0132
685.5,0.0139
685.4,0.0133
685.3,0.0138
685.2,0.0132
685.1,0.0139
685.0,0.0133
684.9,0.0132
684.8,0.0137
684.7,0.0139
684.6,0.0133
684.5,0.0135
684.4,0.0136
684.3,0.0138
684.2,0.0143
684.1,0.0137
684.0,0.0134
683.9,0.0138
683.8,0.0133
683.7,0.0140
683.6,0.0139
683.5,0.0141
683.4,0.0136
683.3,0.0133
683.2,0.0139
683.1,0.0138
683.0,0.0145
682.9,0.0141
682.8,0.0139
682.7,0.0137
682.6,0.0139
682.5,0.0141
682.4,0.0141
682.3,0.0141
682.2,0.0135
682.1,0.0141
682.0,0.0144
681.9,0.0135
681.8,0.0134
681.7,0.0137
681.6,0.0138
681.5,0.0137
681.4,0.0140
681.3,0.0135
681.2,0.0143
681.1,0.0140
681.0,0.0142
680.9,0.0141
680.8,0.0136
680.7,0.0145
680.6,0.0137
680.5,0.0141
680.4,0.0143
680.3,0.0140
680.2,0.0144
680.1,0.0142
680.0,0.0140
679.9,0.0145
679.8,0.0139
679.7,0.0142
679.6,0.0142
679.5,0.0142
679.4,0.0145
679.3,0.0140
679.2,0.0142
679.1,0.0147
679.0,0.0145
678.9,0.0146
678.8,0.0147
678.7,0.0148
678.6,0.0145
678.5,0.0147
678.4,0.0145
678.3,0.0144
678.2,0.0142
678.1,0.0147
678.0,0.0148
677.9,0.0150
677.8,0.0150
677.7,0.0146
677.6,0.0144
677.5,0.0142
677.4,0.0150
677.3,0.0149
677.2,0.0149
677.1,0.0149
677.0,0.0148
676.9,0.0147
676.8,0.0148
676.7,0.0145
676.6,0.0143
676.5,0.0149
676.4,0.0150
676.3,0.0149
676.2,0.0150
676.1,0.0150
676.0,0.0152
675.9,0.0152
675.8,0.0152
675.7,0.0148
675.6,0.0151
675.5,0.0148
675.4,0.0148
675.3,0.0151
675.2,0.0154
675.1,0.0151
675.0,0.0149
674.9,0.0149
674.8,0.0152
674.7,0.0153
674.6,0.0151
674.5,0.0152
674.4,0.0152
674.3,0.0152
674.2,0.0156
674.1,0.0154
674.0,0.0151
673.9,0.0154
673.8,0.0152
673.7,0.0148
673.6,0.0150
673.5,0.0154
673.4,0.0152
673.3,0.0154
673.2,0.0152
673.1,0.0154
673.0,0.0154
672.9,0.0152
672.8,0.0153
672.7,0.0151
672.6,0.0155
672.5,0.0155
672.4,0.0156
672.3,0.0154
672.2,0.0153
672.1,0.0153
672.0,0.0156
671.9,0.0158
671.8,0.0156
671.7,0.0154
671.6,0.0155
671.5,0.0157
671.4,0.0157
671.3,0.0157
671.2,0.0159
671.1,0.0160
671.0,0.0156
670.9,0.0155
670.8,0.0158
670.7,0.0160
670.6,0.0157
670.5,0.0156
670.4,0.0160
670.3,0.0158
670.2,0.0159
670.1,0.0159
670.0,0.0156
669.9,0.0156
669.8,0.0158
669.7,0.0156
669.6,0.0156
669.5,0.0159
669.4,0.0160
669.3,0.0160
669.2,0.0160
669.1,0.0160
669.0,0.0161
668.9,0.0162
668.8,0.0161
668.7,0.0159
668.6,0.0161
668.5,0.0162
668.4,0.0159
668.3,0.0161
668.2,0.0156
668.1,0.0161
668.0,0.0160
667.9,0.0165
667.8,0.0164
667.7,0.0162
667.6,0.0161
667.5,0.0164
667.4,0.0164
667.3,0.0159
667.2,0.0165
667.1,0.0162
667.0,0.0165
666.9,0.0164
666.8,0.0163
666.7,0.0159
666.6,0.0161
666.5,0.0161
666.4,0.0162
666.3,0.0162
666.2,0.0165
666.1,0.0165
666.0,0.0162
665.9,0.0159
665.8,0.0163
665.7,0.0163
665.6,0.0161
665.5,0.0158
665.4,0.0160
665.3,0.0160
665.2,0.0160
665.1,0.0154
665.0,0.0162
664.9,0.0159
664.8,0.0158
664.7,0.0158
664.6,0.0159
664.5,0.0156
664.4,0.0156
664.3,0.0160
664.2,0.0159
664.1,0.0159
664.0,0.0158
663.9,0.0160
663.8,0.0157
663.7,0.0157
663.6,0.0153
663.5,0.0160
663.4,0.0163
663.3,0.0160
663.2,0.0156
663.1,0.0154
663.0,0.0157
662.9,0.0157
662.8,0.0156
662.7,0.0159
662.6,0.0155
662.5,0.0161
662.4,0.0158
662.3,0.0169
662.2,0.0160
662.1,0.0159
662.0,0.0160
661.9,0.0160
661.8,0.0157
661.7,0.0159
661.6,0.0160
661.5,0.0161
661.4,0.0158
661.3,0.0161
661.2,0.0163
661.1,0.0164
661.0,0.0160
660.9,0.0152
660.8,0.0150
660.7,0.0156
660.6,0.0153
660.5,0.0155
660.4,0.0155
660.3,0.0158
660.2,0.0155
660.1,0.0156
660.0,0.0157
659.9,0.0157
659.8,0.0159
659.7,0.0158
659.6,0.0156
659.5,0.0152
659.4,0.0151
659.3,0.0159
659.2,0.0159
659.1,0.0153
659.0,0.0155
658.9,0.0154
658.8,0.0156
658.7,0.0157
658.6,0.0149
658.5,0.0155
658.4,0.0152
658.3,0.0157
658.2,0.0154
658.1,0.0159
658.0,0.0149
657.9,0.0158
657.8,0.0157
657.7,0.0151
657.6,0.0149
657.5,0.0148
657.4,0.0151
657.3,0.0148
657.2,0.0150
657.1,0.0154
657.0,0.0155
656.9,0.0151
656.8,0.0154
656.7,0.0154
656.6,0.0152
656.5,0.0149
656.4,0.0149
656.3,0.0152
656.2,0.0149
656.1,0.0151
656.0,0.0148
655.9,0.0148
655.8,0.0149
655.7,0.0148
655.6,0.0151
655.5,0.0154
655.4,0.0146
655.3,0.0149
655.2,0.0147
655.1,0.0147
655.0,0.0151
654.9,0.0146
654.8,0.0152
654.7,0.0150
654.6,0.0150
654.5,0.0149
654.4,0.0154
654.3,0.0149
654.2,0.0152
654.1,0.0151
654.0,0.0151
653.9,0.0148
653.8,0.0149
653.7,0.0146
653.6,0.0144
653.5,0.0148
653.4,0.0147
653.3,0.0147
653.2,0.0149
653.1,0.0149
653.0,0.0145
652.9,0.0149
652.8,0.0144
652.7,0.0149
652.6,0.0147
652.5,0.0143
652.4,0.0148
652.3,0.0149
652.2,0.0148
652.1,0.0149
652.0,0.0150
651.9,0.0147
651.8,0.0145
651.7,0.0145
651.6,0.0145
651.5,0.0144
651.4,0.0146
651.3,0.0149
651.2,0.0147
651.1,0.0147
651.0,0.0149
650.9,0.0147
650.8,0.0144
650.7,0.0147
650.6,0.0150
650.5,0.0152
650.4,0.0150
650.3,0.0145
650.2,0.0147
650.1,0.0150
650.0,0.0146
649.9,0.0142
649.8,0.0145
649.7,0.0145
649.6,0.0144
649.5,0.0141
649.4,0.0141
649.3,0.0145
649.2,0.0148
649.1,0.0147
649.0,0.0144
648.9,0.0143
648.8,0.0145
648.7,0.0146
648.6,0.0145
648.5,0.0144
648.4,0.0144
648.3,0.0147
648.2,0.0148
648.1,0.0148
648.0,0.0147
647.9,0.0148
647.8,0.0146
647.7,0.0145
647.6,0.0145
647.5,0.0145
647.4,0.0148
647.3,0.0147
647.2,0.0145
647.1,0.0144
647.0,0.0145
646.9,0.0147
646.8,0.0146
646.7,0.0144
646.6,0.0143
646.5,0.0142
646.4,0.0145
646.3,0.0144
646.2,0.0141
646.1,0.0144
646.0,0.0147
645.9,0.0148
645.8,0.0148
645.7,0.0145
645.6,0.0141
645.5,0.0142
645.4,0.0142
645.3,0.0145
645.2,0.0146
645.1,0.0144
645.0,0.0145
644.9,0.0144
