Created as New Dataset,
779.0,-0.0197
778.9,-0.0197
778.8,-0.0197
778.7,-0.0199
778.6,-0.0206
778.5,-0.0194
778.4,-0.0203
778.3,-0.0192
778.2,-0.0189
778.1,-0.0202
778.0,-0.0200
777.9,-0.0203
777.8,-0.0206
777.7,-0.0201
777.6,-0.0191
777.5,-0.0196
777.4,-0.0196
777.3,-0.0189
777.2,-0.0197
777.1,-0.0190
777.0,-0.0200
776.9,-0.0192
776.8,-0.0199
776.7,-0.0205
776.6,-0.0189
776.5,-0.0205
776.4,-0.0205
776.3,-0.0200
776.2,-0.0213
776.1,-0.0203
776.0,-0.0201
775.9,-0.0200
775.8,-0.0189
775.7,-0.0202
775.6,-0.0208
775.5,-0.0202
775.4,-0.0203
775.3,-0.0184
775.2,-0.0200
775.1,-0.0197
775.0,-0.0197
774.9,-0.0196
774.8,-0.0197
774.7,-0.0194
774.6,-0.0190
774.5,-0.0193
774.4,-0.0202
774.3,-0.0198
774.2,-0.0201
774.1,-0.0191
774.0,-0.0199
773.9,-0.0201
773.8,-0.0205
773.7,-0.0197
773.6,-0.0193
773.5,-0.0202
773.4,-0.0201
773.3,-0.0191
773.2,-0.0191
773.1,-0.0194
773.0,-0.0195
772.9,-0.0198
772.8,-0.0199
772.7,-0.0203
772.6,-0.0200
772.5,-0.0199
772.4,-0.0198
772.3,-0.0199
772.2,-0.0197
772.1,-0.0195
772.0,-0.0196
771.9,-0.0204
771.8,-0.0191
771.7,-0.0193
771.6,-0.0203
771.5,-0.0190
771.4,-0.0200
771.3,-0.0200
771.2,-0.0198
771.1,-0.0187
771.0,-0.0190
770.9,-0.0201
770.8,-0.0194
770.7,-0.0190
770.6,-0.0185
770.5,-0.0191
770.4,-0.0200
770.3,-0.0194
770.2,-0.0193
770.1,-0.0182
770.0,-0.0179
769.9,-0.0187
769.8,-0.0188
769.7,-0.0184
769.6,-0.0191
769.5,-0.0185
769.4,-0.0181
769.3,-0.0186
769.2,-0.0185
769.1,-0.0181
769.0,-0.0180
768.9,-0.0183
768.8,-0.0176
768.7,-0.0173
768.6,-0.0184
768.5,-0.0186
768.4,-0.0185
768.3,-0.0176
768.2,-0.0174
768.1,-0.0170
768.0,-0.0166
767.9,-0.0169
767.8,-0.0171
767.7,-0.0167
767.6,-0.0168
767.5,-0.0164
767.4,-0.0155
767.3,-0.0159
767.2,-0.0161
767.1,-0.0169
767.0,-0.0174
766.9,-0.0168
766.8,-0.0160
766.7,-0.0159
766.6,-0.0155
766.5,-0.0149
766.4,-0.0151
766.3,-0.0152
766.2,-0.0151
766.1,-0.0152
766.0,-0.0151
765.9,-0.0145
765.8,-0.0146
765.7,-0.0151
765.6,-0.0146
765.5,-0.0141
765.4,-0.0137
765.3,-0.0133
765.2,-0.0133
765.1,-0.0139
765.0,-0.0135
764.9,-0.0129
764.8,-0.0130
764.7,-0.0134
764.6,-0.0137
764.5,-0.0137
764.4,-0.0132
764.3,-0.0131
764.2,-0.0133
764.1,-0.0130
764.0,-0.0129
763.9,-0.0126
763.8,-0.0123
763.7,-0.0122
763.6,-0.0127
763.5,-0.0124
763.4,-0.0118
763.3,-0.0113
763.2,-0.0118
763.1,-0.0119
763.0,-0.0113
762.9,-0.0118
762.8,-0.0115
762.7,-0.0111
762.6,-0.0121
762.5,-0.0117
762.4,-0.0111
762.3,-0.0109
762.2,-0.0113
762.1,-0.0117
762.0,-0.0108
761.9,-0.0108
761.8,-0.0114
761.7,-0.0117
761.6,-0.0115
761.5,-0.0105
761.4,-0.0108
761.3,-0.0109
761.2,-0.0113
761.1,-0.0112
761.0,-0.0106
760.9,-0.0116
760.8,-0.0116
760.7,-0.0120
760.6,-0.0112
760.5,-0.0114
760.4,-0.0120
760.3,-0.0121
760.2,-0.0126
760.1,-0.0121
760.0,-0.0120
759.9,-0.0128
759.8,-0.0130
759.7,-0.0126
759.6,-0.0126
759.5,-0.0125
759.4,-0.0130
759.3,-0.0124
759.2,-0.0126
759.1,-0.0137
759.0,-0.0143
758.9,-0.0139
758.8,-0.0145
758.7,-0.0138
758.6,-0.0137
758.5,-0.0135
758.4,-0.0142
758.3,-0.0151
758.2,-0.0149
758.1,-0.0141
758.0,-0.0146
757.9,-0.0158
757.8,-0.0145
757.7,-0.0157
757.6,-0.0159
757.5,-0.0156
757.4,-0.0155
757.3,-0.0163
757.2,-0.0160
757.1,-0.0165
757.0,-0.0166
756.9,-0.0165
756.8,-0.0173
756.7,-0.0174
756.6,-0.0171
756.5,-0.0175
756.4,-0.0184
756.3,-0.0186
756.2,-0.0184
756.1,-0.0189
756.0,-0.0187
755.9,-0.0197
755.8,-0.0200
755.7,-0.0194
755.6,-0.0194
755.5,-0.0188
755.4,-0.0199
755.3,-0.0197
755.2,-0.0203
755.1,-0.0209
755.0,-0.0213
754.9,-0.0216
754.8,-0.0212
754.7,-0.0218
754.6,-0.0209
754.5,-0.0211
754.4,-0.0223
754.3,-0.0210
754.2,-0.0222
754.1,-0.0224
754.0,-0.0223
753.9,-0.0226
753.8,-0.0238
753.7,-0.0233
753.6,-0.0226
753.5,-0.0236
753.4,-0.0231
753.3,-0.0235
753.2,-0.0238
753.1,-0.0233
753.0,-0.0241
752.9,-0.0249
752.8,-0.0241
752.7,-0.0250
752.6,-0.0249
752.5,-0.0249
752.4,-0.0244
752.3,-0.0247
752.2,-0.0252
752.1,-0.0253
752.0,-0.0252
751.9,-0.0249
751.8,-0.0256
751.7,-0.0260
751.6,-0.0256
751.5,-0.0260
751.4,-0.0259
751.3,-0.0259
751.2,-0.0259
751.1,-0.0269
751.0,-0.0260
750.9,-0.0263
750.8,-0.0268
750.7,-0.0264
750.6,-0.0266
750.5,-0.0269
750.4,-0.0266
750.3,-0.0266
750.2,-0.0267
750.1,-0.0276
750.0,-0.0265
749.9,-0.0269
749.8,-0.0268
749.7,-0.0270
749.6,-0.0269
749.5,-0.0267
749.4,-0.0272
749.3,-0.0263
749.2,-0.0267
749.1,-0.0268
749.0,-0.0268
748.9,-0.0271
748.8,-0.0274
748.7,-0.0268
748.6,-0.0273
748.5,-0.0271
748.4,-0.0271
748.3,-0.0268
748.2,-0.0269
748.1,-0.0265
748.0,-0.0276
747.9,-0.0275
747.8,-0.0269
747.7,-0.0269
747.6,-0.0259
747.5,-0.0265
747.4,-0.0269
747.3,-0.0271
747.2,-0.0271
747.1,-0.0267
747.0,-0.0269
746.9,-0.0271
746.8,-0.0277
746.7,-0.0273
746.6,-0.0271
746.5,-0.0275
746.4,-0.0274
746.3,-0.0277
746.2,-0.0272
746.1,-0.0279
746.0,-0.0279
745.9,-0.0268
745.8,-0.0268
745.7,-0.0273
745.6,-0.0267
745.5,-0.0268
745.4,-0.0268
745.3,-0.0268
745.2,-0.0273
745.1,-0.0271
745.0,-0.0265
744.9,-0.0271
744.8,-0.0270
744.7,-0.0267
744.6,-0.0271
744.5,-0.0274
744.4,-0.0276
744.3,-0.0274
744.2,-0.0270
744.1,-0.0271
744.0,-0.0276
743.9,-0.0279
743.8,-0.0277
743.7,-0.0269
743.6,-0.0272
743.5,-0.0275
743.4,-0.0274
743.3,-0.0271
743.2,-0.0268
743.1,-0.0273
743.0,-0.0279
742.9,-0.0286
742.8,-0.0283
742.7,-0.0279
742.6,-0.0281
742.5,-0.0281
742.4,-0.0278
742.3,-0.0273
742.2,-0.0274
742.1,-0.0280
742.0,-0.0279
741.9,-0.0280
741.8,-0.0280
741.7,-0.0274
741.6,-0.0276
741.5,-0.0279
741.4,-0.0278
741.3,-0.0275
741.2,-0.0276
741.1,-0.0282
741.0,-0.0279
740.9,-0.0276
740.8,-0.0279
740.7,-0.0276
740.6,-0.0273
740.5,-0.0272
740.4,-0.0272
740.3,-0.0272
740.2,-0.0277
740.1,-0.0276
740.0,-0.0278
739.9,-0.0274
739.8,-0.0273
739.7,-0.0273
739.6,-0.0271
739.5,-0.0272
739.4,-0.0271
739.3,-0.0273
739.2,-0.0274
739.1,-0.0271
739.0,-0.0274
738.9,-0.0267
738.8,-0.0263
738.7,-0.0269
738.6,-0.0271
738.5,-0.0268
738.4,-0.0264
738.3,-0.0258
738.2,-0.0264
738.1,-0.0265
738.0,-0.0261
737.9,-0.0259
737.8,-0.0260
737.7,-0.0260
737.6,-0.0253
737.5,-0.0260
737.4,-0.0265
737.3,-0.0256
737.2,-0.0253
737.1,-0.0259
737.0,-0.0251
736.9,-0.0246
736.8,-0.0245
736.7,-0.0245
736.6,-0.0239
736.5,-0.0243
736.4,-0.0232
736.3,-0.0237
736.2,-0.0239
736.1,-0.0236
736.0,-0.0234
735.9,-0.0228
735.8,-0.0225
735.7,-0.0229
735.6,-0.0232
735.5,-0.0226
735.4,-0.0224
735.3,-0.0217
735.2,-0.0221
735.1,-0.0215
735.0,-0.0213
734.9,-0.0219
734.8,-0.0212
734.7,-0.0202
734.6,-0.0203
734.5,-0.0199
734.4,-0.0204
734.3,-0.0206
734.2,-0.0198
734.1,-0.0201
734.0,-0.0203
733.9,-0.0202
733.8,-0.0193
733.7,-0.0196
733.6,-0.0192
733.5,-0.0188
733.4,-0.0188
733.3,-0.0194
733.2,-0.0188
733.1,-0.0186
733.0,-0.0183
732.9,-0.0185
732.8,-0.0184
732.7,-0.0180
732.6,-0.0182
732.5,-0.0179
732.4,-0.0180
732.3,-0.0173
732.2,-0.0172
732.1,-0.0180
732.0,-0.0174
731.9,-0.0177
731.8,-0.0169
731.7,-0.0165
731.6,-0.0166
731.5,-0.0171
731.4,-0.0171
731.3,-0.0171
731.2,-0.0168
731.1,-0.0169
731.0,-0.0178
730.9,-0.0175
730.8,-0.0169
730.7,-0.0168
730.6,-0.0185
730.5,-0.0175
730.4,-0.0171
730.3,-0.0178
730.2,-0.0175
730.1,-0.0163
730.0,-0.0178
729.9,-0.0178
729.8,-0.0177
729.7,-0.0179
729.6,-0.0174
729.5,-0.0177
729.4,-0.0185
729.3,-0.0175
729.2,-0.0186
729.1,-0.0183
729.0,-0.0175
728.9,-0.0189
728.8,-0.0182
728.7,-0.0184
728.6,-0.0186
728.5,-0.0186
728.4,-0.0185
728.3,-0.0188
728.2,-0.0193
728.1,-0.0189
728.0,-0.0188
727.9,-0.0188
727.8,-0.0198
727.7,-0.0190
727.6,-0.0195
727.5,-0.0193
727.4,-0.0200
727.3,-0.0201
727.2,-0.0201
727.1,-0.0202
727.0,-0.0213
726.9,-0.0208
726.8,-0.0212
726.7,-0.0211
726.6,-0.0210
726.5,-0.0218
726.4,-0.0210
726.3,-0.0213
726.2,-0.0212
726.1,-0.0215
726.0,-0.0219
725.9,-0.0218
725.8,-0.0217
725.7,-0.0220
725.6,-0.0224
725.5,-0.0220
725.4,-0.0225
725.3,-0.0229
725.2,-0.0220
725.1,-0.0225
725.0,-0.0228
724.9,-0.0233
724.8,-0.0229
724.7,-0.0226
724.6,-0.0230
724.5,-0.0232
724.4,-0.0236
724.3,-0.0236
724.2,-0.0231
724.1,-0.0231
724.0,-0.0240
723.9,-0.0235
723.8,-0.0238
723.7,-0.0241
723.6,-0.0240
723.5,-0.0239
723.4,-0.0244
723.3,-0.0239
723.2,-0.0244
723.1,-0.0240
723.0,-0.0237
722.9,-0.0237
722.8,-0.0241
722.7,-0.0242
722.6,-0.0247
722.5,-0.0247
722.4,-0.0246
722.3,-0.0246
722.2,-0.0247
722.1,-0.0242
722.0,-0.0241
721.9,-0.0247
721.8,-0.0247
721.7,-0.0248
721.6,-0.0248
721.5,-0.0245
721.4,-0.0246
721.3,-0.0246
721.2,-0.0243
721.1,-0.0246
721.0,-0.0249
720.9,-0.0245
720.8,-0.0251
720.7,-0.0253
720.6,-0.0250
720.5,-0.0250
720.4,-0.0254
720.3,-0.0253
720.2,-0.0253
720.1,-0.0253
720.0,-0.0251
719.9,-0.0253
719.8,-0.0256
719.7,-0.0250
719.6,-0.0250
719.5,-0.0253
719.4,-0.0255
719.3,-0.0259
719.2,-0.0259
719.1,-0.0256
719.0,-0.0255
718.9,-0.0254
718.8,-0.0252
718.7,-0.0251
718.6,-0.0256
718.5,-0.0255
718.4,-0.0255
718.3,-0.0259
718.2,-0.0263
718.1,-0.0260
718.0,-0.0254
717.9,-0.0250
717.8,-0.0246
717.7,-0.0250
717.6,-0.0251
717.5,-0.0250
717.4,-0.0254
717.3,-0.0254
717.2,-0.0249
717.1,-0.0242
717.0,-0.0238
716.9,-0.0244
716.8,-0.0246
716.7,-0.0242
716.6,-0.0242
716.5,-0.0241
716.4,-0.0237
716.3,-0.0241
716.2,-0.0239
716.1,-0.0233
716.0,-0.0231
715.9,-0.0232
715.8,-0.0233
715.7,-0.0228
715.6,-0.0234
715.5,-0.0231
715.4,-0.0227
715.3,-0.0229
715.2,-0.0226
715.1,-0.0221
715.0,-0.0219
714.9,-0.0218
714.8,-0.0220
714.7,-0.0215
714.6,-0.0215
714.5,-0.0213
714.4,-0.0211
714.3,-0.0209
714.2,-0.0209
714.1,-0.0210
714.0,-0.0210
713.9,-0.0210
713.8,-0.0202
713.7,-0.0203
713.6,-0.0204
713.5,-0.0199
713.4,-0.0201
713.3,-0.0203
713.2,-0.0201
713.1,-0.0192
713.0,-0.0196
712.9,-0.0196
712.8,-0.0197
712.7,-0.0195
712.6,-0.0199
712.5,-0.0195
712.4,-0.0194
712.3,-0.0195
712.2,-0.0189
712.1,-0.0194
712.0,-0.0191
711.9,-0.0195
711.8,-0.0194
711.7,-0.0191
711.6,-0.0191
711.5,-0.0195
711.4,-0.0200
711.3,-0.0198
711.2,-0.0196
711.1,-0.0194
711.0,-0.0205
710.9,-0.0196
710.8,-0.0197
710.7,-0.0205
710.6,-0.0201
710.5,-0.0210
710.4,-0.0209
710.3,-0.0209
710.2,-0.0210
710.1,-0.0209
710.0,-0.0214
709.9,-0.0214
709.8,-0.0216
709.7,-0.0211
709.6,-0.0216
709.5,-0.0223
709.4,-0.0223
709.3,-0.0214
709.2,-0.0225
709.1,-0.0226
709.0,-0.0222
708.9,-0.0232
708.8,-0.0232
708.7,-0.0233
708.6,-0.0235
708.5,-0.0235
708.4,-0.0240
708.3,-0.0238
708.2,-0.0243
708.1,-0.0244
708.0,-0.0238
707.9,-0.0246
707.8,-0.0246
707.7,-0.0241
707.6,-0.0243
707.5,-0.0245
707.4,-0.0245
707.3,-0.0245
707.2,-0.0249
707.1,-0.0260
707.0,-0.0254
706.9,-0.0252
706.8,-0.0256
706.7,-0.0257
706.6,-0.0262
706.5,-0.0256
706.4,-0.0258
706.3,-0.0263
706.2,-0.0256
706.1,-0.0261
706.0,-0.0248
705.9,-0.0258
705.8,-0.0270
705.7,-0.0267
705.6,-0.0257
705.5,-0.0255
705.4,-0.0261
705.3,-0.0259
705.2,-0.0262
705.1,-0.0261
705.0,-0.0260
704.9,-0.0262
704.8,-0.0264
704.7,-0.0268
704.6,-0.0271
704.5,-0.0268
704.4,-0.0261
704.3,-0.0261
704.2,-0.0270
704.1,-0.0274
704.0,-0.0276
703.9,-0.0272
703.8,-0.0269
703.7,-0.0269
703.6,-0.0273
703.5,-0.0271
703.4,-0.0272
703.3,-0.0273
703.2,-0.0278
703.1,-0.0273
703.0,-0.0269
702.9,-0.0275
702.8,-0.0280
702.7,-0.0269
702.6,-0.0273
702.5,-0.0275
702.4,-0.0274
702.3,-0.0271
702.2,-0.0273
702.1,-0.0272
702.0,-0.0272
701.9,-0.0272
701.8,-0.0273
701.7,-0.0270
701.6,-0.0263
701.5,-0.0268
701.4,-0.0266
701.3,-0.0268
701.2,-0.0269
701.1,-0.0262
701.0,-0.0264
700.9,-0.0262
700.8,-0.0269
700.7,-0.0264
700.6,-0.0255
700.5,-0.0252
700.4,-0.0256
700.3,-0.0254
700.2,-0.0255
700.1,-0.0253
700.0,-0.0247
699.9,-0.0248
699.8,-0.0246
699.7,-0.0247
699.6,-0.0244
699.5,-0.0238
699.4,-0.0239
699.3,-0.0241
699.2,-0.0241
699.1,-0.0234
699.0,-0.0237
698.9,-0.0234
698.8,-0.0227
698.7,-0.0224
698.6,-0.0220
698.5,-0.0219
698.4,-0.0220
698.3,-0.0218
698.2,-0.0215
698.1,-0.0215
698.0,-0.0210
697.9,-0.0210
697.8,-0.0210
697.7,-0.0206
697.6,-0.0208
697.5,-0.0204
697.4,-0.0201
697.3,-0.0203
697.2,-0.0201
697.1,-0.0196
697.0,-0.0198
696.9,-0.0197
696.8,-0.0191
696.7,-0.0195
696.6,-0.0197
696.5,-0.0191
696.4,-0.0195
696.3,-0.0197
696.2,-0.0197
696.1,-0.0194
696.0,-0.0190
695.9,-0.0189
695.8,-0.0189
695.7,-0.0190
695.6,-0.0186
695.5,-0.0183
695.4,-0.0185
695.3,-0.0185
695.2,-0.0185
695.1,-0.0185
695.0,-0.0185
694.9,-0.0189
694.8,-0.0188
694.7,-0.0187
694.6,-0.0187
694.5,-0.0184
694.4,-0.0183
694.3,-0.0182
694.2,-0.0187
694.1,-0.0189
694.0,-0.0182
693.9,-0.0181
693.8,-0.0182
693.7,-0.0185
693.6,-0.0186
693.5,-0.0188
693.4,-0.0185
693.3,-0.0181
693.2,-0.0183
693.1,-0.0186
693.0,-0.0187
692.9,-0.0183
692.8,-0.0186
692.7,-0.0190
692.6,-0.0192
692.5,-0.0192
692.4,-0.0191
692.3,-0.0191
692.2,-0.0190
692.1,-0.0190
692.0,-0.0191
691.9,-0.0189
691.8,-0.0193
691.7,-0.0193
691.6,-0.0192
691.5,-0.0193
691.4,-0.0194
691.3,-0.0195
691.2,-0.0199
691.1,-0.0197
691.0,-0.0198
690.9,-0.0203
690.8,-0.0202
690.7,-0.0199
690.6,-0.0200
690.5,-0.0200
690.4,-0.0203
690.3,-0.0205
690.2,-0.0204
690.1,-0.0209
690.0,-0.0209
689.9,-0.0209
689.8,-0.0211
689.7,-0.0215
689.6,-0.0221
689.5,-0.0215
689.4,-0.0207
689.3,-0.0206
689.2,-0.0215
689.1,-0.0221
689.0,-0.0219
688.9,-0.0218
688.8,-0.0214
688.7,-0.0216
688.6,-0.0217
688.5,-0.0217
688.4,-0.0219
688.3,-0.0225
688.2,-0.0220
688.1,-0.0225
688.0,-0.0235
687.9,-0.0236
687.8,-0.0232
687.7,-0.0230
687.6,-0.0231
687.5,-0.0233
687.4,-0.0236
687.3,-0.0235
687.2,-0.0237
687.1,-0.0239
687.0,-0.0245
686.9,-0.0238
686.8,-0.0235
686.7,-0.0237
686.6,-0.0245
686.5,-0.0244
686.4,-0.0237
686.3,-0.0238
686.2,-0.0236
686.1,-0.0245
686.0,-0.0243
685.9,-0.0250
685.8,-0.0249
685.7,-0.0248
685.6,-0.0251
685.5,-0.0245
685.4,-0.0248
685.3,-0.0242
685.2,-0.0251
685.1,-0.0252
685.0,-0.0248
684.9,-0.0249
684.8,-0.0249
684.7,-0.0249
684.6,-0.0254
684.5,-0.0253
684.4,-0.0246
684.3,-0.0249
684.2,-0.0248
684.1,-0.0252
684.0,-0.0255
683.9,-0.0251
683.8,-0.0257
683.7,-0.0249
683.6,-0.0253
683.5,-0.0247
683.4,-0.0260
683.3,-0.0259
683.2,-0.0253
683.1,-0.0254
683.0,-0.0249
682.9,-0.0251
682.8,-0.0255
682.7,-0.0255
682.6,-0.0261
682.5,-0.0259
682.4,-0.0247
682.3,-0.0253
682.2,-0.0258
682.1,-0.0253
682.0,-0.0253
681.9,-0.0255
681.8,-0.0254
681.7,-0.0251
681.6,-0.0251
681.5,-0.0256
681.4,-0.0265
681.3,-0.0257
681.2,-0.0255
681.1,-0.0262
681.0,-0.0254
680.9,-0.0253
680.8,-0.0260
680.7,-0.0258
680.6,-0.0261
680.5,-0.0259
680.4,-0.0256
680.3,-0.0260
680.2,-0.0258
680.1,-0.0257
680.0,-0.0261
679.9,-0.0259
679.8,-0.0262
679.7,-0.0260
679.6,-0.0261
679.5,-0.0258
679.4,-0.0258
679.3,-0.0262
679.2,-0.0266
679.1,-0.0265
679.0,-0.0264
678.9,-0.0261
678.8,-0.0262
678.7,-0.0256
678.6,-0.0261
678.5,-0.0256
678.4,-0.0260
678.3,-0.0260
678.2,-0.0267
678.1,-0.0264
678.0,-0.0263
677.9,-0.0262
677.8,-0.0260
677.7,-0.0263
677.6,-0.0266
677.5,-0.0265
677.4,-0.0262
677.3,-0.0261
677.2,-0.0260
677.1,-0.0263
677.0,-0.0262
676.9,-0.0265
676.8,-0.0267
676.7,-0.0265
676.6,-0.0265
676.5,-0.0263
676.4,-0.0264
676.3,-0.0272
676.2,-0.0266
676.1,-0.0265
676.0,-0.0267
675.9,-0.0267
675.8,-0.0267
675.7,-0.0268
675.6,-0.0267
675.5,-0.0267
675.4,-0.0268
675.3,-0.0271
675.2,-0.0270
675.1,-0.0271
675.0,-0.0270
674.9,-0.0269
674.8,-0.0267
674.7,-0.0265
674.6,-0.0269
674.5,-0.0268
674.4,-0.0269
674.3,-0.0266
674.2,-0.0266
674.1,-0.0266
674.0,-0.0264
673.9,-0.0264
673.8,-0.0266
673.7,-0.0269
673.6,-0.0263
673.5,-0.0264
673.4,-0.0263
673.3,-0.0267
673.2,-0.0269
673.1,-0.0265
673.0,-0.0265
672.9,-0.0265
672.8,-0.0265
672.7,-0.0267
672.6,-0.0265
672.5,-0.0266
672.4,-0.0265
672.3,-0.0264
672.2,-0.0265
672.1,-0.0270
672.0,-0.0270
671.9,-0.0267
671.8,-0.0267
671.7,-0.0268
671.6,-0.0263
671.5,-0.0261
671.4,-0.0262
671.3,-0.0260
671.2,-0.0261
671.1,-0.0262
671.0,-0.0264
670.9,-0.0264
670.8,-0.0262
670.7,-0.0262
670.6,-0.0262
670.5,-0.0264
670.4,-0.0263
670.3,-0.0260
670.2,-0.0259
670.1,-0.0258
670.0,-0.0258
669.9,-0.0259
669.8,-0.0260
669.7,-0.0260
669.6,-0.0263
669.5,-0.0263
669.4,-0.0259
669.3,-0.0260
669.2,-0.0258
669.1,-0.0255
669.0,-0.0253
668.9,-0.0255
668.8,-0.0258
668.7,-0.0260
668.6,-0.0255
668.5,-0.0255
668.4,-0.0258
668.3,-0.0254
668.2,-0.0261
668.1,-0.0255
668.0,-0.0255
667.9,-0.0253
667.8,-0.0255
667.7,-0.0256
667.6,-0.0259
667.5,-0.0257
667.4,-0.0251
667.3,-0.0253
667.2,-0.0251
667.1,-0.0253
667.0,-0.0253
666.9,-0.0256
666.8,-0.0257
666.7,-0.0255
666.6,-0.0253
666.5,-0.0250
666.4,-0.0249
666.3,-0.0247
666.2,-0.0247
666.1,-0.0247
666.0,-0.0249
665.9,-0.0252
665.8,-0.0249
665.7,-0.0245
665.6,-0.0248
665.5,-0.0252
665.4,-0.0251
665.3,-0.0250
665.2,-0.0250
665.1,-0.0250
665.0,-0.0250
664.9,-0.0252
664.8,-0.0250
664.7,-0.0252
664.6,-0.0247
664.5,-0.0252
664.4,-0.0252
664.3,-0.0249
664.2,-0.0247
664.1,-0.0250
664.0,-0.0247
663.9,-0.0245
663.8,-0.0249
663.7,-0.0248
663.6,-0.0250
663.5,-0.0249
663.4,-0.0244
663.3,-0.0249
663.2,-0.0246
663.1,-0.0246
663.0,-0.0244
662.9,-0.0246
662.8,-0.0243
662.7,-0.0242
662.6,-0.0247
662.5,-0.0245
662.4,-0.0248
662.3,-0.0240
662.2,-0.0246
662.1,-0.0252
662.0,-0.0248
661.9,-0.0245
661.8,-0.0248
661.7,-0.0243
661.6,-0.0244
661.5,-0.0242
661.4,-0.0243
661.3,-0.0243
661.2,-0.0244
661.1,-0.0237
661.0,-0.0243
660.9,-0.0247
660.8,-0.0248
660.7,-0.0246
660.6,-0.0245
660.5,-0.0241
660.4,-0.0244
