0,-5.1,-4.7,-4.3,-3.9,-3.5,-3.1,-2.7,-2.3,-1.9,-1.5,-1.1,-0.7,-0.3,0.1,0.5,0.9,1.3,1.7,2.1,2.5,2.9,3.3,3.7,4.1,4.5,4.9,5.3,5.7,6.1,6.5,6.9,7.3,7.7,8.1,8.5,8.9,9.3,9.7,10.1,10.5,10.9,11.3,11.7,12.1,12.5,12.9,13.3,13.7,14.1,14.5,14.9,15.3,15.7,16.1,16.5,16.9,17.3,17.7,18.1,18.5,18.9,19.3,19.7,20.1,20.5,20.9,21.3,21.7,22.1,22.5,22.9,23.3,23.7,24.1,24.5,24.9,25.3,25.7,26.1,26.5,26.9,27.3,27.7,28.1,28.5,28.9,29.3,29.7,30.1,30.5,30.9,31.3,31.7,32.1,32.5,32.9,33.3,33.7,34.1,34.5,34.9,35.3,35.7,36.1,36.5,36.9,37.3,37.7,38.1,38.5,38.9,39.3,39.7,40.1,40.5,40.9,41.3,41.7,42.1,42.5,42.9,43.3,43.7,44.1,44.5,44.9,45.3,45.7,46.1,46.5,46.9,47.3,47.7,48.1,48.5,48.9,49.3,49.7,50.1,50.5,50.9,51.3,51.7,52.1,52.5,52.9,53.3,53.7,54.1,54.5,54.9,55.3,55.7,56.1,56.5,56.9,57.3,57.7,58.1,58.5,58.9,59.3,59.7,60.1,60.5,60.9,61.3,61.7,62.1,62.5,62.9,63.3,63.7,64.1,64.5,64.9,65.3,65.7,66.1,66.5,66.9,67.3,67.7,68.1,68.5,68.9,69.3,69.7,70.1,70.5,70.9,71.3,71.7,72.1,72.5,72.9,73.3,73.7,74.1,74.5,74.9,75.3,75.7,76.1,76.5,76.9,77.3,77.7,78.1,78.5,78.9,79.3,79.7,80.1,80.5,80.9,81.3,81.7,82.1,82.5,82.9,83.3,83.7,84.1,84.5,84.9,85.3,85.7,86.1
1.8011,0,0,0,0,0.00055387,0.0013252,0,0,0,0,0,0,0,0,-0.0011566,-0.0034361,-0.0035901,-0.0035901,-0.003659,-0.0035291,-0.0033444,-0.0033444,-0.0033444,-0.0035016,-0.0033642,-0.0026992,-0.0024325,-0.0016903,-0.0016814,-0.0016812,-0.0016812,-0.0013123,-0.001436,-0.001436,-0.0011941,-0.00084878,-0.00064659,-0.00046568,0,0,0,-0.00020389,-0.00057887,-0.00057887,-0.0002861,-9.5459e-05,0,0,-0.00022998,-0.00022998,0,0,0,-0.00069813,-0.00069813,0,0,0,-0.00062809,0,0.00012993,0,0,0,0,0,0,0,0,0,0,0,0,8.6779e-05,0,0,-0.00020041,-0.00020041,0,0,0,0,0.00012844,0,0,-0.00049433,-0.00014997,0,0,0,0,0,0,0,0.00024162,0.00024162,1.2755e-05,0,1.2755e-05,0.00096906,0.00096906,0.0010346,0,0,0,0,0,0,0,0,0,0,0,0.00034729,0.00034729,0.00064473,0.00064473,0.00061226,0.00061226,0,0,0,3.6052e-05,0.00082206,3.6052e-05,0.00035105,0,0,0,0.0010656,0.0012485,0.0012485,0.0012485,0,0,0,0,0,0,0,0,7.8677e-05,0.00025232,7.8677e-05,0,0,0,0.0011949,0.0011561,0.00070517,0,0,0,0,0,0,0,0.00013667,0.0011444,0.0003374,0,0,0,0,0,0,0,0.00064059,0.0016739,0.001503,0.001503,0.0012442,0.0012421,0.0012421,0.00067329,0.00067329,0.001014,0.001014,0.0006176,9.1514e-05,0,0,0,0.00053267,0.0015375,0.00010531,0,0,0.00039558,0.00077866,0.00077866,0,0,0.0019734,0.0019734,0.0014482,0,0,0,0.00035124,0.0013856,0.0013856,0.0014453,0.001069,0.0010509,0,0.00054689,0.00037076,0,0,0,0.0013828,0,0,0,0.0010734,0,0,0,0,0,0.0011586,0.0011586,0.0012567,0.0012567,0.0012567,0,0,0
1.8006,0,-0.00035623,-0.00015417,0.00055387,0.00083842,0.0013252,0.00083842,-0.00022633,-0.00027174,-0.0005963,-0.0005963,0.00054992,0.00054992,0.00026915,-0.0034361,-0.0049971,-0.0045627,-0.0043737,-0.0045211,-0.0045211,-0.0045211,-0.0046061,-0.0043755,-0.0043755,-0.0036925,-0.0036925,-0.0036459,-0.0036459,-0.0024325,-0.0017537,-0.0017591,-0.0017591,-0.002912,-0.0030926,-0.0024902,-0.0017192,-0.0011941,-0.0017192,-0.00066888,-0.00066888,-0.0012486,-0.0012486,-0.0024408,-0.002025,-0.0010405,-0.00076594,-0.0002861,-0.0013321,-0.0014161,-0.00087445,-0.00022998,-0.00085754,-0.00086209,-0.0013202,-0.0016182,-0.00081466,-0.0016182,-0.001274,-0.0013573,-0.00062809,0.00012993,-0.00022184,-0.0010532,-0.0014864,8.4062e-05,8.4062e-05,-0.00040504,-0.0015465,-0.0003212,0.00042273,-0.0003212,8.6779e-05,-0.00066385,0.00032093,-0.00020742,-0.00020041,-0.00020742,-0.00020041,-0.00023058,7.565e-05,0.00018894,0.00098356,0.00055694,0.00051298,1.5985e-05,-0.0005509,-0.00070482,-0.00021261,-0.00017179,0.00082188,0.001041,1.4673e-05,1.4673e-05,0.00034512,0.0011075,0.00034512,1.2755e-05,-8.4754e-05,0.00044629,0.00096906,0.00096906,0.0010346,0.00090032,-0.00015067,-0.00021344,6.1991e-05,0.00054347,3.0283e-05,3.0283e-05,3.0283e-05,0.0014943,0.00058471,0.00058471,0.00083004,0.00083004,0.00064473,0.00064473,0.00061226,0.00061226,0.00051613,0.00061792,0.00090922,0.00096809,0.0011821,0.0011821,0.0010118,0.00067013,0.00067013,0.00067013,0.0010656,0.0012485,0.0012485,0.0012485,0.00051685,0.00044934,-9.454e-06,0.00012555,0.00012555,4.5442e-05,2.9315e-05,-0.0002528,0.00029405,0.00029405,0.00029405,0.00025232,-0.00094709,0.00053844,0.0024319,0.001572,0.0011949,0.00070517,0.0012805,0.0012805,-0.0002527,-0.00038105,-0.00070981,0.0011444,0.0012025,0.0018738,0.0011399,0.00078656,0.0004089,0.00046019,0.00046019,0.00092446,0.00064059,0.00090284,0.0010415,0.0016739,0.001503,0.001503,0.0012632,0.0012442,0.0012632,0.0012421,0.0017438,0.0015632,0.0015385,0.001014,0.0006176,0.00058649,0.00054666,0.00054666,0.00067153,0.0017792,0.001197,0.0003994,0.0003994,0.00060843,0.00077866,0.0012345,0.0012636,0.0019734,0.0019734,0.0019734,0.0014482,0.0014482,0.00053531,0.00053531,0.0013819,0.0014848,0.0013856,0.0014453,0.001069,0.001069,0.0010509,0.0017641,0.00059287,0.00059287,0.00059287,0.0013828,0.0014979,0.0014979,0.0014979,0.00042136,0.0016295,0.0010734,0.0015173,-0.00014007,-8.6982e-06,-8.6982e-06,0.0014823,0.001808,0.0019961,0.0018908,0.0017877,0.00099797,0.00045389,0
1.8,0,-9.86e-05,-0.00015417,0.00054951,0.0010958,0.0010958,-0.00022633,-0.00027174,-0.00022633,0.00028611,0.00095472,0.00054992,0.00054992,0.00038739,-0.0065587,-0.0065587,-0.0055721,-0.0049287,-0.0052521,-0.0049287,-0.0055873,-0.0054652,-0.0054652,-0.0049155,-0.0049155,-0.0049346,-0.0048163,-0.0044637,-0.003684,-0.0027423,-0.0027423,-0.0030926,-0.0030926,-0.0031313,-0.002879,-0.0027239,-0.0020266,-0.0021752,-0.0020266,-0.0019316,-0.0019316,-0.0019316,-0.002471,-0.0021623,-0.0016233,-0.0011336,-0.0014161,-0.0018868,-0.0016557,-0.00087445,-0.00043783,-0.00086209,-0.00086209,-0.0018255,-0.0018255,-0.001274,-0.0016666,-0.0016462,-0.0016462,-0.00098524,-0.00088121,-0.0016863,-0.0017666,-0.0017666,-0.00048824,-0.0016022,-0.00040504,-0.0013531,-0.0003212,-0.0003212,-0.0011885,8.6779e-05,-0.00066385,8.6779e-05,-0.00020923,-0.00020742,-0.00020041,-0.00020041,-0.00087358,-0.00021429,-0.00021429,0.00087471,0.00012844,0.00012844,-0.00011728,-0.00078728,-0.00078728,-0.00021261,-0.0002103,0.00082188,0.0011469,0.001041,0.0011075,0.00034512,0.0011075,-0.00030454,-0.00061691,-0.00061691,-0.0002431,-0.00039016,0.00044629,0.00090032,0.00090032,0.00014933,6.1991e-05,6.1991e-05,-0.00018305,-0.0004043,-0.0004043,-0.00044769,0.00054218,0.00054218,0.0009846,0.00083004,6.7051e-05,-0.00067647,6.7051e-05,0.00058899,0.00058899,0.00051613,0.00050031,0.00061792,0.00090922,0.0011821,0.0011821,0.00035105,0.00035105,0.00061483,0.00067013,0.00083972,0.0012443,0.0006466,0.0006466,0.00051685,0.00044934,7.9021e-05,0.00014125,-9.454e-06,-0.00010149,2.9315e-05,2.9315e-05,0.00071002,0.00073885,0.00071002,0.00053844,0.00025982,0.00053844,0.0024319,0.001572,0.001572,0.0011561,0.0014591,0.0014591,0.0012805,-0.00057277,-0.00070981,0.0011444,0.0012025,0.0011444,0.00055396,0.00051341,0.0004089,0.00046019,0.00046019,0.00090284,-0.00044484,0.00090284,0.0012378,0.0011378,0.0011378,0.0011378,0.0013409,0.0012632,0.0012632,0.00067329,0.0019382,0.0015632,0.0015385,0.0010091,0.00058649,0.0010091,0.00058649,0.0010152,0.00098474,0.001197,0.00098474,0.0005104,0.00059664,0.00060843,0.00077866,0.0012636,0.0012636,0.0019734,0.00071152,0.00020163,0.00071152,5.9137e-05,0.00026804,0.00035124,0.0013819,0.0015394,0.0013856,0.0013063,9.2484e-05,0.0013063,0.001069,0.0017641,0.00075218,0.00081791,0.00075218,0.0013828,0.0013828,0.00068782,0.0013609,0.00042136,0.00062847,-0.0001272,0.00071025,-0.00013727,0.00071025,-6.5616e-05,0.00073759,0.0014823,0.001808,0.0017877,0.0012567,0.0010301,0.00075542,0.0003463
1.7995,-9.86e-05,-0.00033463,0.00054951,0.00054951,0.0010958,-0.0010554,-0.00027174,-0.00081214,-0.00027174,-0.0004251,-0.0004251,0.00042829,0.00042829,0.00038739,-0.0065587,-0.0071116,-0.0065587,-0.0059243,-0.0069569,-0.0057114,-0.0063151,-0.0063141,-0.0063141,-0.0056258,-0.0049346,-0.0049346,-0.004846,-0.004846,-0.0047417,-0.0047417,-0.003134,-0.0027423,-0.002879,-0.0040433,-0.0029121,-0.0027239,-0.0022802,-0.0027239,-0.0027606,-0.002244,-0.00243,-0.002471,-0.0028141,-0.0023007,-0.0021623,-0.0023007,-0.0019059,-0.0019059,-0.0019059,-0.0016557,-0.002053,-0.00086209,-0.0022023,-0.0018255,-0.0022023,-0.0018255,-0.0019334,-0.0016666,-0.0016462,-0.0013573,-0.0013573,-0.0017682,-0.0017682,-0.0017805,-0.0017666,-0.0012401,-0.00031409,-0.00031409,-0.00031409,0.00013351,-0.0011972,0.00031498,-0.00066385,-0.00066385,-0.00065112,-0.00046274,-0.00018506,-0.00018506,-0.00021429,-0.00029795,-0.00029795,-0.0011724,-0.00027198,-0.00018884,-0.00011728,-0.00027923,-0.0011494,-0.0011494,-0.00042999,-0.0002103,0.0011469,0.0010708,-0.00038117,-0.00038117,-0.00030454,-0.00030454,-0.0002431,-0.0002431,-0.00065218,-0.00078892,-0.0017922,-0.0017922,-0.0013595,-0.00015067,0.00014933,0.00014933,0.00063465,-0.0004043,-0.0004043,-0.00081996,-0.00081996,-0.00081996,0.00054218,-0.0001061,-0.0001061,-0.00027632,0.00058899,0.00058899,0.00051613,-3.9374e-05,-3.9374e-05,0.00090922,0.00093595,0.0011821,0.0011821,0.00050963,-0.00015933,-0.00015933,-0.00015933,0.00060259,0.00060259,0.00060259,0.00051685,7.9021e-05,0.00044934,0.00044934,0.00048521,0.00048521,0.0011021,0.0011626,0.0013932,0.0013932,0.00029405,0.00029405,0.00019293,0.00019293,-0.00013881,-0.00013881,0.00019773,0.00037535,0.00037535,0.0014591,0.0014591,0.00098238,-0.00019602,-0.00057277,0.00026088,0.0013801,0.00055396,0.00036889,0.00036889,0.00046019,0.00072118,0.00046019,0.00090284,0.0012675,0.0012378,0.0012378,0.00035588,0.0011378,0.0014165,0.0014165,0.00085625,0.00085625,0.00085625,0.0019382,0.0019382,0.000414,0.0010091,0.000414,0.0015316,0.00039556,0.0010152,0.00065511,0.00098474,0.00052698,0.0005104,0.00059664,0.00059664,0.00059664,0.0014638,0.0020686,0.00121,0.00071152,0.00020163,0.00071152,0.00058744,0.00026804,0.00058744,0.0013819,0.0015394,9.2484e-05,4.6971e-05,-0.00027992,0.00049421,0.001398,0.0026447,0.0026484,0.0027579,0.0019203,0.0018757,0.00068782,0.00043801,0.00043801,0.00062847,0.00062847,-0.00014007,0.00055697,-8.2832e-05,0.00073759,0.00039352,0.0012722,0.0015528,0.001808,0.0019167,0.0017451,0.0017451,0.0010301,0.00045389
1.799,-9.86e-05,-0.00033463,0.00054951,0.00054951,0.0015289,-0.00059157,-0.00059157,-0.00055181,0.00016829,0.00028611,0.00046261,0.00042829,0.00042829,-0.00060765,-0.0070101,-0.0071116,-0.0071116,-0.0071116,-0.0072502,-0.0069569,-0.0069585,-0.0071835,-0.0069096,-0.0056258,-0.0049346,-0.004846,-0.0048163,-0.0048782,-0.0050238,-0.0050952,-0.0049655,-0.0031313,-0.0032952,-0.0032952,-0.0040549,-0.0029121,-0.0029121,-0.0031601,-0.0031601,-0.00243,-0.0022589,-0.0022589,-0.0013752,-0.0016233,-0.0023007,-0.0032654,-0.0032654,-0.0018868,-0.0018868,-0.0012601,-0.0025005,-0.0012601,-0.0025005,-0.0011636,-0.002394,-0.0020034,-0.0022825,-0.0020034,-0.0016666,-0.0016863,-0.0016863,-0.0017682,-0.0017682,-0.0017805,-0.00048824,-0.0011184,-0.0011184,-0.0011184,-0.0012902,-0.0012902,-0.0013704,0.00015502,0.00015502,-0.0010943,-0.00065112,-0.00046274,-0.00035204,-0.00046274,-0.00029795,-0.00029795,-0.00027198,-0.0011724,-0.0011724,-0.0018255,-0.00018884,-0.00011728,-0.00011728,-0.00064712,-0.00064712,-0.0002103,0.0010708,-0.00038117,-0.00041724,-0.00038117,-0.00030454,0.00044668,0.00044668,-4.3978e-05,-0.00076213,-0.00078892,-0.0014791,-0.0014791,-0.0013595,0.00014933,0.00013801,0.00013801,0.00013801,-0.00063208,-0.0004043,-0.00081996,3.1954e-05,-0.00081996,-4.1976e-05,-0.0010229,-0.0001061,-0.00021353,6.7051e-05,0.0012754,0.0012754,4.9678e-05,4.9678e-05,4.9678e-05,0.00093595,0.00057789,0.00057789,0.00043122,-0.00026019,-0.00062661,-0.0004921,-0.00028352,0.00060259,0.00060259,-0.00012408,-0.0001352,0.00014125,0.00048521,0.00022379,0.00048521,0.0011626,0.0013932,0.0013932,0.0017409,0.0018862,0.00098781,0.00098781,0.00019293,4.6512e-05,-0.00013881,4.6512e-05,0.00037535,0.00037535,0.0017473,0.0014591,0.0013832,0.00098238,0.0013801,0.0013801,0.001173,0.00055396,-0.00082157,0.00031867,0.00036889,0.00087283,0.00087283,0.00040656,0.00040656,0.00047936,0.00047936,0.0011378,0.0014165,0.002882,0.0021523,0.00085625,0.00030759,0.00072925,0.0014759,0.0016049,0.000414,0.0015316,0.0014825,0.0017392,0.00021074,0.0010152,0.00098474,0.00098474,0.00098474,0.0005104,0.0012089,0.0010261,0.00096503,0.00096503,0.00096503,0.001186,0.00047356,0.00091899,0.00095734,0.00095734,0.00090871,0.00058744,0.0012951,0.0015394,9.2484e-05,9.2484e-05,9.2484e-05,0.0011567,0.001398,0.0025528,0.0015193,0.0019203,0.00075218,0.00068782,0.00043801,0.0002692,0.00043801,0.00062847,0.00062847,2.191e-05,0.00055697,0.00039352,0.00055697,0.00039352,0.0012722,0.0014869,0.0018373,0.0019167,0.0017451,0.0014659,0.0010301,0.0003463
1.7985,-0.00010004,-0.00033463,0.00023138,0.00071221,0.00071221,-0.00055181,-0.00043635,-0.00043635,0.00016829,4.7905e-06,0.00046261,4.7905e-06,0.00046261,-0.00060765,-0.0070101,-0.0076923,-0.0074577,-0.0076923,-0.0074577,-0.0073047,-0.0072883,-0.0072883,-0.0072556,-0.0069037,-0.005699,-0.004846,-0.0048014,-0.0048782,-0.0050952,-0.0053135,-0.0053135,-0.0047681,-0.0048899,-0.0047681,-0.0046008,-0.0031328,-0.0031328,-0.0033382,-0.0033382,-0.003282,-0.0025607,-0.0025607,-0.0014137,-0.0014474,-0.0014474,-0.0036187,-0.0036187,-0.0038024,-0.0028563,-0.0012601,-0.0025005,-0.0012601,-0.0025005,-0.0011636,-0.0038838,-0.0021154,-0.0025842,-0.0020034,-0.0013785,-0.0013785,-0.00028043,-0.00063318,-0.00036129,-0.0017805,-0.0016811,-0.0012401,-0.0015237,-0.0012902,-0.0012902,-0.0012902,-0.001299,-0.0013704,-0.0010943,-0.0010943,-0.00065112,-0.00035204,-0.00035204,-0.00046274,-0.0016165,-0.002155,-0.0011724,-0.0011724,-0.0011724,-0.00027923,-0.00027923,0.0005145,-0.0010834,-0.00064712,-0.0011911,-0.00064712,-0.00056856,-0.00038117,-0.00038117,-0.00038117,3.2006e-05,0.00044668,0.00044668,-4.3978e-05,-0.00077138,-0.0011995,-0.0011995,-0.0014791,0.0003186,-0.00016198,0.00013801,0.00013801,0.00063465,0.00053848,0.00019073,3.1954e-05,3.1954e-05,3.1954e-05,-0.00010695,-0.0001061,-0.0001061,0.00088179,0.0013456,0.0013456,0.0012231,4.9678e-05,0.00093595,4.9678e-05,0.00093595,-0.00039292,0.00050963,0.00043122,-0.00012672,-0.00096818,-0.0011437,-0.00082132,0.00060259,0.00060259,0.00091542,0.00065499,0.00095638,0.00095638,0.00095638,0.0013512,0.0014321,0.0016157,0.0017409,0.0017409,0.00098781,0.00010641,0.00019293,-7.4296e-05,4.6512e-05,-0.0001532,4.6512e-05,0.00019773,0.00019773,0.0012175,0.00021685,0.00021685,0.00021685,0.0014762,0.0012799,0.0012799,0.001173,0.001173,0.0015828,0.0016255,0.0016255,0.00087283,0.00082336,0.00082336,0.00040656,0.00047936,0.00051122,0.0023484,0.0023484,0.00058628,0.00030759,0.00072925,0.00091372,0.00091372,0.00088093,0.00088093,0.0017392,0.0014825,0.0017392,0.00026495,0.00065511,0.00065511,0.00063398,0.00063398,0.0010261,0.0012089,0.0010261,0.00096503,0.00096503,0.00096503,0.00040239,0.00047356,0.001186,0.00095734,0.00095734,0.00090871,0.00058744,0.00091079,0.00091079,0.00091079,0.00029646,0.00049421,0.0011567,0.0022516,0.0025528,0.0018743,0.0018743,0.0018743,9.8777e-07,0.0002692,0.0002692,0.00043801,0.00018595,-9.1826e-05,-9.1826e-05,2.191e-05,0.00055697,0.001493,0.0015528,0.0015528,0.0015528,0.0016091,0.0017848,0.0017451,0.0017375,0.00094196,0
1.7979,0,0.00023138,0.0012814,0.0011103,0.00093666,0.00025824,-0.00043635,0.00054414,0.00057183,4.7905e-06,0.00046261,4.7905e-06,0.00048204,-0.00060765,-0.0074577,-0.0087111,-0.0082673,-0.0090084,-0.0090084,-0.0086335,-0.0073047,-0.0075472,-0.0072556,-0.0072556,-0.0066489,-0.005699,-0.005313,-0.0050238,-0.0050952,-0.0048782,-0.0050952,-0.0047681,-0.0048899,-0.0047681,-0.0048899,-0.004505,-0.0044229,-0.0044229,-0.0037503,-0.0037503,-0.003282,-0.0041872,-0.0025607,-0.0026707,-0.0026707,-0.0031521,-0.0036723,-0.0041259,-0.0036022,-0.0026141,-0.0026141,-0.0027773,-0.0027773,-0.0011636,-0.0021154,-0.0021154,-0.0025842,-0.0025842,-0.0024238,-0.0024238,-0.0021401,-0.0021401,-0.0028343,-0.0016811,-0.0015036,-0.0015036,-0.0017349,-0.0012902,-0.0012902,-0.0012902,-0.0013704,-0.001299,-0.001116,-0.0010373,-0.00088474,-0.00032248,-0.00032248,-0.00035204,-0.0016165,-0.0018691,-0.0018691,-0.00011408,-0.0004963,-0.0004963,0.00015696,0.0005145,0.00015696,-0.00064712,-0.0010834,-0.00064712,-0.00056856,0.00015259,3.2006e-05,0.0004052,3.2006e-05,-4.0914e-05,-4.3978e-05,-4.3978e-05,-0.00050984,-0.00076213,-0.00050984,0.0003186,0.0013953,0.0013953,0.00013801,-0.00021759,0.00013801,4.2581e-05,0.00034356,0.00019073,0.00019073,0.00017936,-0.00010695,-4.1976e-05,-0.00015916,-1.1509e-05,-0.00021353,0.00018434,0.0012231,0.0012231,0.0012998,4.9678e-05,-9.6936e-05,-0.00029296,0.00035515,0.00035515,-0.00012672,-0.00052449,-0.0004921,-0.0004921,0.00091542,-0.00016802,0.0011974,0.00065499,0.00065499,0.00065499,0.00022387,0.00051761,0.00051761,0.0012952,0.0012952,0.0012212,0.0011659,0.0011659,0.0010746,0.0010746,0.0011988,0.001318,4.6512e-05,0.0018894,0.0012175,0.0017473,0.00021685,0.00094956,0.00094956,0.0014762,0.0010043,0.001173,0.001173,0.001173,0.0015828,0.0011236,0.0011236,0.00087283,0.00040656,0.00040656,0.00040656,0.00047936,0.00051122,0.00058628,0.00080817,0.00077978,0.00077978,0.00072925,0.00012119,0.00072925,0.00028954,0.00088093,0.0016781,0.0020355,0.0016781,0.0012907,0.0012907,0.0011222,0.00063398,0.00071622,0.0010959,0.0012089,0.0010959,0.00096503,0.00096503,0.00096503,0.00027101,0.00047356,0.00065317,0.00070988,0.00091899,0.00095734,0.00057681,0.00090871,6.8067e-06,0.00091079,0.00029646,0.0011567,0.001824,0.001824,0.0015193,0.00084573,0.00084573,9.8777e-07,9.8777e-07,0.0002692,0.0002692,0.00085211,-0.00016859,-0.00016859,-9.1826e-05,0.00070747,0.001493,0.0016502,0.0016141,0.0014869,0.0014869,0.00067575,0.00067575,0.00015514,0.00015514,-1.8562e-05,0
1.7974,0,0.0020751,0.0020163,0.0011103,0.00071221,0.00093666,0.001189,0.00086823,0.00061791,-0.00064743,-0.00011124,-0.00011124,0.00082618,-0.00024303,-0.0074577,-0.0093777,-0.0086337,-0.0090084,-0.0086337,-0.0086335,-0.0086335,-0.0086335,-0.0075328,-0.0072556,-0.0066489,-0.0057614,-0.005699,-0.0057571,-0.0058437,-0.0056567,-0.0056567,-0.0048328,-0.0048328,-0.0047681,-0.0049293,-0.0055668,-0.005413,-0.0046358,-0.0045797,-0.0045797,-0.0041872,-0.0042642,-0.0037085,-0.0031496,-0.0026707,-0.0026707,-0.0036022,-0.004061,-0.0029801,-0.0029801,-0.0022565,-0.0027773,-0.0019329,-0.0021154,-0.0031097,-0.0026579,-0.0026579,-0.0025842,-0.0021591,-0.0021401,-0.0017535,-0.0021401,-0.0024896,-0.0021059,-0.0021059,-0.0017349,-0.0017349,-0.0015791,-0.0010971,-0.0010971,-0.0011207,-0.001299,-0.0016897,-0.0010373,-0.00088474,0.00011183,-0.00032248,-0.00057123,-0.0020553,-0.0020553,-0.0018691,-0.00038365,-0.00038365,0.00028289,0.00028289,0.0003371,-0.00038626,-0.00038626,-0.0010158,-0.00024093,0.00015259,0.0004052,0.00069376,0.0004052,-0.00058068,-0.00058068,-0.00058068,-0.00060103,7.6783e-05,7.6783e-05,-0.00018696,-0.00095649,0.0003186,-0.00016198,0.0005485,-0.00016198,0.00053848,4.2581e-05,4.2581e-05,0.00017936,9.987e-06,-0.00010279,-0.00015916,-0.00015916,-0.00015916,0.00088179,0.00092971,0.00079995,0.00018876,0.00018876,0.00071874,0.00071874,-0.00029296,-0.00029296,-0.00029296,-0.00012672,-0.00012672,-0.00052449,0.00051602,-0.00024397,0.00092856,-0.00016802,0.0011974,0.0010158,0.00095638,0.00026459,0.00088628,0.00088628,0.00088628,0.0012952,0.0012952,0.0012212,0.0012212,0.0012212,0.0011988,0.0011988,0.001318,0.001318,0.0005584,-0.00017967,-0.00011363,-0.00019704,-0.00019704,0.00089273,0.00089273,0.0002073,0.0002073,0.00090875,0.0012799,0.0015828,0.00069372,0.00069372,0.00042135,0.00082336,-1.9031e-05,0.00082336,-9.9022e-05,0.00025969,0.00051122,0.00080817,0.00080817,0.00080817,0.00077978,0.00091372,9.8511e-05,9.8511e-05,0.00038815,0.00088093,0.0011193,0.0014756,0.00052982,0.0011222,0.0011222,0.00063882,0.00063398,0.00071622,0.0011732,0.0010959,0.0010959,0.001212,0.0012793,0.0012793,0.00039164,0.00039164,0.00039164,0.00070988,0.00057681,0.0022849,0.00031059,0.00091079,-4.1152e-05,0.0014571,0.0014572,0.0014572,0.001824,0.001441,0.0013439,0.0008307,0.0013439,0.0019125,0.00098587,0.0010761,0.00092784,0.0010761,-0.00016859,-9.1826e-05,-4.0614e-05,0.0007907,0.001493,0.0016502,0.0016141,0.0013957,0.00077369,0.00067575,0.00015514,0.00015514,0.00015514,0.00082124,0
1.7969,0,0.00074631,0.0012814,0.00069694,8.325e-05,8.325e-05,0.00024519,0.00068392,0.00047151,-0.00086648,-0.0011187,-0.0011958,0.00048204,-0.0012313,-0.0074577,-0.010077,-0.0086337,-0.0088198,-0.0088198,-0.0090284,-0.0087778,-0.0086335,-0.0077121,-0.0075472,-0.0063778,-0.0058413,-0.0057614,-0.0057571,-0.0058764,-0.0056567,-0.0056567,-0.0048328,-0.0052063,-0.0047508,-0.0061096,-0.0061096,-0.0055668,-0.005413,-0.005413,-0.0057945,-0.0041872,-0.0042498,-0.0037085,-0.0037085,-0.002997,-0.0026707,-0.0025679,-0.0029801,-0.0025679,-0.0029538,-0.0027773,-0.003089,-0.0027773,-0.0027184,-0.0016328,-0.0027184,-0.0034888,-0.0034888,-0.0021591,-0.0021591,-0.0019966,-0.0029893,-0.0024896,-0.0024896,-0.0024341,-0.0028161,-0.0015791,-0.0013108,-0.0010971,-0.0010862,-0.00112,-0.001116,-0.0014771,-0.001116,-0.0015164,-0.00032248,-0.00032248,-0.00058077,-0.0018584,-0.00091709,-0.00038365,-0.00038365,-0.0004963,-0.0004963,0.0003371,0.00039658,0.00015696,-0.00044461,-0.0010158,-0.0010158,-0.00047088,0.00015259,-0.00067435,-0.0015,-0.0011034,-0.00069483,-0.00060103,-0.00060103,7.6783e-05,-0.00091017,-0.00091017,-0.00095649,4.5228e-05,4.5228e-05,4.5228e-05,-0.00073861,-0.00011967,-0.00011967,0.0002226,0.00017936,9.987e-06,-0.00010279,-0.00010279,-1.1509e-05,-1.1509e-05,0.00079995,0.00079995,-0.00022897,-0.00022897,0.00071874,0.00071874,0.00071874,-0.00029296,0.00068466,0.00048258,0.00048258,0.00048258,-0.00033883,0.00059041,-0.00016802,0.00042709,-0.00016802,0.0010158,0.0010158,0.0010158,0.00022387,0.00026459,0.00062696,0.00088628,0.00062696,-0.00052362,-0.00073272,0.0011659,0.0014001,0.0014001,0.0013207,0.0013207,0.001318,0.0005584,-1.5339e-05,-0.00011363,-0.00019704,-0.00011363,0.0019277,0.00096889,0.0002073,0.0002073,0.00080889,0.00090875,0.00069372,0.0005762,0.00053097,0.00042135,0.00077478,-1.9031e-05,0.00016448,0.00025969,0.00079434,0.0024591,0.0025292,0.0022199,0.0010295,0.00099489,0.00012119,-8.658e-05,-0.00016282,0.00028954,0.00028954,0.0011193,0.0016781,0.0012907,0.0012907,0.0011222,0.0011222,0.00063882,0.00071622,0.00071622,0.0006984,0.00067517,0.001212,0.001233,0.0014321,0.001233,0.0014321,0.00065317,0.0017615,0.00085508,0.0022849,0.00085508,0.0012563,0.00013156,0.0014572,0.0020327,0.001889,0.001824,0.0012063,0.0008307,-7.9618e-05,0.0013439,0.0017108,0.0013724,0.0013724,0.00092784,0.0010761,0.00049236,0.00069404,0.00069404,0.0012171,0.0019379,0.0016502,0.00013291,8.1994e-05,0.00077369,0.0010141,0.00077369,0.00024743,0.00015514,0.00047818,0
